n_type_0,n_type_1,n_type_2,n_type_3,n_type_4,n_type_5,n_type_6,n_type_7,n_type_8,n_type_9,n_type_10,n_type_11,n_type_12,mw_type_0,mw_type_1,mw_type_2,mw_type_3,mw_type_4,mw_type_5,mw_type_6,mw_type_7,mw_type_8,mw_type_9,mw_type_10,mw_type_11
0.0,17.0,4.0,31.0,139.0,152.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,5673.499999999997,16638.681500000006,22781.147699999983,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,31.0,140.0,152.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,5673.499999999997,16664.931500000006,22781.147699999983,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,31.0,141.0,153.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,5673.499999999997,16914.931500000006,23031.147699999983,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,31.0,142.0,154.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,5673.499999999997,16932.331500000008,23051.147699999983,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,32.0,142.0,154.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,6073.499999999997,16932.331500000008,23051.147699999983,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,32.0,143.0,155.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,6073.499999999997,16945.73150000001,23096.027699999984,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,32.0,144.0,156.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,6073.499999999997,17020.73150000001,23246.027699999984,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,32.0,145.0,157.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,6073.499999999997,17470.73150000001,23704.027699999984,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,32.0,146.0,158.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,6073.499999999997,19390.73150000001,26904.027699999984,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,32.0,147.0,159.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,6073.499999999997,19482.73150000001,27004.027699999984,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,32.0,148.0,160.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,6073.499999999997,19666.73150000001,27211.427699999986,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,32.0,149.0,161.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,6073.499999999997,19850.73150000001,27411.427699999986,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,32.0,150.0,162.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,6073.499999999997,19911.98150000001,27539.667699999987,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,32.0,151.0,163.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,6073.499999999997,20011.98150000001,27642.167699999987,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,32.0,151.0,164.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,6073.499999999997,20011.98150000001,27798.217699999987,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,32.0,151.0,165.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,6073.499999999997,20011.98150000001,27954.257699999987,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,33.0,151.0,165.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,6153.499999999997,20011.98150000001,27954.257699999987,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,34.0,151.0,165.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,6237.749999999997,20011.98150000001,27954.257699999987,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,34.0,152.0,166.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,6237.749999999997,20113.28150000001,28055.65769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,34.0,153.0,166.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,6237.749999999997,20143.28150000001,28055.65769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,34.0,154.0,167.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,6237.749999999997,20339.28150000001,28412.65769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,4.0,34.0,155.0,168.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7842.411999999998,543.7000000000018,6237.749999999997,20389.28150000001,28512.65769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,18.0,4.0,34.0,155.0,168.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6237.749999999997,20389.28150000001,28512.65769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,18.0,4.0,35.0,155.0,168.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6390.769999999998,20389.28150000001,28512.65769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,18.0,4.0,35.0,156.0,168.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6390.769999999998,20578.28150000001,28512.65769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,18.0,4.0,35.0,157.0,169.0,1.0,22.0,9.0,0.0,2.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6390.769999999998,20593.28150000001,28532.65769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,18.0,4.0,35.0,157.0,169.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6390.769999999998,20593.28150000001,28532.65769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,35.0,158.0,170.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6390.769999999998,20693.28150000001,28632.65769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,36.0,158.0,170.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6543.019999999998,20693.28150000001,28632.65769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,36.0,159.0,171.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6543.019999999998,20793.28150000001,28732.65769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,37.0,159.0,171.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6651.019999999998,20793.28150000001,28732.65769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,37.0,159.0,172.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6651.019999999998,20793.28150000001,28834.83769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,37.0,160.0,172.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6651.019999999998,20873.28150000001,28834.83769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,37.0,160.0,173.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6651.019999999998,20873.28150000001,28934.83769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,160.0,173.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,20873.28150000001,28934.83769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,161.0,173.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,21076.98150000001,28934.83769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,161.0,174.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,21076.98150000001,29089.42769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,162.0,175.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,21306.88150000001,29565.75769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,163.0,176.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,21469.38150000001,29715.75769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,164.0,177.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,21919.38150000001,30165.75769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,165.0,177.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,21979.38150000001,30165.75769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,165.0,178.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,21979.38150000001,30584.70769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,165.0,179.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,21979.38150000001,30890.20769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,165.0,180.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,21979.38150000001,30921.11769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,165.0,181.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,21979.38150000001,31023.50769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,165.0,182.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,21979.38150000001,31100.547699999992,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,165.0,183.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,21979.38150000001,31141.23769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,165.0,184.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,21979.38150000001,31345.19769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,166.0,185.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,22032.18150000001,31397.19769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,166.0,186.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,22032.18150000001,31606.16769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,167.0,186.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,22122.18150000001,31606.16769999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,168.0,187.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,22169.18150000001,31759.48269999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,169.0,188.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,22269.18150000001,31859.48269999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,169.0,189.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,22269.18150000001,31961.98269999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,170.0,190.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,22309.18150000001,32021.98269999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,170.0,191.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,22309.18150000001,32038.332699999988,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,171.0,192.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,22509.18150000001,32238.332699999988,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,171.0,193.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,22509.18150000001,32309.81969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,38.0,171.0,194.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6806.269999999998,22509.18150000001,32573.65969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,39.0,171.0,194.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6843.669999999997,22509.18150000001,32573.65969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,40.0,171.0,194.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6945.169999999997,22509.18150000001,32573.65969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,40.0,172.0,194.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6945.169999999997,22532.17150000001,32573.65969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,40.0,173.0,194.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6945.169999999997,22633.72150000001,32573.65969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,40.0,173.0,195.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6945.169999999997,22633.72150000001,32593.88969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,40.0,173.0,196.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6945.169999999997,22633.72150000001,32696.899699999987,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,40.0,173.0,197.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6945.169999999997,22633.72150000001,33076.89969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,40.0,174.0,197.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6945.169999999997,22686.52150000001,33076.89969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,40.0,175.0,197.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6945.169999999997,22781.02150000001,33076.89969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,40.0,175.0,198.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6945.169999999997,22781.02150000001,33232.57969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,40.0,175.0,199.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6945.169999999997,22781.02150000001,33283.82969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,40.0,176.0,200.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6945.169999999997,22803.37650000001,33306.23969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,40.0,176.0,201.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6945.169999999997,22803.37650000001,33377.68969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,40.0,177.0,201.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6945.169999999997,23116.87650000001,33377.68969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,40.0,178.0,202.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6945.169999999997,23191.87650000001,33452.68969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,4.0,40.0,178.0,203.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,543.7000000000018,6945.169999999997,23191.87650000001,33662.14969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,5.0,40.0,179.0,203.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,843.7000000000018,6945.169999999997,23218.00150000001,33662.14969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,5.0,41.0,179.0,203.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,843.7000000000018,7225.669999999997,23218.00150000001,33662.14969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,5.0,41.0,180.0,204.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,843.7000000000018,7225.669999999997,23278.00150000001,33787.14969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,5.0,41.0,181.0,204.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,843.7000000000018,7225.669999999997,23288.00150000001,33787.14969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,5.0,41.0,182.0,204.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,843.7000000000018,7225.669999999997,23328.00150000001,33787.14969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,5.0,41.0,183.0,205.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,843.7000000000018,7225.669999999997,23418.00150000001,33877.14969999999,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,5.0,41.0,183.0,206.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,843.7000000000018,7225.669999999997,23418.00150000001,34032.249699999986,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,5.0,41.0,184.0,206.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,843.7000000000018,7225.669999999997,23428.00150000001,34032.249699999986,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,5.0,41.0,184.0,207.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,843.7000000000018,7225.669999999997,23428.00150000001,34188.249699999986,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,18.0,5.0,41.0,185.0,208.0,1.0,22.0,9.0,0.0,3.0,0.0,1.0,0.0,7880.411999999998,843.7000000000018,7225.669999999997,23828.00150000001,34213.249699999986,189.0,4693.800002288817,849.7149966430707,8.526512829121202e-14,117.00000000000004,0.0
0.0,17.0,4.0,38.0,167.0,167.0,1.0,21.0,8.0,0.0,2.0,0.0,1.0,0.0,6941.799999999998,957.7000000000016,6347.269999999998,22627.226500000008,29733.22199999999,189.0,4093.8000022888173,814.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,2.0,35.0,157.0,155.0,1.0,21.0,8.0,0.0,2.0,0.0,0.0,0.0,6941.799999999998,225.70000000000164,5935.119999999998,21521.48250000001,27868.843999999994,189.0,4093.8000022888173,814.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,2.0,35.0,158.0,156.0,1.0,21.0,8.0,0.0,2.0,0.0,0.0,0.0,6941.799999999998,225.70000000000164,5935.119999999998,21771.48250000001,28368.843999999994,189.0,4093.8000022888173,814.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,2.0,35.0,158.0,157.0,1.0,21.0,8.0,0.0,2.0,0.0,0.0,0.0,6941.799999999998,225.70000000000164,5935.119999999998,21771.48250000001,28447.843999999994,189.0,4093.8000022888173,814.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,2.0,35.0,159.0,158.0,1.0,21.0,8.0,0.0,2.0,0.0,0.0,0.0,6941.799999999998,225.70000000000164,5935.119999999998,22141.48250000001,28817.843999999994,189.0,4093.8000022888173,814.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,2.0,35.0,160.0,159.0,1.0,21.0,8.0,0.0,2.0,0.0,0.0,0.0,6941.799999999998,225.70000000000164,5935.119999999998,22166.68250000001,28884.443999999992,189.0,4093.8000022888173,814.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,2.0,35.0,161.0,160.0,1.0,21.0,8.0,0.0,2.0,0.0,0.0,0.0,6941.799999999998,225.70000000000164,5935.119999999998,22241.68250000001,28934.443999999992,189.0,4093.8000022888173,814.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,2.0,35.0,162.0,161.0,1.0,21.0,8.0,0.0,2.0,0.0,0.0,0.0,6941.799999999998,225.70000000000164,5935.119999999998,22614.18250000001,29268.443999999992,189.0,4093.8000022888173,814.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,2.0,35.0,163.0,162.0,1.0,21.0,8.0,0.0,2.0,0.0,0.0,0.0,6941.799999999998,225.70000000000164,5935.119999999998,22854.18250000001,29568.443999999992,189.0,4093.8000022888173,814.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,2.0,35.0,164.0,163.0,1.0,21.0,8.0,0.0,2.0,0.0,0.0,0.0,6941.799999999998,225.70000000000164,5935.119999999998,23354.18250000001,30068.443999999992,189.0,4093.8000022888173,814.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,2.0,35.0,165.0,163.0,1.0,21.0,8.0,0.0,2.0,0.0,0.0,0.0,6941.799999999998,225.70000000000164,5935.119999999998,23412.93250000001,30068.443999999992,189.0,4093.8000022888173,814.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,2.0,35.0,166.0,164.0,1.0,21.0,8.0,0.0,2.0,0.0,0.0,0.0,6941.799999999998,225.70000000000164,5935.119999999998,23482.93250000001,30139.604999999992,189.0,4093.8000022888173,814.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,2.0,35.0,167.0,165.0,1.0,21.0,8.0,0.0,2.0,0.0,0.0,0.0,6941.799999999998,225.70000000000164,5935.119999999998,23992.93250000001,30653.104999999992,189.0,4093.8000022888173,814.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
0.0,17.0,2.0,35.0,168.0,165.0,1.0,21.0,8.0,0.0,2.0,0.0,0.0,0.0,6941.799999999998,225.70000000000164,5935.119999999998,24342.93250000001,30653.104999999992,189.0,4093.8000022888173,814.7149966430707,8.526512829121202e-14,5.000000000000043,0.0
