n_type_0,n_type_1,n_type_2,n_type_3,n_type_4,n_type_5,n_type_6,n_type_7,n_type_8,n_type_9,n_type_10,n_type_11,n_type_12,n_type_13,mw_type_0,mw_type_1,mw_type_2,mw_type_3,mw_type_4,mw_type_5,mw_type_6,mw_type_7,mw_type_8,mw_type_9,mw_type_10,mw_type_11,mw_type_12
0.0,38.0,31.0,55.0,63.0,6.0,4.0,12.0,6.0,27.0,6.0,0.0,0.0,0.0,0.0,7527.1,7984.6,11.0,5473.4,50.49999999999999,3782.0,2666.0999999999995,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,39.0,31.0,55.0,63.0,6.0,4.0,12.0,6.0,27.0,6.0,0.0,0.0,0.0,0.0,8302.1,7984.6,11.0,5473.4,50.49999999999999,3782.0,2666.0999999999995,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,39.0,31.0,55.0,64.0,6.0,4.0,12.0,6.0,27.0,6.0,0.0,0.0,0.0,0.0,8302.1,7984.6,11.0,5533.4,50.49999999999999,3782.0,2666.0999999999995,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,39.0,32.0,55.0,64.0,6.0,4.0,12.0,6.0,27.0,6.0,0.0,0.0,0.0,0.0,8302.1,8581.6,11.0,5533.4,50.49999999999999,3782.0,2666.0999999999995,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,39.0,33.0,55.0,64.0,6.0,4.0,12.0,6.0,27.0,6.0,0.0,0.0,0.0,0.0,8302.1,8831.6,11.0,5533.4,50.49999999999999,3782.0,2666.0999999999995,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,39.0,34.0,55.0,64.0,6.0,4.0,12.0,6.0,27.0,6.0,0.0,0.0,0.0,0.0,8302.1,9531.6,11.0,5533.4,50.49999999999999,3782.0,2666.0999999999995,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,38.0,34.0,55.0,64.0,7.0,4.0,12.0,6.0,27.0,6.0,0.0,0.0,0.0,0.0,8122.1,9531.6,11.0,5533.4,55.49999999999999,3782.0,2666.0999999999995,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,38.0,34.0,55.0,65.0,7.0,4.0,12.0,6.0,27.0,6.0,0.0,0.0,0.0,0.0,8122.1,9531.6,11.0,5584.4,55.49999999999999,3782.0,2666.0999999999995,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,38.0,34.0,55.0,64.0,7.0,4.0,13.0,6.0,27.0,6.0,0.0,0.0,0.0,0.0,8122.1,9531.6,11.0,5533.4,55.49999999999999,3782.0,2681.0999999999995,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,38.0,34.0,55.0,64.0,7.0,4.0,13.0,6.0,27.0,6.0,0.0,0.0,0.0,0.0,8122.1,9531.6,11.0,5441.099999999999,55.49999999999999,3782.0,2681.0999999999995,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,38.0,34.0,55.0,65.0,7.0,3.0,13.0,6.0,27.0,6.0,0.0,0.0,0.0,0.0,8122.1,9531.6,11.0,5525.099999999999,55.49999999999999,2525.0,2681.0999999999995,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,36.0,34.0,55.0,65.0,7.0,3.0,12.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,7783.1,9528.2,11.0,5525.099999999999,55.49999999999999,2525.0,2679.3999999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,36.0,34.0,55.0,65.0,8.0,3.0,12.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,7783.1,9528.2,11.0,5525.099999999999,57.699999999999996,2525.0,2679.3999999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,36.0,34.0,55.0,65.0,8.0,3.0,11.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,7783.1,9528.2,11.0,5481.099999999999,57.699999999999996,2525.0,2645.3999999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,36.0,34.0,55.0,66.0,8.0,3.0,11.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,7783.1,9528.2,11.0,5532.099999999999,57.699999999999996,2525.0,2645.3999999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,36.0,35.0,55.0,66.0,8.0,3.0,11.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,7783.1,9725.2,11.0,5532.099999999999,57.699999999999996,2525.0,2645.3999999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,36.0,35.0,55.0,67.0,8.0,3.0,11.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,7783.1,9725.2,11.0,5566.099999999999,57.699999999999996,2525.0,2645.3999999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,36.0,35.0,55.0,68.0,8.0,3.0,11.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,7783.1,9725.2,11.0,5656.099999999999,57.699999999999996,2525.0,2645.3999999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,36.0,35.0,55.0,69.0,8.0,3.0,11.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,7783.1,9725.2,11.0,5676.099999999999,57.699999999999996,2525.0,2645.3999999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,35.0,35.0,55.0,69.0,8.0,3.0,12.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,7734.1,9725.2,11.0,5676.099999999999,57.699999999999996,2525.0,2645.7099999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,35.0,35.0,55.0,67.0,7.0,3.0,12.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,7734.1,9725.2,11.0,5554.2,55.49999999999999,2525.0,2645.7099999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,36.0,35.0,55.0,67.0,7.0,3.0,12.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,7840.1,9725.2,11.0,5554.2,55.49999999999999,2525.0,2645.7099999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,36.0,35.0,55.0,68.0,7.0,3.0,12.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,7840.1,9725.2,11.0,5583.2,55.49999999999999,2525.0,2645.7099999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,37.0,34.0,55.0,68.0,7.0,3.0,12.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,7886.1,9128.2,11.0,5583.2,55.49999999999999,2525.0,2645.7099999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,38.0,34.0,55.0,68.0,7.0,3.0,12.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,8094.1,9128.2,11.0,5583.2,55.49999999999999,2525.0,2645.7099999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,39.0,34.0,55.0,68.0,7.0,3.0,12.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,8302.1,9128.2,11.0,5583.2,55.49999999999999,2525.0,2645.7099999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,40.0,34.0,55.0,68.0,7.0,3.0,12.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,8835.1,9128.2,11.0,5583.2,55.49999999999999,2525.0,2645.7099999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,40.0,34.0,55.0,68.0,7.0,3.0,11.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,8835.1,9473.2,11.0,5583.2,55.49999999999999,2525.0,2645.3999999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,40.0,34.0,55.0,69.0,7.0,3.0,11.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,8835.1,9473.2,11.0,5591.8,55.49999999999999,2525.0,2645.3999999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,40.0,34.0,55.0,70.0,7.0,3.0,11.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,8835.1,9473.2,11.0,5609.8,55.49999999999999,2525.0,2645.3999999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,40.0,34.0,55.0,71.0,7.0,3.0,11.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,8835.1,9473.2,11.0,5859.8,55.49999999999999,2525.0,2645.3999999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,41.0,34.0,55.0,71.0,7.0,3.0,11.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,8872.1,9473.2,11.0,5859.8,55.49999999999999,2525.0,2645.3999999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,41.0,34.0,55.0,72.0,7.0,3.0,11.0,6.0,27.0,5.0,0.0,0.0,0.0,0.0,8872.1,9473.2,11.0,5892.8,55.49999999999999,2525.0,2645.3999999999996,121.10000000000001,967.5,2085.0,0.0,0.0
0.0,41.0,34.0,55.0,73.0,7.0,3.0,11.0,5.0,27.0,5.0,0.0,0.0,0.0,0.0,8872.1,9473.2,11.0,5965.8,55.49999999999999,2525.0,2645.3999999999996,84.10000000000001,967.5,2085.0,0.0,0.0
0.0,41.0,34.0,55.0,74.0,7.0,3.0,11.0,5.0,27.0,5.0,0.0,0.0,0.0,0.0,8872.1,9473.2,11.0,6039.8,55.49999999999999,2525.0,2645.3999999999996,84.10000000000001,967.5,2085.0,0.0,0.0
0.0,41.0,34.0,55.0,74.0,7.0,3.0,12.0,5.0,27.0,5.0,0.0,0.0,0.0,0.0,8872.1,9473.2,11.0,6039.8,55.49999999999999,2525.0,2646.0499999999997,84.10000000000001,967.5,2085.0,0.0,0.0
0.0,41.0,34.0,55.0,72.0,7.0,3.0,12.0,5.0,27.0,5.0,1.0,0.0,0.0,0.0,8872.1,9473.2,11.0,5935.8,55.49999999999999,2525.0,2646.0499999999997,84.10000000000001,967.5,2085.0,12.0,0.0
0.0,42.0,33.0,55.0,72.0,7.0,3.0,12.0,5.0,27.0,5.0,1.0,0.0,0.0,0.0,8938.1,9276.2,11.0,5935.8,55.49999999999999,2525.0,2646.0499999999997,84.10000000000001,967.5,2085.0,12.0,0.0
0.0,42.0,33.0,55.0,73.0,7.0,3.0,12.0,5.0,27.0,5.0,1.0,0.0,0.0,0.0,8938.1,9276.2,11.0,6039.8,55.49999999999999,2525.0,2646.0499999999997,84.10000000000001,967.5,2085.0,12.0,0.0
0.0,43.0,33.0,55.0,73.0,7.0,3.0,12.0,5.0,27.0,5.0,1.0,0.0,0.0,0.0,9273.1,9276.2,11.0,6039.8,55.49999999999999,2525.0,2646.0499999999997,84.10000000000001,967.5,2085.0,12.0,0.0
0.0,43.0,33.0,55.0,74.0,7.0,3.0,12.0,5.0,27.0,5.0,1.0,0.0,0.0,0.0,9273.1,9276.2,11.0,6039.8,55.49999999999999,2525.0,2646.0499999999997,84.10000000000001,967.5,2085.0,12.0,0.0
0.0,43.0,34.0,55.0,74.0,7.0,3.0,12.0,5.0,27.0,5.0,1.0,0.0,0.0,0.0,9273.1,9759.2,11.0,6039.8,55.49999999999999,2525.0,2646.0499999999997,84.10000000000001,967.5,2085.0,12.0,0.0
0.0,43.0,35.0,55.0,74.0,7.0,3.0,12.0,5.0,27.0,5.0,1.0,0.0,0.0,0.0,9273.1,10109.2,11.0,6039.8,55.49999999999999,2525.0,2646.0499999999997,84.10000000000001,967.5,2085.0,12.0,0.0
0.0,43.0,36.0,55.0,74.0,7.0,3.0,12.0,5.0,27.0,5.0,1.0,0.0,0.0,0.0,9273.1,10174.2,11.0,6039.8,55.49999999999999,2525.0,2646.0499999999997,84.10000000000001,967.5,2085.0,12.0,0.0
0.0,43.0,36.0,55.0,74.0,7.0,3.0,13.0,5.0,27.0,5.0,1.0,0.0,0.0,0.0,9273.1,10174.2,11.0,6039.8,55.49999999999999,2525.0,2646.24,84.10000000000001,967.5,2085.0,12.0,0.0
0.0,44.0,36.0,55.0,74.0,7.0,3.0,13.0,5.0,27.0,5.0,1.0,0.0,0.0,0.0,9695.1,10174.2,11.0,6039.8,55.49999999999999,2525.0,2646.24,84.10000000000001,967.5,2085.0,12.0,0.0
0.0,45.0,36.0,55.0,74.0,7.0,3.0,13.0,5.0,27.0,5.0,1.0,0.0,0.0,0.0,9940.1,10174.2,11.0,6039.8,55.49999999999999,2525.0,2646.24,84.10000000000001,967.5,2085.0,12.0,0.0
0.0,45.0,37.0,55.0,74.0,7.0,3.0,13.0,5.0,27.0,5.0,1.0,0.0,0.0,0.0,9940.1,10179.800000000001,11.0,6039.8,55.49999999999999,2525.0,2646.24,84.10000000000001,967.5,2085.0,12.0,0.0
0.0,46.0,37.0,55.0,74.0,7.0,3.0,13.0,5.0,27.0,5.0,1.0,0.0,0.0,0.0,10285.1,10179.800000000001,11.0,6039.8,55.49999999999999,2525.0,2646.24,84.10000000000001,967.5,2085.0,12.0,0.0
0.0,47.0,37.0,55.0,74.0,7.0,3.0,13.0,5.0,27.0,5.0,1.0,0.0,0.0,0.0,10621.1,10179.800000000001,11.0,6039.8,55.49999999999999,2525.0,2646.24,84.10000000000001,967.5,2085.0,12.0,0.0
0.0,48.0,37.0,55.0,74.0,7.0,3.0,13.0,5.0,27.0,5.0,1.0,0.0,0.0,0.0,10681.1,10179.800000000001,11.0,6039.8,55.49999999999999,2525.0,2646.24,84.10000000000001,967.5,2085.0,12.0,0.0
0.0,49.0,37.0,55.0,74.0,7.0,3.0,13.0,5.0,27.0,5.0,1.0,0.0,0.0,0.0,10785.1,10179.800000000001,11.0,6039.8,55.49999999999999,2525.0,2646.24,84.10000000000001,967.5,2085.0,12.0,0.0
0.0,49.0,37.0,55.0,75.0,7.0,3.0,13.0,5.0,27.0,5.0,1.0,0.0,0.0,0.0,10785.1,10179.800000000001,11.0,6124.8,55.49999999999999,2525.0,2646.24,84.10000000000001,967.5,2085.0,12.0,0.0
0.0,49.0,37.0,55.0,75.0,7.0,3.0,13.0,5.0,27.0,5.0,2.0,0.0,0.0,0.0,10785.1,10179.800000000001,11.0,6124.8,55.49999999999999,2525.0,2646.24,84.10000000000001,967.5,2085.0,22.0,0.0
0.0,49.0,37.0,55.0,76.0,7.0,3.0,13.0,5.0,27.0,5.0,2.0,0.0,0.0,0.0,10785.1,10179.800000000001,11.0,6210.8,55.49999999999999,2525.0,2646.24,84.10000000000001,967.5,2085.0,22.0,0.0
0.0,48.0,37.0,55.0,77.0,7.0,3.0,13.0,5.0,27.0,5.0,2.0,0.0,0.0,0.0,10719.1,10179.800000000001,11.0,6314.8,55.49999999999999,2525.0,2646.24,84.10000000000001,967.5,2085.0,22.0,0.0
0.0,48.0,37.0,55.0,78.0,7.0,3.0,13.0,5.0,27.0,5.0,2.0,0.0,0.0,0.0,10719.1,10179.800000000001,11.0,6418.8,55.49999999999999,2525.0,2646.24,84.10000000000001,967.5,2085.0,22.0,0.0
0.0,48.0,37.0,55.0,79.0,7.0,3.0,13.0,5.0,27.0,5.0,2.0,0.0,0.0,0.0,10719.1,10179.800000000001,11.0,6522.8,55.49999999999999,2525.0,2646.24,84.10000000000001,967.5,2085.0,22.0,0.0
0.0,48.0,37.0,55.0,80.0,7.0,3.0,13.0,5.0,27.0,5.0,2.0,0.0,0.0,0.0,10719.1,10179.800000000001,11.0,6626.8,55.49999999999999,2525.0,2646.24,84.10000000000001,967.5,2085.0,22.0,0.0
0.0,48.0,37.0,55.0,81.0,7.0,3.0,13.0,5.0,27.0,5.0,2.0,0.0,0.0,0.0,10719.1,10179.800000000001,11.0,6730.8,55.49999999999999,2525.0,2646.24,84.10000000000001,967.5,2085.0,22.0,0.0
0.0,49.0,37.0,55.0,81.0,7.0,3.0,13.0,5.0,27.0,5.0,2.0,0.0,0.0,0.0,10927.1,10179.800000000001,11.0,6730.8,55.49999999999999,2525.0,2646.24,84.10000000000001,967.5,2085.0,22.0,0.0
0.0,49.0,38.0,55.0,81.0,7.0,3.0,13.0,5.0,27.0,5.0,2.0,0.0,0.0,0.0,10927.1,10767.800000000001,11.0,6730.8,55.49999999999999,2525.0,2646.24,84.10000000000001,967.5,2085.0,22.0,0.0
0.0,49.0,37.0,55.0,82.0,7.0,3.0,13.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,10927.1,10172.800000000001,11.0,7331.8,55.49999999999999,2525.0,2646.24,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,49.0,37.0,55.0,83.0,7.0,3.0,13.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,10927.1,10172.800000000001,11.0,7932.8,55.49999999999999,2525.0,2646.24,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,50.0,37.0,55.0,83.0,7.0,3.0,13.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,11368.1,10172.800000000001,11.0,7932.8,55.49999999999999,2525.0,2646.24,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,50.0,37.0,55.0,84.0,7.0,3.0,13.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,11368.1,10172.800000000001,11.0,7985.8,55.49999999999999,2525.0,2646.24,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,50.0,37.0,55.0,85.0,7.0,3.0,13.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,11368.1,10172.800000000001,11.0,8015.8,55.49999999999999,2525.0,2646.24,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,50.0,37.0,55.0,86.0,7.0,3.0,13.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,11368.1,10172.800000000001,11.0,8025.400000000001,55.49999999999999,2525.0,2646.24,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,50.0,38.0,55.0,86.0,7.0,3.0,13.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,11368.1,11010.800000000001,11.0,8025.400000000001,55.49999999999999,2525.0,2646.24,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,50.0,38.0,55.0,86.0,7.0,3.0,14.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,11368.1,11010.800000000001,11.0,8025.400000000001,55.49999999999999,2525.0,2646.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,50.0,39.0,55.0,86.0,7.0,3.0,14.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,11368.1,11822.800000000001,11.0,8025.400000000001,55.49999999999999,2525.0,2646.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,50.0,39.0,55.0,86.0,7.0,3.0,14.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,11368.1,11619.800000000001,11.0,8025.400000000001,55.49999999999999,2525.0,2646.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,51.0,39.0,55.0,86.0,7.0,3.0,14.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,12212.1,11619.800000000001,11.0,8025.400000000001,55.49999999999999,2525.0,2646.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,51.0,40.0,55.0,86.0,7.0,3.0,14.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,12212.1,12751.800000000001,11.0,8025.400000000001,55.49999999999999,2525.0,2646.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,51.0,39.0,55.0,87.0,7.0,3.0,14.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,12212.1,11636.800000000001,11.0,8275.400000000001,55.49999999999999,2525.0,2646.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,51.0,39.0,55.0,88.0,7.0,3.0,14.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,12212.1,11636.800000000001,11.0,8349.400000000001,55.49999999999999,2525.0,2646.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,51.0,40.0,55.0,88.0,7.0,3.0,14.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,12212.1,12716.800000000001,11.0,8349.400000000001,55.49999999999999,2525.0,2646.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,52.0,40.0,55.0,88.0,7.0,3.0,14.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,12287.1,12716.800000000001,11.0,8349.400000000001,55.49999999999999,2525.0,2646.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,53.0,40.0,55.0,88.0,7.0,3.0,14.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,12525.1,12716.800000000001,11.0,8349.400000000001,55.49999999999999,2525.0,2646.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,53.0,40.0,55.0,88.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,12525.1,12716.800000000001,11.0,8349.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,53.0,41.0,55.0,88.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,12525.1,12779.800000000001,11.0,8349.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,54.0,41.0,55.0,88.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,12635.1,12779.800000000001,11.0,8349.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,55.0,41.0,55.0,88.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,12745.1,12779.800000000001,11.0,8349.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,56.0,41.0,55.0,88.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,12979.1,12779.800000000001,11.0,8349.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,57.0,41.0,55.0,88.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,13213.1,12779.800000000001,11.0,8349.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,57.0,42.0,55.0,88.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,13213.1,13085.800000000001,11.0,8349.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,57.0,43.0,55.0,88.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,13213.1,13673.800000000001,11.0,8349.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,57.0,44.0,55.0,88.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,13213.1,13934.800000000001,11.0,8349.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,57.0,45.0,55.0,88.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,13213.1,14165.800000000001,11.0,8349.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,57.0,46.0,55.0,88.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,13213.1,14366.800000000001,11.0,8349.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,57.0,46.0,55.0,89.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,13213.1,14366.800000000001,11.0,8354.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,57.0,47.0,55.0,89.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,13213.1,14949.800000000001,11.0,8354.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,57.0,47.0,55.0,90.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,13213.1,14949.800000000001,11.0,8371.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,57.0,48.0,55.0,90.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,13213.1,15900.800000000001,11.0,8371.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,57.0,49.0,55.0,90.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,13213.1,16219.800000000001,11.0,8371.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,57.0,49.0,55.0,91.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,13213.1,16219.800000000001,11.0,8376.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,57.0,50.0,55.0,91.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,13213.1,16233.800000000001,11.0,8376.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,58.0,50.0,55.0,91.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,13310.1,16233.800000000001,11.0,8376.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,58.0,51.0,55.0,91.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,13310.1,16352.800000000001,11.0,8376.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,59.0,51.0,55.0,91.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,13762.1,16352.800000000001,11.0,8376.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,60.0,51.0,55.0,91.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,14593.1,16352.800000000001,11.0,8376.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,60.0,51.0,55.0,92.0,7.0,3.0,15.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,14593.1,16352.800000000001,11.0,8404.400000000001,55.49999999999999,2525.0,2772.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,60.0,51.0,55.0,92.0,7.0,3.0,16.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,14593.1,16352.800000000001,11.0,8404.400000000001,55.49999999999999,2525.0,2774.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,61.0,51.0,55.0,92.0,7.0,3.0,16.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,14933.1,16352.800000000001,11.0,8404.400000000001,55.49999999999999,2525.0,2774.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,61.0,51.0,55.0,93.0,7.0,3.0,16.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,14933.1,16352.800000000001,11.0,8447.400000000001,55.49999999999999,2525.0,2774.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,62.0,51.0,55.0,93.0,7.0,3.0,16.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,15826.1,16352.800000000001,11.0,8447.400000000001,55.49999999999999,2525.0,2774.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,63.0,51.0,55.0,93.0,7.0,3.0,16.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,16719.1,16352.800000000001,11.0,8447.400000000001,55.49999999999999,2525.0,2774.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,63.0,50.0,55.0,93.0,8.0,3.0,16.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,16719.1,15764.800000000001,11.0,8447.400000000001,75.5,2525.0,2774.56,84.10000000000001,840.5,2085.0,22.0,0.0
0.0,63.0,50.0,55.0,93.0,9.0,3.0,16.0,5.0,25.0,5.0,2.0,0.0,0.0,0.0,16719.1,15764.800000000001,11.0,8447.400000000001,95.5,2525.0,2774.56,84.10000000000001,840.5,2085.0,22.0,0.0
