n_type_0,n_type_1,n_type_2,n_type_3,n_type_4,n_type_5,n_type_6,n_type_7,n_type_8,n_type_9,mw_type_0,mw_type_1,mw_type_2,mw_type_3,mw_type_4,mw_type_5,mw_type_6,mw_type_7,mw_type_8
0.0,478.0,132.0,4.0,29.0,3.0,4.0,428.0,127.0,4.0,0.0,105539.0,46088.0,2897.0,17671.0,775.0,12300.0,74251.4,12344.0
0.0,478.0,132.0,4.0,29.0,3.0,4.0,428.0,128.0,4.0,0.0,105539.0,46088.0,2897.0,17671.0,775.0,12300.0,74251.4,12448.0
0.0,478.0,132.0,4.0,29.0,3.0,4.0,428.0,128.0,4.0,0.0,105415.0,46088.0,2897.0,17671.0,775.0,12300.0,74251.4,12448.0
0.0,478.0,132.0,4.0,29.0,3.0,4.0,428.0,129.0,4.0,0.0,105415.0,46088.0,2897.0,17671.0,775.0,12300.0,74251.4,12499.0
0.0,478.0,132.0,4.0,29.0,3.0,4.0,428.0,130.0,4.0,0.0,105415.0,46088.0,2897.0,17671.0,775.0,12300.0,74251.4,12600.0
0.0,478.0,132.0,4.0,29.0,3.0,4.0,429.0,131.0,4.0,0.0,105415.0,46088.0,2897.0,17671.0,775.0,12300.0,74440.4,12701.0
0.0,478.0,132.0,4.0,29.0,3.0,4.0,429.0,132.0,4.0,0.0,105415.0,46088.0,2897.0,17671.0,775.0,12300.0,74440.4,12802.0
0.0,478.0,133.0,4.0,29.0,3.0,4.0,429.0,132.0,4.0,0.0,105415.0,46785.0,2897.0,17671.0,775.0,12300.0,74440.4,12802.0
0.0,478.0,133.0,4.0,29.0,3.0,4.0,430.0,132.0,4.0,0.0,105415.0,46785.0,2897.0,17671.0,775.0,12300.0,74909.4,12802.0
0.0,477.0,133.0,4.0,30.0,3.0,4.0,430.0,132.0,4.0,0.0,105313.0,46785.0,2897.0,18091.0,775.0,12300.0,74909.4,12802.0
0.0,477.0,133.0,4.0,30.0,3.0,4.0,430.0,133.0,4.0,0.0,105313.0,46785.0,2897.0,18091.0,775.0,12300.0,74909.4,13003.0
0.0,477.0,133.0,4.0,30.0,3.0,4.0,430.0,134.0,4.0,0.0,105313.0,46785.0,2897.0,18091.0,775.0,12300.0,74909.4,13055.0
0.0,477.0,133.0,4.0,30.0,3.0,4.0,431.0,134.0,4.0,0.0,105313.0,46785.0,2897.0,18091.0,775.0,12300.0,75115.4,13055.0
0.0,476.0,133.0,4.0,30.0,3.0,4.0,432.0,134.0,4.0,0.0,105113.0,46785.0,2897.0,18091.0,775.0,12300.0,75489.4,13055.0
0.0,476.0,133.0,4.0,30.0,3.0,4.0,432.0,135.0,4.0,0.0,105113.0,46785.0,2897.0,18091.0,775.0,12300.0,75489.4,13256.0
0.0,476.0,133.0,4.0,30.0,3.0,4.0,433.0,135.0,4.0,0.0,105113.0,46785.0,2897.0,18091.0,775.0,12300.0,75610.4,13256.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,433.0,135.0,4.0,0.0,105113.0,46934.0,2897.0,18091.0,775.0,12300.0,75610.4,13256.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,433.0,136.0,4.0,0.0,105113.0,46934.0,2897.0,18091.0,775.0,12300.0,75610.4,13558.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,434.0,136.0,4.0,0.0,105113.0,46934.0,2897.0,18091.0,775.0,12300.0,75711.4,13558.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,434.0,137.0,4.0,0.0,105113.0,46934.0,2897.0,18091.0,775.0,12300.0,75711.4,13618.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,434.0,138.0,4.0,0.0,105113.0,46934.0,2897.0,18091.0,775.0,12300.0,75711.4,13822.0
0.0,477.0,134.0,4.0,30.0,3.0,4.0,434.0,138.0,4.0,0.0,105133.0,46934.0,2897.0,18091.0,775.0,12300.0,75711.4,13822.0
0.0,477.0,134.0,4.0,30.0,3.0,4.0,435.0,139.0,4.0,0.0,105133.0,46934.0,2897.0,18091.0,775.0,12300.0,76311.4,13822.0
0.0,477.0,134.0,4.0,30.0,3.0,4.0,436.0,140.0,4.0,0.0,105133.0,46934.0,2897.0,18091.0,775.0,12300.0,76493.4,13822.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,435.0,141.0,4.0,0.0,104633.0,46934.0,2897.0,18091.0,775.0,12300.0,76293.4,13926.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,436.0,141.0,4.0,0.0,104633.0,46934.0,2897.0,18091.0,775.0,12300.0,76494.4,13926.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,436.0,142.0,4.0,0.0,104633.0,46934.0,2897.0,18091.0,775.0,12300.0,76494.4,14031.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,437.0,142.0,4.0,0.0,104633.0,46934.0,2897.0,18091.0,775.0,12300.0,76696.4,14031.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,437.0,143.0,4.0,0.0,104633.0,46934.0,2897.0,18091.0,775.0,12300.0,76696.4,14341.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,438.0,143.0,4.0,0.0,104633.0,46934.0,2897.0,18091.0,775.0,12300.0,76948.4,14341.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,438.0,144.0,4.0,0.0,104633.0,46934.0,2897.0,18091.0,775.0,12300.0,76948.4,14851.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,438.0,144.0,4.0,0.0,104633.0,46934.0,2897.0,18091.0,775.0,12300.0,76896.4,14851.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,438.0,144.0,4.0,0.0,104934.0,46934.0,2897.0,18091.0,775.0,12300.0,76896.4,14851.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,439.0,145.0,4.0,0.0,104934.0,46934.0,2897.0,18091.0,775.0,12300.0,77146.4,14913.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,440.0,145.0,4.0,0.0,104934.0,46934.0,2897.0,18091.0,775.0,12300.0,77756.4,14913.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,441.0,145.0,4.0,0.0,104934.0,46934.0,2897.0,18091.0,775.0,12300.0,77959.4,14913.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,442.0,145.0,4.0,0.0,104934.0,46934.0,2897.0,18091.0,775.0,12300.0,78065.4,14913.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,443.0,145.0,4.0,0.0,104934.0,46934.0,2897.0,18091.0,775.0,12300.0,78105.4,14913.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,443.0,146.0,4.0,0.0,104934.0,46934.0,2897.0,18091.0,775.0,12300.0,78105.4,14945.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,443.0,147.0,4.0,0.0,104934.0,46934.0,2897.0,18091.0,775.0,12300.0,78105.4,15016.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,443.0,148.0,4.0,0.0,104934.0,46934.0,2897.0,18091.0,775.0,12300.0,78105.4,15170.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,443.0,149.0,4.0,0.0,104934.0,46934.0,2897.0,18091.0,775.0,12300.0,78105.4,15373.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,444.0,149.0,4.0,0.0,104783.0,46934.0,2897.0,18091.0,775.0,12300.0,78505.4,15373.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,445.0,150.0,4.0,0.0,104783.0,46934.0,2897.0,18091.0,775.0,12300.0,78555.4,15527.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,445.0,151.0,4.0,0.0,104783.0,46934.0,2897.0,18091.0,775.0,12300.0,78555.4,15644.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,446.0,151.0,4.0,0.0,104783.0,46934.0,2897.0,18091.0,775.0,12300.0,78626.4,15644.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,447.0,151.0,4.0,0.0,104783.0,46934.0,2897.0,18091.0,775.0,12300.0,79033.4,15644.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,448.0,151.0,4.0,0.0,104783.0,46934.0,2897.0,18091.0,775.0,12300.0,79518.4,15644.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,447.0,152.0,4.0,0.0,104783.0,46934.0,2897.0,18091.0,775.0,12300.0,79418.4,15796.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,448.0,152.0,4.0,0.0,104783.0,46934.0,2897.0,18091.0,775.0,12300.0,79646.4,15796.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,449.0,152.0,4.0,0.0,104783.0,46934.0,2897.0,18091.0,775.0,12300.0,79973.4,15796.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,449.0,153.0,4.0,0.0,104783.0,46934.0,2897.0,18091.0,775.0,12300.0,79973.4,16201.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,449.0,154.0,4.0,0.0,104783.0,46934.0,2897.0,18091.0,775.0,12300.0,79973.4,16407.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,449.0,155.0,4.0,0.0,104783.0,46934.0,2897.0,18091.0,775.0,12300.0,79973.4,16610.0
0.0,475.0,134.0,4.0,30.0,3.0,4.0,450.0,156.0,4.0,0.0,104783.0,46934.0,2897.0,18091.0,775.0,12300.0,80096.4,16674.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,449.0,156.0,4.0,0.0,104910.0,46934.0,2897.0,18091.0,775.0,12300.0,79796.4,16674.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,450.0,156.0,4.0,0.0,104910.0,46934.0,2897.0,18091.0,775.0,12300.0,80053.4,16674.0
0.0,476.0,135.0,4.0,30.0,3.0,4.0,450.0,156.0,4.0,0.0,104910.0,47087.0,2897.0,18091.0,775.0,12300.0,80053.4,16674.0
0.0,476.0,135.0,4.0,30.0,3.0,4.0,451.0,156.0,4.0,0.0,104910.0,47087.0,2897.0,18091.0,775.0,12300.0,80087.4,16674.0
0.0,476.0,135.0,4.0,30.0,3.0,4.0,451.0,157.0,4.0,0.0,104910.0,47087.0,2897.0,18091.0,775.0,12300.0,80087.4,16725.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,451.0,157.0,4.0,0.0,104910.0,46991.0,2897.0,18091.0,775.0,12300.0,79958.4,16725.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,452.0,157.0,4.0,0.0,104910.0,46991.0,2897.0,18091.0,775.0,12300.0,80366.4,16725.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,452.0,158.0,4.0,0.0,104910.0,46991.0,2897.0,18091.0,775.0,12300.0,80366.4,16826.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,452.0,159.0,4.0,0.0,104910.0,46991.0,2897.0,18091.0,775.0,12300.0,80366.4,16956.0
0.0,476.0,134.0,4.0,30.0,3.0,4.0,452.0,160.0,4.0,0.0,104910.0,46991.0,2897.0,18091.0,775.0,12300.0,80366.4,17157.0
0.0,476.0,135.0,4.0,30.0,3.0,4.0,452.0,160.0,4.0,0.0,104910.0,47093.0,2897.0,18091.0,775.0,12300.0,80366.4,17157.0
0.0,476.0,135.0,4.0,30.0,3.0,4.0,452.0,161.0,4.0,0.0,104910.0,47093.0,2897.0,18091.0,775.0,12300.0,80366.4,17357.0
0.0,476.0,135.0,4.0,30.0,3.0,4.0,452.0,162.0,4.0,0.0,104910.0,47093.0,2897.0,18091.0,775.0,12300.0,80366.4,17558.0
0.0,476.0,135.0,4.0,30.0,3.0,4.0,453.0,162.0,4.0,0.0,104910.0,47093.0,2897.0,18091.0,775.0,12300.0,80569.4,17558.0
0.0,476.0,135.0,4.0,30.0,3.0,4.0,453.0,163.0,4.0,0.0,104910.0,47093.0,2897.0,18091.0,775.0,12300.0,80569.4,17734.0
0.0,476.0,135.0,4.0,30.0,3.0,4.0,453.0,164.0,4.0,0.0,104910.0,47093.0,2897.0,18091.0,775.0,12300.0,80569.4,17810.0
0.0,476.0,135.0,4.0,30.0,3.0,4.0,454.0,164.0,4.0,0.0,104910.0,47093.0,2897.0,18091.0,775.0,12300.0,80689.4,17810.0
0.0,476.0,135.0,4.0,30.0,3.0,4.0,455.0,165.0,4.0,0.0,104910.0,47093.0,2897.0,18091.0,775.0,12300.0,80834.4,17810.0
0.0,476.0,135.0,4.0,30.0,3.0,4.0,455.0,166.0,4.0,0.0,104910.0,47093.0,2897.0,18091.0,775.0,12300.0,80834.4,17860.0
0.0,476.0,135.0,4.0,30.0,3.0,4.0,456.0,167.0,4.0,0.0,104910.0,47093.0,2897.0,18091.0,775.0,12300.0,81144.4,17930.0
0.0,476.0,135.0,4.0,30.0,3.0,4.0,457.0,168.0,4.0,0.0,104910.0,47093.0,2897.0,18091.0,775.0,12300.0,81496.4,18084.0
0.0,476.0,136.0,4.0,30.0,3.0,4.0,457.0,168.0,4.0,0.0,104910.0,48443.0,2897.0,18091.0,775.0,12300.0,81496.4,18084.0
0.0,476.0,136.0,4.0,30.0,3.0,4.0,458.0,169.0,4.0,0.0,104910.0,48443.0,2897.0,18091.0,775.0,12300.0,81556.4,18084.0
0.0,476.0,136.0,4.0,30.0,3.0,4.0,458.0,170.0,4.0,0.0,104910.0,48443.0,2897.0,18091.0,775.0,12300.0,81556.4,18291.0
0.0,476.0,136.0,4.0,30.0,3.0,4.0,458.0,171.0,4.0,0.0,104910.0,48443.0,2897.0,18091.0,775.0,12300.0,81556.4,18498.0
0.0,476.0,136.0,4.0,30.0,3.0,4.0,459.0,171.0,4.0,0.0,104910.0,48443.0,2897.0,18091.0,775.0,12300.0,81658.4,18498.0
0.0,476.0,136.0,4.0,30.0,3.0,4.0,459.0,172.0,4.0,0.0,104910.0,48443.0,2897.0,18091.0,775.0,12300.0,81658.4,18707.0
0.0,476.0,136.0,4.0,30.0,3.0,4.0,459.0,173.0,4.0,0.0,104910.0,48443.0,2897.0,18091.0,775.0,12300.0,81658.4,18829.0
0.0,476.0,136.0,4.0,30.0,3.0,4.0,460.0,174.0,4.0,0.0,104910.0,48443.0,2897.0,18091.0,775.0,12300.0,81733.4,18829.0
0.0,476.0,136.0,4.0,30.0,3.0,4.0,460.0,175.0,4.0,0.0,104910.0,48443.0,2897.0,18091.0,775.0,12300.0,81733.4,19032.0
0.0,476.0,136.0,4.0,30.0,3.0,4.0,460.0,176.0,4.0,0.0,104910.0,48443.0,2897.0,18091.0,775.0,12300.0,81733.4,19234.0
0.0,476.0,137.0,4.0,30.0,3.0,4.0,460.0,176.0,4.0,0.0,104910.0,48476.0,2897.0,18091.0,775.0,12300.0,81733.4,19234.0
0.0,476.0,137.0,4.0,30.0,3.0,4.0,461.0,176.0,4.0,0.0,104910.0,48476.0,2897.0,18091.0,775.0,12300.0,81791.4,19234.0
0.0,476.0,137.0,4.0,30.0,3.0,4.0,461.0,177.0,4.0,0.0,104910.0,48476.0,2897.0,18091.0,775.0,12300.0,81791.4,19437.0
0.0,476.0,137.0,4.0,30.0,3.0,4.0,462.0,177.0,4.0,0.0,104910.0,48476.0,2897.0,18091.0,775.0,12300.0,81816.4,19437.0
0.0,476.0,137.0,4.0,30.0,3.0,4.0,462.0,177.0,4.0,0.0,104910.0,48476.0,2897.0,18091.0,775.0,12300.0,82169.4,19437.0
0.0,476.0,137.0,4.0,30.0,3.0,4.0,462.0,178.0,4.0,0.0,104910.0,48476.0,2897.0,18091.0,775.0,12300.0,82169.4,19540.0
0.0,476.0,138.0,4.0,30.0,3.0,4.0,462.0,179.0,4.0,0.0,104910.0,48775.0,2897.0,18091.0,775.0,12300.0,82169.4,19742.0
0.0,476.0,138.0,4.0,30.0,3.0,4.0,462.0,180.0,4.0,0.0,104910.0,48775.0,2897.0,18091.0,775.0,12300.0,82169.4,19948.0
0.0,476.0,138.0,4.0,30.0,3.0,4.0,462.0,181.0,4.0,0.0,104910.0,48775.0,2897.0,18091.0,775.0,12300.0,82169.4,19966.0
0.0,476.0,138.0,4.0,30.0,3.0,4.0,463.0,181.0,4.0,0.0,104910.0,48775.0,2897.0,18091.0,775.0,12300.0,82496.4,19966.0
0.0,476.0,138.0,4.0,30.0,3.0,4.0,464.0,182.0,4.0,0.0,104910.0,48775.0,2897.0,18091.0,775.0,12300.0,82649.4,19966.0
0.0,476.0,138.0,4.0,30.0,3.0,4.0,465.0,183.0,4.0,0.0,104910.0,48775.0,2897.0,18091.0,775.0,12300.0,83194.4,20202.0
0.0,476.0,139.0,4.0,30.0,3.0,4.0,465.0,183.0,4.0,0.0,104910.0,48853.0,2897.0,18091.0,775.0,12300.0,83194.4,20202.0
0.0,476.0,139.0,4.0,30.0,3.0,4.0,466.0,183.0,4.0,0.0,104910.0,48853.0,2897.0,18091.0,775.0,12300.0,83262.4,20202.0
0.0,476.0,139.0,4.0,30.0,3.0,4.0,467.0,183.0,4.0,0.0,104910.0,48853.0,2897.0,18091.0,775.0,12300.0,83549.4,20202.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,467.0,183.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,83549.4,20202.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,468.0,183.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,83792.4,20202.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,468.0,184.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,83792.4,20435.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,469.0,184.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,83995.4,20435.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,469.0,185.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,83995.4,20739.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,470.0,185.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,84198.4,20739.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,470.0,186.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,84198.4,20946.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,471.0,186.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,84401.4,20946.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,472.0,186.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,84523.4,20946.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,472.0,187.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,84523.4,21204.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,472.0,187.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,84377.4,21204.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,473.0,187.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,84634.4,21204.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,474.0,187.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,84884.4,21204.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,475.0,187.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,85085.4,21204.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,475.0,188.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,85085.4,21406.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,475.0,189.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,85085.4,21507.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,475.0,190.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,85085.4,21709.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,476.0,190.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,85161.4,21709.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,476.0,191.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,85161.4,21811.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,476.0,192.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,85161.4,21912.0
0.0,477.0,139.0,4.0,30.0,3.0,4.0,477.0,192.0,4.0,0.0,105258.0,48853.0,2897.0,18091.0,775.0,12300.0,85365.4,21912.0
0.0,477.0,139.0,4.0,29.0,3.0,4.0,477.0,193.0,4.0,0.0,105258.0,48853.0,2897.0,17671.0,775.0,12300.0,85365.4,22015.0
0.0,477.0,139.0,4.0,29.0,3.0,4.0,478.0,193.0,4.0,0.0,105258.0,48853.0,2897.0,17671.0,775.0,12300.0,85654.4,22015.0
0.0,477.0,139.0,4.0,29.0,3.0,4.0,479.0,194.0,4.0,0.0,105258.0,48853.0,2897.0,17671.0,775.0,12300.0,86055.4,22116.0
0.0,477.0,139.0,4.0,29.0,3.0,4.0,480.0,194.0,4.0,0.0,105258.0,48853.0,2897.0,17671.0,775.0,12300.0,86437.4,22116.0
0.0,477.0,139.0,4.0,29.0,3.0,4.0,481.0,195.0,4.0,0.0,105258.0,48853.0,2897.0,17671.0,775.0,12300.0,86738.4,22417.0
0.0,477.0,139.0,4.0,29.0,3.0,4.0,482.0,195.0,4.0,0.0,105258.0,48853.0,2897.0,17671.0,775.0,12300.0,86850.4,22417.0
0.0,477.0,139.0,4.0,29.0,3.0,4.0,482.0,196.0,4.0,0.0,105258.0,48853.0,2897.0,17671.0,775.0,12300.0,86850.4,22672.0
0.0,477.0,139.0,4.0,29.0,3.0,4.0,483.0,196.0,4.0,0.0,105258.0,48853.0,2897.0,17671.0,775.0,12300.0,86973.4,22672.0
0.0,477.0,139.0,4.0,29.0,3.0,4.0,484.0,196.0,4.0,0.0,105258.0,48853.0,2897.0,17671.0,775.0,12300.0,87164.4,22672.0
0.0,477.0,139.0,4.0,29.0,3.0,4.0,484.0,197.0,4.0,0.0,105258.0,48853.0,2897.0,17671.0,775.0,12300.0,87164.4,22735.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,484.0,197.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,87164.4,22735.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,485.0,196.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,87420.4,22529.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,486.0,196.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,87622.4,22529.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,487.0,197.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,88131.4,22731.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,488.0,197.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,88204.4,22731.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,488.0,198.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,88204.4,22803.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,489.0,198.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,88441.4,22803.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,489.0,199.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,88441.4,22875.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,486.0,200.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,88089.4,23176.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,486.0,201.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,88089.4,23331.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,487.0,201.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,88341.4,23331.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,487.0,202.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,88341.4,23519.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,487.0,202.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,88497.4,23519.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,487.0,203.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,88497.4,23620.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,488.0,204.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,88706.4,23827.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,489.0,205.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,89372.4,24336.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,490.0,205.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,89572.4,24336.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,490.0,206.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,89572.4,24537.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,490.0,207.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,89572.4,24588.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,491.0,208.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,89673.4,24588.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,491.0,209.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,89673.4,24689.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,492.0,210.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,89823.4,24789.0
0.0,477.0,140.0,4.0,29.0,3.0,4.0,492.0,211.0,4.0,0.0,105258.0,49052.0,2897.0,17671.0,775.0,12300.0,89823.4,25041.0
0.0,477.0,141.0,4.0,29.0,3.0,4.0,492.0,212.0,4.0,0.0,105258.0,49154.0,2897.0,17671.0,775.0,12300.0,89823.4,25041.0
0.0,477.0,141.0,4.0,29.0,3.0,4.0,492.0,213.0,4.0,0.0,105258.0,49154.0,2897.0,17671.0,775.0,12300.0,89823.4,25242.0
0.0,477.0,142.0,4.0,29.0,3.0,4.0,492.0,214.0,4.0,0.0,105258.0,49154.0,2897.0,17671.0,775.0,12300.0,89823.4,25444.0
0.0,477.0,142.0,4.0,29.0,3.0,4.0,492.0,215.0,4.0,0.0,105258.0,49154.0,2897.0,17671.0,775.0,12300.0,89823.4,25645.0
0.0,477.0,142.0,4.0,29.0,3.0,4.0,492.0,216.0,4.0,0.0,105258.0,49154.0,2897.0,17671.0,775.0,12300.0,89823.4,25670.0
0.0,477.0,142.0,4.0,29.0,3.0,4.0,492.0,217.0,4.0,0.0,105258.0,49154.0,2897.0,17671.0,775.0,12300.0,89823.4,25972.0
0.0,477.0,142.0,4.0,29.0,3.0,4.0,493.0,218.0,4.0,0.0,105258.0,49154.0,2897.0,17671.0,775.0,12300.0,90335.4,26275.0
0.0,477.0,142.0,4.0,29.0,3.0,4.0,493.0,219.0,4.0,0.0,105258.0,49154.0,2897.0,17671.0,775.0,12300.0,90335.4,26577.0
0.0,477.0,142.0,4.0,29.0,3.0,4.0,493.0,220.0,4.0,0.0,105258.0,49154.0,2897.0,17671.0,775.0,12300.0,90335.4,26677.0
0.0,477.0,142.0,4.0,29.0,3.0,4.0,494.0,220.0,4.0,0.0,105258.0,49154.0,2897.0,17671.0,775.0,12300.0,90373.4,26677.0
0.0,477.0,142.0,4.0,29.0,3.0,4.0,495.0,220.0,4.0,0.0,105258.0,49154.0,2897.0,17671.0,775.0,12300.0,90576.4,26677.0
0.0,477.0,142.0,4.0,29.0,3.0,4.0,496.0,221.0,4.0,0.0,105258.0,49154.0,2897.0,17671.0,775.0,12300.0,90781.4,26677.0
