n_renewable,n_non_renewable,n_storage,mw_renewable,mw_non_renewable,mw_storage
542.0,214.0,27.0,74364.40000000002,63053.599999999984,2761.0
543.0,214.0,27.0,74415.40000000002,63053.599999999984,2761.0
544.0,214.0,28.0,74555.40000000002,63053.599999999984,2901.0
544.0,214.0,28.0,74486.40000000002,63053.599999999984,2901.0
545.0,214.0,28.0,74561.40000000002,63053.599999999984,2901.0
546.0,214.0,28.0,74862.40000000002,63053.599999999984,2901.0
547.0,214.0,28.0,74994.40000000002,63053.599999999984,2901.0
547.0,215.0,28.0,74994.40000000002,63393.599999999984,2901.0
548.0,215.0,28.0,75194.40000000002,63393.599999999984,2901.0
549.0,215.0,28.0,75254.40000000002,63393.599999999984,2901.0
550.0,215.0,28.0,75326.40000000002,63393.599999999984,2901.0
551.0,215.0,28.0,75406.40000000002,63393.599999999984,2901.0
552.0,215.0,28.0,75906.40000000002,63393.599999999984,2901.0
553.0,215.0,28.0,75911.40000000002,63393.599999999984,2901.0
545.0,215.0,28.0,74787.20000000003,63424.599999999984,2901.0
545.0,216.0,28.0,74787.20000000003,63974.599999999984,2901.0
546.0,216.0,28.0,74967.20000000003,63974.599999999984,2901.0
547.0,216.0,28.0,75107.20000000003,63974.599999999984,2901.0
548.0,216.0,28.0,75607.20000000003,63974.599999999984,2901.0
548.0,217.0,28.0,75607.20000000003,64274.599999999984,2901.0
549.0,217.0,28.0,75682.20000000003,64274.599999999984,2901.0
550.0,217.0,28.0,75857.20000000003,64274.599999999984,2901.0
550.0,217.0,29.0,75857.20000000003,64274.599999999984,2921.0
550.0,218.0,29.0,75857.20000000003,65213.599999999984,2921.0
551.0,218.0,29.0,75907.20000000003,65213.599999999984,2921.0
552.0,218.0,30.0,76107.20000000003,65213.599999999984,2971.0
552.0,219.0,30.0,76107.20000000003,65224.599999999984,2971.0
552.0,220.0,30.0,76107.20000000003,65764.59999999998,2971.0
553.0,220.0,30.0,76152.20000000003,65764.59999999998,2971.0
554.0,220.0,30.0,76302.20000000003,65764.59999999998,2971.0
555.0,220.0,30.0,76342.20000000003,65764.59999999998,2971.0
556.0,220.0,30.0,76492.20000000003,65764.59999999998,2971.0
557.0,221.0,30.0,76692.20000000003,65864.59999999998,2971.0
558.0,221.0,30.0,76942.20000000003,65864.59999999998,2971.0
558.0,222.0,30.0,76942.20000000003,65913.59999999998,2971.0
559.0,222.0,30.0,77042.20000000003,65913.59999999998,2971.0
560.0,222.0,30.0,77192.20000000003,65913.59999999998,2971.0
561.0,222.0,30.0,77243.20000000003,65913.59999999998,2971.0
562.0,222.0,30.0,77343.20000000003,65913.59999999998,2971.0
563.0,222.0,30.0,77358.20000000003,65913.59999999998,2971.0
564.0,222.0,30.0,77408.20000000003,65913.59999999998,2971.0
565.0,222.0,31.0,77688.20000000003,65913.59999999998,3031.0
566.0,222.0,31.0,77708.20000000003,65913.59999999998,3031.0
567.0,222.0,31.0,77858.20000000003,65913.59999999998,3031.0
567.0,223.0,31.0,77858.20000000003,67816.59999999998,3031.0
568.0,223.0,31.0,77933.20000000003,67816.59999999998,3031.0
569.0,223.0,31.0,78033.20000000003,67816.59999999998,3031.0
569.0,224.0,31.0,78033.20000000003,68107.59999999998,3031.0
570.0,224.0,31.0,78043.20000000003,68107.59999999998,3031.0
570.0,225.0,31.0,78043.20000000003,68127.59999999998,3031.0
571.0,225.0,31.0,78123.20000000003,68127.59999999998,3031.0
572.0,225.0,31.0,78143.20000000003,68127.59999999998,3031.0
573.0,225.0,31.0,78163.20000000003,68127.59999999998,3031.0
574.0,225.0,31.0,78183.20000000003,68127.59999999998,3031.0
575.0,225.0,31.0,78184.60000000002,68127.59999999998,3031.0
576.0,225.0,31.0,78304.60000000002,68127.59999999998,3031.0
577.0,225.0,31.0,78324.60000000002,68127.59999999998,3031.0
577.0,226.0,31.0,78324.60000000002,68437.59999999998,3031.0
577.0,227.0,31.0,78324.60000000002,68486.59999999998,3031.0
578.0,227.0,31.0,78624.60000000002,68486.59999999998,3031.0
579.0,227.0,31.0,78774.60000000002,68486.59999999998,3031.0
580.0,227.0,31.0,78794.60000000002,68486.59999999998,3031.0
581.0,227.0,31.0,78974.60000000002,68486.59999999998,3031.0
582.0,228.0,31.0,79174.60000000002,68536.59999999998,3031.0
583.0,228.0,31.0,79274.60000000002,68536.59999999998,3031.0
584.0,229.0,31.0,79424.60000000002,68686.59999999998,3031.0
584.0,230.0,31.0,79424.60000000002,68736.59999999998,3031.0
585.0,230.0,31.0,79674.60000000002,68736.59999999998,3031.0
586.0,230.0,31.0,80061.60000000002,68736.59999999998,3031.0
587.0,230.0,31.0,80086.60000000002,68736.59999999998,3031.0
588.0,230.0,31.0,80101.60000000002,68736.59999999998,3031.0
588.0,231.0,31.0,80101.60000000002,68785.59999999998,3031.0
588.0,232.0,31.0,80101.60000000002,69187.59999999998,3031.0
589.0,232.0,31.0,80301.60000000002,69187.59999999998,3031.0
589.0,233.0,31.0,80301.60000000002,69202.59999999998,3031.0
590.0,233.0,31.0,80539.60000000002,69202.59999999998,3031.0
590.0,234.0,31.0,80539.60000000002,69678.59999999998,3031.0
591.0,235.0,31.0,80739.60000000002,69728.59999999998,3031.0
592.0,235.0,31.0,80819.60000000002,69728.59999999998,3031.0
592.0,236.0,31.0,80819.60000000002,69773.59999999998,3031.0
583.0,230.0,30.0,80161.10000000002,68627.59999999998,2991.0
584.0,230.0,30.0,80177.10000000002,68627.59999999998,2991.0
585.0,230.0,30.0,80197.10000000002,68627.59999999998,2991.0
585.0,231.0,30.0,80197.10000000002,68927.59999999998,2991.0
586.0,231.0,30.0,80206.60000000002,68927.59999999998,2991.0
587.0,231.0,30.0,80326.60000000002,68927.59999999998,2991.0
587.0,232.0,30.0,80326.60000000002,68987.59999999998,2991.0
587.0,233.0,30.0,80326.60000000002,69187.59999999998,2991.0
588.0,233.0,31.0,80526.60000000002,69187.59999999998,3079.0
588.0,234.0,31.0,80526.60000000002,69259.59999999998,3079.0
589.0,234.0,31.0,80771.60000000002,69259.59999999998,3079.0
589.0,235.0,31.0,80771.60000000002,69459.59999999998,3079.0
589.0,236.0,31.0,80771.60000000002,69558.59999999998,3079.0
590.0,236.0,32.0,80871.60000000002,69558.59999999998,3171.0
591.0,236.0,32.0,80885.60000000002,69558.59999999998,3171.0
591.0,237.0,32.0,80885.60000000002,69858.59999999998,3171.0
591.0,238.0,32.0,80885.60000000002,69968.59999999998,3171.0
592.0,238.0,32.0,80905.60000000002,69968.59999999998,3171.0
593.0,238.0,32.0,80925.60000000002,69968.59999999998,3171.0
594.0,238.0,32.0,80975.60000000002,69968.59999999998,3171.0
594.0,239.0,32.0,80975.60000000002,70027.59999999998,3171.0
594.0,240.0,32.0,80975.60000000002,70077.59999999998,3171.0
595.0,240.0,32.0,80995.60000000002,70077.59999999998,3171.0
596.0,240.0,32.0,81015.60000000002,70077.59999999998,3171.0
597.0,240.0,32.0,81035.60000000002,70077.59999999998,3171.0
598.0,240.0,32.0,81235.60000000002,70077.59999999998,3171.0
599.0,240.0,32.0,81385.60000000002,70077.59999999998,3171.0
600.0,240.0,32.0,81486.60000000002,70077.59999999998,3171.0
601.0,240.0,32.0,81687.60000000002,70077.59999999998,3171.0
601.0,241.0,32.0,81687.60000000002,70282.59999999998,3171.0
601.0,242.0,32.0,81687.60000000002,70626.59999999998,3171.0
601.0,243.0,32.0,81687.60000000002,71673.59999999998,3171.0
602.0,243.0,32.0,81720.60000000002,71673.59999999998,3171.0
603.0,243.0,32.0,81736.60000000002,71673.59999999998,3171.0
604.0,243.0,32.0,81801.60000000002,71673.59999999998,3171.0
605.0,243.0,32.0,81861.60000000002,71673.59999999998,3171.0
605.0,244.0,32.0,81861.60000000002,71721.59999999998,3171.0
605.0,245.0,32.0,81861.60000000002,71771.59999999998,3171.0
605.0,246.0,32.0,81861.60000000002,71870.59999999998,3171.0
606.0,246.0,32.0,82011.60000000002,71870.59999999998,3171.0
607.0,246.0,32.0,82261.60000000002,71870.59999999998,3171.0
608.0,246.0,32.0,82281.60000000002,71870.59999999998,3171.0
609.0,246.0,33.0,82331.60000000002,71870.59999999998,3211.0
609.0,247.0,33.0,82331.60000000002,71956.59999999998,3211.0
610.0,247.0,33.0,82351.60000000002,71956.59999999998,3211.0
610.0,248.0,33.0,82351.60000000002,71991.59999999998,3211.0
610.0,249.0,33.0,82351.60000000002,72015.59999999998,3211.0
610.0,250.0,33.0,82351.60000000002,72215.59999999998,3211.0
611.0,250.0,33.0,82501.60000000002,72215.59999999998,3211.0
612.0,250.0,33.0,82651.60000000002,72215.59999999998,3211.0
613.0,250.0,33.0,82671.60000000002,72215.59999999998,3211.0
614.0,250.0,33.0,82821.60000000002,72215.59999999998,3211.0
615.0,250.0,33.0,82841.60000000002,72215.59999999998,3211.0
616.0,250.0,33.0,82871.60000000002,72215.59999999998,3211.0
617.0,250.0,33.0,83021.60000000002,72215.59999999998,3211.0
618.0,250.0,33.0,83071.60000000002,72215.59999999998,3211.0
618.0,251.0,33.0,83071.60000000002,72993.59999999998,3211.0
619.0,251.0,33.0,83091.60000000002,72993.59999999998,3211.0
619.0,252.0,33.0,83091.60000000002,73041.59999999998,3211.0
620.0,252.0,34.0,83241.60000000002,73041.59999999998,3328.0
620.0,253.0,34.0,83241.60000000002,73951.59999999998,3328.0
611.0,244.0,34.0,82469.60000000002,71221.59999999998,3328.0
609.0,245.0,34.0,82201.60000000002,71222.09999999998,3328.0
609.0,246.0,34.0,82201.60000000002,71227.09999999998,3328.0
610.0,246.0,34.0,82261.60000000002,71227.09999999998,3328.0
610.0,247.0,34.0,82261.60000000002,71447.09999999998,3328.0
611.0,247.0,35.0,82281.60000000002,71447.09999999998,3348.0
611.0,247.0,36.0,82281.60000000002,71447.09999999998,3373.0
611.0,248.0,36.0,82281.60000000002,71752.09999999998,3373.0
611.0,248.0,37.0,82281.60000000002,71752.09999999998,3393.0
611.0,248.0,38.0,82281.60000000002,71752.09999999998,3408.0
611.0,248.0,39.0,82281.60000000002,71752.09999999998,3428.0
611.0,248.0,40.0,82281.60000000002,71752.09999999998,3728.0
612.0,248.0,40.0,82431.60000000002,71752.09999999998,3728.0
612.0,249.0,40.0,82431.60000000002,72207.09999999998,3728.0
612.0,249.0,41.0,82431.60000000002,72207.09999999998,3846.0
612.0,249.0,42.0,82431.60000000002,72207.09999999998,3896.0
612.0,250.0,43.0,82431.60000000002,72591.09999999998,3956.0
612.0,251.0,43.0,82431.60000000002,72626.09999999998,3956.0
612.0,251.0,44.0,82431.60000000002,72626.09999999998,4006.0
612.0,251.0,45.0,82431.60000000002,72626.09999999998,4124.0
612.0,251.0,46.0,82431.60000000002,72626.09999999998,4154.0
613.0,251.0,47.0,82446.60000000002,72626.09999999998,4159.0
614.0,251.0,47.0,82466.60000000002,72626.09999999998,4159.0
614.0,252.0,47.0,82466.60000000002,73326.09999999998,4159.0
615.0,252.0,47.0,82486.60000000002,73326.09999999998,4159.0
615.0,253.0,47.0,82486.60000000002,73704.09999999998,4159.0
615.0,253.0,48.0,82486.60000000002,73704.09999999998,4169.0
615.0,254.0,48.0,82486.60000000002,74013.09999999998,4169.0
615.0,254.0,49.0,82486.60000000002,74013.09999999998,4179.0
615.0,255.0,50.0,82486.60000000002,74520.09999999998,4297.0
615.0,255.0,51.0,82486.60000000002,74520.09999999998,4327.0
615.0,255.0,52.0,82486.60000000002,74520.09999999998,4371.0
615.0,255.0,53.0,82486.60000000002,74520.09999999998,4521.0
616.0,255.0,53.0,82506.60000000002,74520.09999999998,4521.0
617.0,255.0,53.0,82712.60000000002,74520.09999999998,4521.0
617.0,256.0,54.0,82712.60000000002,75027.09999999998,4639.0
618.0,256.0,54.0,82762.60000000002,75027.09999999998,4639.0
619.0,256.0,54.0,82782.60000000002,75027.09999999998,4639.0
620.0,256.0,54.0,82802.60000000002,75027.09999999998,4639.0
621.0,256.0,54.0,82822.60000000002,75027.09999999998,4639.0
622.0,256.0,55.0,82947.60000000002,75027.09999999998,4701.0
623.0,256.0,55.0,83037.60000000002,75027.09999999998,4701.0
623.0,256.0,56.0,83037.60000000002,75027.09999999998,4751.0
624.0,256.0,56.0,83057.60000000002,75027.09999999998,4751.0
624.0,257.0,56.0,83057.60000000002,75027.10999999997,4751.0
624.0,257.0,57.0,83057.60000000002,75027.10999999997,4771.0
624.0,257.0,58.0,83057.60000000002,75027.10999999997,4791.0
625.0,257.0,58.0,83217.60000000002,75027.10999999997,4791.0
625.0,257.0,59.0,83217.60000000002,75027.10999999997,4811.0
626.0,257.0,60.0,83307.60000000002,75027.10999999997,4841.0
626.0,258.0,61.0,83307.60000000002,75475.10999999997,4901.0
627.0,258.0,61.0,83372.60000000002,75475.10999999997,4901.0
627.0,259.0,61.0,83372.60000000002,75480.10999999997,4901.0
628.0,259.0,61.0,83392.60000000002,75480.10999999997,4901.0
628.0,259.0,62.0,83392.60000000002,75480.10999999997,4941.0
628.0,259.0,63.0,83392.60000000002,75480.10999999997,4961.0
628.0,260.0,63.0,83392.60000000002,75780.10999999997,4961.0
628.0,260.0,64.0,83392.60000000002,75780.10999999997,5011.0
628.0,260.0,65.0,83392.60000000002,75780.10999999997,5031.0
628.0,260.0,66.0,83392.60000000002,75780.10999999997,5061.0
629.0,260.0,66.0,83642.60000000002,75780.10999999997,5061.0
630.0,260.0,66.0,83662.60000000002,75780.10999999997,5061.0
630.0,261.0,66.0,83662.60000000002,75790.10999999997,5061.0
631.0,261.0,66.0,83815.60000000002,75790.10999999997,5061.0
631.0,261.0,67.0,83815.60000000002,75790.10999999997,5111.0
631.0,261.0,68.0,83815.60000000002,75790.10999999997,5161.0
632.0,261.0,68.0,83861.60000000002,75790.10999999997,5161.0
632.0,262.0,68.0,83861.60000000002,76168.10999999997,5161.0
633.0,262.0,68.0,83961.60000000002,76168.10999999997,5161.0
634.0,262.0,68.0,83977.60000000002,76168.10999999997,5161.0
635.0,263.0,69.0,84007.60000000002,76616.10999999997,5221.0
636.0,263.0,69.0,84057.60000000002,76616.10999999997,5221.0
637.0,263.0,69.0,84209.60000000002,76616.10999999997,5221.0
638.0,263.0,69.0,84309.60000000002,76616.10999999997,5221.0
638.0,263.0,70.0,84309.60000000002,76616.10999999997,5271.0
639.0,263.0,70.0,84359.60000000002,76616.10999999997,5271.0
640.0,263.0,70.0,84609.60000000002,76616.10999999997,5271.0
641.0,263.0,70.0,84629.60000000002,76616.10999999997,5271.0
642.0,263.0,71.0,84829.60000000002,76616.10999999997,5471.0
643.0,263.0,71.0,84849.60000000002,76616.10999999997,5471.0
644.0,263.0,71.0,84976.60000000002,76616.10999999997,5471.0
645.0,263.0,71.0,84996.60000000002,76616.10999999997,5471.0
645.0,263.0,72.0,84996.60000000002,76616.10999999997,5491.0
645.0,263.0,73.0,84996.60000000002,76616.10999999997,5541.0
646.0,263.0,73.0,85016.60000000002,76616.10999999997,5541.0
647.0,263.0,73.0,85018.10000000002,76616.10999999997,5541.0
645.0,263.0,74.0,84708.10000000002,76616.10999999997,5543.0
642.0,262.0,74.0,84317.10000000002,76615.60999999997,5543.0
639.0,259.0,75.0,84244.10000000002,76304.60999999997,5548.0
636.0,258.0,74.0,84029.10000000002,76004.60999999997,5543.0
635.0,258.0,75.0,84009.10000000002,76004.60999999997,5568.0
636.0,258.0,75.0,84014.10000000002,76004.60999999997,5568.0
635.0,258.0,75.0,83979.10000000002,76004.60999999997,5568.0
636.0,258.0,76.0,84133.10000000002,76004.60999999997,5605.0
636.0,258.0,77.0,84133.10000000002,76004.60999999997,5805.0
637.0,258.0,78.0,84313.10000000002,76004.60999999997,5986.0
638.0,258.0,78.0,84463.10000000002,76004.60999999997,5986.0
638.0,258.0,79.0,84463.10000000002,76004.60999999997,6011.0
639.0,258.0,79.0,84485.10000000002,76004.60999999997,6011.0
640.0,258.0,79.0,84585.10000000002,76004.60999999997,6011.0
641.0,258.0,80.0,84688.10000000002,76004.60999999997,6114.0
642.0,258.0,81.0,85098.10000000002,76004.60999999997,6410.0
643.0,258.0,81.0,85198.10000000002,76004.60999999997,6410.0
643.0,258.0,82.0,85198.10000000002,76004.60999999997,6415.0
643.0,258.0,83.0,85198.10000000002,76004.60999999997,6425.0
644.0,258.0,83.0,85318.10000000002,76004.60999999997,6425.0
644.0,258.0,84.0,85318.10000000002,76004.60999999997,6445.0
644.0,258.0,85.0,85318.10000000002,76004.60999999997,6857.0
644.0,258.0,86.0,85318.10000000002,76004.60999999997,7007.0
645.0,258.0,87.0,85418.10000000002,76004.60999999997,7077.0
646.0,258.0,87.0,85440.10000000002,76004.60999999997,7077.0
647.0,258.0,87.0,85490.10000000002,76004.60999999997,7077.0
648.0,258.0,87.0,85510.10000000002,76004.60999999997,7077.0
649.0,258.0,87.0,85530.10000000002,76004.60999999997,7077.0
649.0,258.0,88.0,85530.10000000002,76004.60999999997,7097.0
649.0,258.0,89.0,85530.10000000002,76004.60999999997,7117.0
650.0,258.0,90.0,85667.10000000002,76004.60999999997,7148.0
651.0,258.0,90.0,85867.10000000002,76004.60999999997,7148.0
651.0,258.0,91.0,85867.10000000002,76004.60999999997,7154.0
652.0,258.0,91.0,85868.90000000002,76004.60999999997,7154.0
653.0,258.0,91.0,85888.90000000002,76004.60999999997,7154.0
654.0,258.0,91.0,85948.90000000002,76004.60999999997,7154.0
655.0,258.0,91.0,86028.90000000002,76004.60999999997,7154.0
656.0,258.0,91.0,86048.90000000002,76004.60999999997,7154.0
657.0,258.0,92.0,86112.90000000002,76004.60999999997,7174.0
657.0,258.0,93.0,86112.90000000002,76004.60999999997,7184.0
658.0,258.0,93.0,86162.90000000002,76004.60999999997,7184.0
658.0,258.0,94.0,86162.90000000002,76004.60999999997,8592.0
659.0,258.0,95.0,86212.90000000002,76004.60999999997,8638.0
660.0,258.0,96.0,86232.90000000002,76004.60999999997,8641.0
660.0,258.0,97.0,86232.90000000002,76004.60999999997,8661.0
660.0,259.0,97.0,86232.90000000002,76304.60999999997,8661.0
661.0,259.0,97.0,86632.90000000002,76304.60999999997,8661.0
662.0,259.0,97.0,86741.90000000002,76304.60999999997,8661.0
662.0,259.0,98.0,86741.90000000002,76304.60999999997,8911.0
662.0,260.0,98.0,86741.90000000002,76811.60999999997,8911.0
663.0,260.0,99.0,86891.90000000002,76811.60999999997,8986.0
664.0,260.0,100.0,86968.90000000002,76811.60999999997,9064.0
664.0,260.0,101.0,86968.90000000002,76811.60999999997,9089.0
664.0,260.0,102.0,86968.90000000002,76811.60999999997,9295.0
664.0,260.0,103.0,86968.90000000002,76811.60999999997,9414.0
665.0,260.0,104.0,87168.90000000002,76811.60999999997,9614.0
666.0,260.0,105.0,87196.90000000002,76811.60999999997,9623.0
666.0,260.0,106.0,87196.90000000002,76811.60999999997,9633.0
667.0,260.0,106.0,87296.90000000002,76811.60999999997,9633.0
667.0,260.0,107.0,87296.90000000002,76811.60999999997,9643.0
668.0,260.0,107.0,87336.90000000002,76811.60999999997,9643.0
668.0,260.0,108.0,87336.90000000002,76811.60999999997,9783.0
669.0,260.0,108.0,87386.90000000002,76811.60999999997,9783.0
669.0,260.0,109.0,87386.90000000002,76811.60999999997,9858.0
669.0,260.0,110.0,87386.90000000002,76811.60999999997,9868.0
669.0,260.0,111.0,87386.90000000002,76811.60999999997,9878.0
669.0,260.0,112.0,87386.90000000002,76811.60999999997,9918.0
670.0,260.0,113.0,87786.90000000002,76811.60999999997,10318.0
671.0,260.0,113.0,87986.90000000002,76811.60999999997,10318.0
671.0,260.0,114.0,87986.90000000002,76811.60999999997,10443.0
672.0,260.0,115.0,88409.90000000002,76811.60999999997,10802.0
673.0,260.0,116.0,88473.90000000002,76811.60999999997,10822.0
674.0,260.0,117.0,88553.90000000002,76811.60999999997,10896.0
675.0,260.0,118.0,88913.90000000002,76811.60999999997,11261.0
676.0,260.0,119.0,89413.90000000002,76811.60999999997,11696.0
676.0,260.0,120.0,89413.90000000002,76811.60999999997,12096.0
676.0,260.0,121.0,89413.90000000002,76811.60999999997,12146.0
676.0,260.0,122.0,89413.90000000002,76811.60999999997,12256.0
677.0,260.0,123.0,89565.90000000002,76811.60999999997,12391.0
678.0,260.0,123.0,89605.90000000002,76811.60999999997,12391.0
679.0,260.0,123.0,89705.90000000002,76811.60999999997,12391.0
680.0,260.0,124.0,89905.90000000002,76811.60999999997,12441.0
681.0,260.0,124.0,89925.90000000002,76811.60999999997,12441.0
682.0,260.0,125.0,89975.90000000002,76811.60999999997,12451.0
682.0,260.0,126.0,89975.90000000002,76811.60999999997,12501.0
683.0,260.0,126.0,90025.90000000002,76811.60999999997,12501.0
683.0,260.0,127.0,90025.90000000002,76811.60999999997,12604.0
683.0,260.0,128.0,90025.90000000002,76811.60999999997,13024.0
684.0,260.0,128.0,90275.90000000002,76811.60999999997,13024.0
684.0,260.0,129.0,90275.90000000002,76811.60999999997,13124.0
684.0,260.0,130.0,90275.90000000002,76811.60999999997,13536.0
685.0,260.0,131.0,90377.90000000002,76811.60999999997,13631.0
685.0,261.0,131.0,90377.90000000002,76921.60999999997,13631.0
685.0,261.0,132.0,90377.90000000002,76921.60999999997,13651.0
686.0,261.0,132.0,90527.90000000002,76921.60999999997,13651.0
687.0,261.0,132.0,90774.90000000002,76921.60999999997,13651.0
687.0,262.0,133.0,90774.90000000002,77383.60999999997,13712.0
687.0,262.0,134.0,90774.90000000002,77383.60999999997,13776.0
687.0,262.0,135.0,90774.90000000002,77383.60999999997,13801.0
688.0,262.0,135.0,90827.90000000002,77383.60999999997,13801.0
689.0,262.0,136.0,91031.90000000002,77383.60999999997,13970.0
690.0,262.0,136.0,91237.90000000002,77383.60999999997,13970.0
690.0,263.0,136.0,91237.90000000002,77383.70999999998,13970.0
691.0,263.0,136.0,91537.90000000002,77383.70999999998,13970.0
691.0,263.0,137.0,91537.90000000002,77383.70999999998,13980.0
691.0,263.0,138.0,91537.90000000002,77383.70999999998,14022.0
691.0,263.0,139.0,91537.90000000002,77383.70999999998,14052.0
692.0,263.0,140.0,91846.90000000002,77383.70999999998,14361.0
693.0,263.0,141.0,92046.90000000002,77383.70999999998,14561.0
693.0,263.0,142.0,92046.90000000002,77383.70999999998,14574.0
694.0,263.0,143.0,92113.90000000002,77383.70999999998,14641.0
695.0,263.0,144.0,92365.90000000002,77383.70999999998,14866.0
696.0,263.0,144.0,92385.90000000002,77383.70999999998,14866.0
696.0,264.0,144.0,92385.90000000002,77983.70999999998,14866.0
696.0,264.0,145.0,92385.90000000002,77983.70999999998,14886.0
697.0,264.0,146.0,92487.90000000002,77983.70999999998,14980.0
697.0,264.0,147.0,92487.90000000002,77983.70999999998,15000.0
697.0,264.0,148.0,92487.90000000002,77983.70999999998,15020.0
697.0,265.0,148.0,92487.90000000002,78633.70999999998,15020.0
698.0,265.0,149.0,92507.90000000002,78633.70999999998,15023.0
699.0,265.0,149.0,92589.90000000002,78633.70999999998,15023.0
700.0,265.0,149.0,92692.90000000002,78633.70999999998,15023.0
700.0,266.0,149.0,92692.90000000002,78682.70999999998,15023.0
701.0,266.0,150.0,92892.90000000002,78682.70999999998,15223.0
701.0,267.0,150.0,92892.90000000002,78812.70999999998,15223.0
702.0,267.0,150.0,93092.90000000002,78812.70999999998,15223.0
702.0,267.0,151.0,93092.90000000002,78812.70999999998,15423.0
702.0,267.0,152.0,93092.90000000002,78812.70999999998,15493.0
702.0,267.0,153.0,93092.90000000002,78812.70999999998,15649.0
693.0,266.0,153.0,91845.90000000002,78785.70999999998,15649.0
692.0,265.0,153.0,91872.90000000002,78735.70999999998,15649.0
693.0,265.0,153.0,91900.90000000002,78735.70999999998,15649.0
694.0,265.0,153.0,91920.90000000002,78735.70999999998,15649.0
695.0,265.0,154.0,91941.90000000002,78735.70999999998,15676.0
696.0,265.0,155.0,92241.90000000002,78735.70999999998,15955.0
697.0,265.0,156.0,92390.90000000002,78735.70999999998,16074.0
698.0,265.0,157.0,92391.90000000002,78735.70999999998,16273.0
698.0,265.0,158.0,92391.90000000002,78735.70999999998,16395.0
698.0,266.0,158.0,92391.90000000002,78770.70999999998,16395.0
699.0,266.0,158.0,92432.90000000002,78770.70999999998,16395.0
700.0,266.0,159.0,92569.90000000002,78770.70999999998,16425.0
701.0,266.0,160.0,92676.90000000002,78770.70999999998,16505.0
702.0,266.0,161.0,92854.90000000002,78770.70999999998,16533.0
703.0,266.0,161.0,92968.90000000002,78770.70999999998,16533.0
704.0,266.0,161.0,93009.90000000002,78770.70999999998,16533.0
705.0,266.0,161.0,93424.90000000002,78770.70999999998,16533.0
706.0,266.0,161.0,93689.90000000002,78770.70999999998,16533.0
707.0,266.0,161.0,93896.90000000002,78770.70999999998,16533.0
707.0,266.0,162.0,93896.90000000002,78770.70999999998,16847.0
708.0,266.0,162.0,93998.90000000002,78770.70999999998,16847.0
709.0,266.0,162.0,94104.90000000002,78770.70999999998,16847.0
710.0,266.0,163.0,94414.90000000002,78770.70999999998,17147.0
711.0,266.0,163.0,95146.90000000002,78770.70999999998,17147.0
712.0,266.0,163.0,95876.90000000002,78770.70999999998,17147.0
713.0,266.0,163.0,95926.90000000002,78770.70999999998,17147.0
714.0,266.0,163.0,96060.90000000002,78770.70999999998,17147.0
715.0,266.0,164.0,96178.90000000002,78770.70999999998,17413.0
715.0,266.0,165.0,96178.90000000002,78770.70999999998,17464.0
716.0,266.0,165.0,96699.90000000002,78770.70999999998,17464.0
717.0,266.0,165.0,96857.90000000002,78770.70999999998,17464.0
718.0,266.0,165.0,97065.90000000002,78770.70999999998,17464.0
719.0,266.0,166.0,97168.90000000002,78770.70999999998,17485.0
720.0,266.0,167.0,97428.90000000002,78770.70999999998,17735.0
721.0,266.0,167.0,97688.90000000002,78770.70999999998,17735.0
722.0,266.0,167.0,97893.90000000002,78770.70999999998,17735.0
723.0,266.0,167.0,98051.90000000002,78770.70999999998,17735.0
724.0,266.0,167.0,98304.90000000002,78770.70999999998,17735.0
724.0,266.0,168.0,98304.90000000002,78770.70999999998,17835.0
725.0,266.0,168.0,98457.90000000002,78770.70999999998,17835.0
726.0,266.0,168.0,99502.90000000002,78770.70999999998,17835.0
727.0,266.0,168.0,99660.90000000002,78770.70999999998,17835.0
728.0,266.0,169.0,100175.90000000002,78770.70999999998,17935.0
729.0,266.0,170.0,100364.90000000002,78770.70999999998,18061.0
730.0,266.0,171.0,100674.90000000002,78770.70999999998,18156.0
730.0,266.0,172.0,100674.90000000002,78770.70999999998,18176.0
731.0,266.0,173.0,100756.90000000002,78770.70999999998,18197.0
731.0,266.0,174.0,100756.90000000002,78770.70999999998,18397.0
731.0,266.0,175.0,100756.90000000002,78770.70999999998,18417.0
732.0,266.0,175.0,100862.90000000002,78770.70999999998,18417.0
733.0,266.0,175.0,100883.90000000002,78770.70999999998,18417.0
734.0,266.0,175.0,101928.90000000002,78770.70999999998,18417.0
735.0,266.0,175.0,102020.90000000002,78770.70999999998,18417.0
735.0,266.0,176.0,102020.90000000002,78770.70999999998,18823.0
736.0,266.0,176.0,102092.90000000002,78770.70999999998,18823.0
737.0,266.0,176.0,102297.90000000002,78770.70999999998,18823.0
738.0,266.0,176.0,102697.90000000002,78770.70999999998,18823.0
738.0,266.0,177.0,102697.90000000002,78770.70999999998,18874.0
739.0,266.0,177.0,102739.90000000002,78770.70999999998,18874.0
740.0,266.0,178.0,102797.90000000002,78770.70999999998,18926.0
741.0,266.0,179.0,102987.90000000002,78770.70999999998,19088.0
741.0,266.0,180.0,102987.90000000002,78770.70999999998,19506.0
742.0,266.0,181.0,103012.90000000002,78770.70999999998,19531.0
743.0,266.0,181.0,103063.90000000002,78770.70999999998,19531.0
744.0,266.0,182.0,103317.90000000002,78770.70999999998,19756.0
745.0,266.0,183.0,103567.90000000002,78770.70999999998,19906.0
746.0,266.0,184.0,103821.90000000002,78770.70999999998,20131.0
