n_type_0,n_type_1,n_type_2,n_type_3,n_type_4,n_type_5,n_type_6,n_type_7,n_type_8,n_type_9,n_type_10,n_type_11,n_type_12,n_type_13,n_type_14,mw_type_0,mw_type_1,mw_type_2,mw_type_3,mw_type_4,mw_type_5,mw_type_6,mw_type_7,mw_type_8,mw_type_9,mw_type_10,mw_type_11,mw_type_12,mw_type_13
0.0,168.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,720.0,165.0,0.0,50521.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51074.289999999986
0.0,168.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,721.0,165.0,0.0,50521.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51094.289999999986
0.0,168.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,722.0,165.0,0.0,50521.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51194.289999999986
0.0,168.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,723.0,165.0,0.0,50521.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51214.289999999986
0.0,168.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,724.0,165.0,0.0,50521.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51234.289999999986
0.0,168.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,725.0,165.0,0.0,50521.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51250.289999999986
0.0,168.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,726.0,165.0,0.0,50521.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51440.289999999986
0.0,168.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,727.0,165.0,0.0,50521.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51460.289999999986
0.0,168.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,728.0,165.0,0.0,50521.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51476.289999999986
0.0,168.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,729.0,165.0,0.0,50521.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51492.289999999986
0.0,168.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,730.0,165.0,0.0,50521.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51512.289999999986
0.0,169.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,730.0,165.0,0.0,51090.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51512.289999999986
0.0,169.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,731.0,165.0,0.0,51090.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51522.08999999999
0.0,169.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,732.0,165.0,0.0,51090.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51622.08999999999
0.0,169.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,731.0,165.0,0.0,51090.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51629.58999999999
0.0,169.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,732.0,165.0,0.0,51090.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51729.58999999999
0.0,169.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,733.0,165.0,0.0,51090.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51749.58999999999
0.0,169.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,734.0,165.0,0.0,51090.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51769.58999999999
0.0,169.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,735.0,165.0,0.0,51090.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51789.58999999999
0.0,169.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,736.0,166.0,0.0,51090.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51948.58999999999
0.0,170.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,736.0,166.0,0.0,51104.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,51948.58999999999
0.0,170.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,737.0,166.0,0.0,51104.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,52198.58999999999
0.0,170.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,738.0,166.0,0.0,51104.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,52248.58999999999
0.0,170.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,739.0,166.0,0.0,51104.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,52398.58999999999
0.0,170.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,740.0,166.0,0.0,51104.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,52418.58999999999
0.0,170.0,1.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,741.0,166.0,0.0,51104.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16180.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,52438.58999999999
0.0,170.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,27.0,1.0,1.0,24.0,740.0,167.0,0.0,51104.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,52418.58999999999
0.0,170.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,27.0,1.0,1.0,24.0,741.0,167.0,0.0,51104.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,52538.58999999999
0.0,170.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,27.0,1.0,1.0,24.0,742.0,167.0,0.0,51104.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,52838.58999999999
0.0,170.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,27.0,1.0,1.0,24.0,742.0,168.0,0.0,51104.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,52838.58999999999
0.0,170.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,27.0,1.0,1.0,24.0,742.0,169.0,0.0,51104.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,52838.58999999999
0.0,170.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,27.0,1.0,1.0,24.0,743.0,169.0,0.0,51104.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,52863.58999999999
0.0,170.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,27.0,1.0,1.0,24.0,744.0,169.0,0.0,51104.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,52863.58999999999
0.0,170.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,27.0,1.0,1.0,24.0,745.0,170.0,0.0,51104.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53013.58999999999
0.0,169.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,27.0,1.0,1.0,24.0,745.0,171.0,0.0,50063.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53160.58999999999
0.0,167.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,27.0,1.0,1.0,24.0,746.0,171.0,0.0,48963.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53160.58999999999
0.0,167.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,27.0,1.0,1.0,24.0,747.0,171.0,0.0,48963.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53176.58999999999
0.0,167.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,27.0,1.0,1.0,24.0,748.0,171.0,0.0,48963.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53190.58999999999
0.0,167.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,27.0,1.0,1.0,24.0,749.0,171.0,0.0,48963.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53210.58999999999
0.0,167.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,27.0,1.0,1.0,24.0,750.0,171.0,0.0,48963.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53214.58999999999
0.0,167.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,27.0,1.0,1.0,24.0,751.0,171.0,0.0,48963.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53414.58999999999
0.0,167.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,27.0,1.0,1.0,24.0,752.0,171.0,0.0,48963.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53429.58999999999
0.0,167.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,27.0,1.0,1.0,24.0,753.0,171.0,0.0,48963.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53507.58999999999
0.0,167.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,27.0,1.0,1.0,24.0,754.0,171.0,0.0,48963.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53511.58999999999
0.0,167.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,26.0,1.0,1.0,24.0,751.0,172.0,0.0,48963.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53569.58999999999
0.0,167.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,26.0,1.0,1.0,24.0,752.0,172.0,0.0,48963.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53589.58999999999
0.0,167.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,26.0,1.0,1.0,24.0,753.0,172.0,0.0,48963.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53839.58999999999
0.0,167.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,26.0,1.0,1.0,24.0,754.0,173.0,0.0,48963.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53989.58999999999
0.0,167.0,1.0,7.0,6.0,2.0,90.0,8.0,0.0,26.0,1.0,1.0,24.0,755.0,174.0,0.0,48963.70000000015,13.999999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,54141.58999999999
0.0,167.0,2.0,7.0,6.0,2.0,90.0,8.0,0.0,26.0,1.0,1.0,24.0,752.0,174.0,0.0,48963.70000000015,15.499999999999773,104.0,148.0,4.599999999999935,16030.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,167.0,2.0,7.0,6.0,2.0,91.0,8.0,0.0,26.0,1.0,1.0,24.0,752.0,174.0,0.0,48963.70000000015,15.499999999999773,104.0,148.0,4.599999999999935,16285.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,168.0,2.0,7.0,6.0,2.0,91.0,8.0,0.0,26.0,1.0,1.0,24.0,752.0,174.0,0.0,48964.70000000015,15.499999999999773,104.0,148.0,4.599999999999935,16285.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,169.0,2.0,7.0,6.0,2.0,91.0,8.0,0.0,26.0,1.0,1.0,24.0,752.0,174.0,0.0,48971.20000000015,15.499999999999773,104.0,148.0,4.599999999999935,16285.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,169.0,3.0,7.0,6.0,2.0,91.0,8.0,0.0,26.0,1.0,1.0,24.0,752.0,174.0,0.0,48971.20000000015,16.499999999999773,104.0,148.0,4.599999999999935,16285.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,169.0,4.0,7.0,6.0,2.0,91.0,8.0,0.0,26.0,1.0,1.0,24.0,752.0,174.0,0.0,48971.20000000015,17.499999999999773,104.0,148.0,4.599999999999935,16285.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,170.0,4.0,7.0,6.0,2.0,91.0,8.0,0.0,26.0,1.0,1.0,24.0,752.0,174.0,0.0,48975.20000000015,17.499999999999773,104.0,148.0,4.599999999999935,16285.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,171.0,4.0,7.0,6.0,2.0,91.0,8.0,0.0,26.0,1.0,1.0,24.0,752.0,174.0,0.0,48975.20000000015,17.499999999999773,104.0,148.0,4.599999999999935,16285.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,171.0,5.0,7.0,6.0,2.0,91.0,8.0,0.0,26.0,1.0,1.0,24.0,752.0,174.0,0.0,48975.20000000015,21.499999999999773,104.0,148.0,4.599999999999935,16285.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,172.0,5.0,7.0,6.0,2.0,91.0,8.0,0.0,26.0,1.0,1.0,24.0,752.0,174.0,0.0,48977.20000000015,21.499999999999773,104.0,148.0,4.599999999999935,16285.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,173.0,5.0,7.0,6.0,2.0,91.0,8.0,0.0,26.0,1.0,1.0,24.0,752.0,174.0,0.0,48977.20000000015,21.499999999999773,104.0,148.0,4.599999999999935,16285.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,174.0,5.0,7.0,6.0,2.0,91.0,8.0,0.0,26.0,1.0,1.0,24.0,752.0,174.0,0.0,48981.20000000015,21.499999999999773,104.0,148.0,4.599999999999935,16285.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,174.0,5.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,752.0,174.0,0.0,48981.20000000015,21.499999999999773,104.0,148.0,4.599999999999935,16285.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,174.0,6.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,752.0,174.0,0.0,48981.20000000015,22.499999999999773,104.0,148.0,4.599999999999935,16285.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,174.0,7.0,7.0,6.0,2.0,91.0,8.0,0.0,27.0,1.0,1.0,24.0,752.0,174.0,0.0,48981.20000000015,24.499999999999773,104.0,148.0,4.599999999999935,16285.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,174.0,7.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,752.0,174.0,0.0,48981.20000000015,24.499999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,174.0,8.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,752.0,174.0,0.0,48981.20000000015,25.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,175.0,8.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,752.0,174.0,0.0,48985.20000000015,25.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,176.0,8.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,752.0,174.0,0.0,49000.20000000015,25.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,177.0,8.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,752.0,174.0,0.0,49001.20000000015,25.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,178.0,8.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,752.0,174.0,0.0,49001.20000000015,25.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,179.0,8.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,752.0,174.0,0.0,49002.20000000015,25.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,180.0,8.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,752.0,174.0,0.0,49004.70000000015,25.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,181.0,8.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,752.0,174.0,0.0,49007.70000000015,25.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,182.0,8.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,752.0,174.0,0.0,49012.70000000015,25.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,182.0,9.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,752.0,174.0,0.0,49012.70000000015,26.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53936.58999999999
0.0,182.0,9.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,753.0,175.0,0.0,49012.70000000015,26.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53981.58999999999
0.0,182.0,9.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,754.0,175.0,0.0,49012.70000000015,26.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,53996.58999999999
0.0,182.0,9.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,755.0,176.0,0.0,49012.70000000015,26.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,54016.58999999999
0.0,182.0,9.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,756.0,176.0,0.0,49012.70000000015,26.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,54036.58999999999
0.0,182.0,9.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,757.0,176.0,0.0,49012.70000000015,26.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,54216.58999999999
0.0,182.0,9.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,758.0,176.0,0.0,49012.70000000015,26.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,54415.58999999999
0.0,182.0,9.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,759.0,176.0,0.0,49012.70000000015,26.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,54430.58999999999
0.0,182.0,9.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,760.0,176.0,0.0,49012.70000000015,26.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,54446.58999999999
0.0,182.0,9.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,761.0,176.0,0.0,49012.70000000015,26.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,54598.58999999999
0.0,182.0,9.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,762.0,176.0,0.0,49012.70000000015,26.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,54741.58999999999
0.0,182.0,9.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,763.0,176.0,0.0,49012.70000000015,26.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,54757.58999999999
0.0,182.0,9.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,764.0,176.0,0.0,49012.70000000015,26.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,54777.58999999999
0.0,182.0,9.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,765.0,176.0,0.0,49012.70000000015,26.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,54797.58999999999
0.0,182.0,9.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,24.0,766.0,176.0,0.0,49012.70000000015,26.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,12595.3,54949.58999999999
0.0,182.0,9.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,25.0,766.0,176.0,0.0,49012.70000000015,26.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,13105.3,54949.58999999999
0.0,182.0,9.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,25.0,767.0,176.0,0.0,49012.70000000015,26.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,13105.3,54969.58999999999
0.0,183.0,9.0,7.0,6.0,2.0,92.0,8.0,0.0,27.0,1.0,1.0,25.0,767.0,176.0,0.0,49629.70000000015,26.999999999999773,104.0,148.0,4.599999999999935,16485.700000000004,839.4000000000001,0.0,83.0,3.9999999999999982,16.000000000000053,13105.3,54969.58999999999
