q_id,q_status,q_date,wd_date,on_date,county_1,type1,type2,type3,mw1,mw2,mw3
971,operational,2020-03-25,,2021-07-12,fairfield,Gas,,,588.0,,
975,active,2020-03-25,,,plymouth,Solar,Battery,,20.0,,
980,withdrawn,2020-03-26,,,sullivan,Solar,,,20.0,,
981,operational,2020-03-27,,,fairfield,Oil,,,533.0,,
982,active,2020-03-30,,,litchfield,Wind,,,3.8,,
983,withdrawn,2020-03-31,,,androscoggin,Solar,,,40.0,,
984,withdrawn,2020-04-01,,,middlesex,Battery,,,150.0,,
985,withdrawn,2020-04-02,,,washington,Solar,,,4.0,,
986,active,2020-04-07,,,penobscot,Solar,,,20.0,,
995,active,2020-04-09,,,norfolk,Solar,Battery,,5.0,,
1003,active,2020-04-09,,,plymouth,Solar,Battery,,25.0,,
1004,active,2020-04-09,,,barnstable,Solar,Battery,,12.0,,
999,active,2020-04-09,,,bristol,Solar,Battery,,28.0,,
991,active,2020-04-09,,,franklin,Solar,,,2.5,,
1008,active,2020-04-09,,,plymouth,Solar,Battery,,44.0,,
993,active,2020-04-09,,,plymouth,Solar,Battery,,2.0,,
989,active,2020-04-09,,,hampden,Solar,,,12.0,,
1002,active,2020-04-09,,,plymouth,Solar,,,2.8,,
1005,active,2020-04-09,,,plymouth,Solar,Battery,,34.0,,
1006,active,2020-04-09,,,barnstable,Solar,Battery,,10.0,,
1007,active,2020-04-09,,,plymouth,Solar,Battery,,48.0,,
1009,active,2020-04-09,,,bristol,Solar,Battery,,19.0,,
1001,active,2020-04-09,,,bristol,Solar,Battery,,29.0,,
997,active,2020-04-09,,,middlesex,Solar,Battery,,7.5,,
996,active,2020-04-09,,,bristol,Solar,Battery,,9.5,,
1000,active,2020-04-09,,,barnstable,Solar,Battery,,3.2,,
990,active,2020-04-09,,,berkshire,Solar,,,4.9,,
998,active,2020-04-09,,,barnstable,Solar,Battery,,8.0,,
992,active,2020-04-09,,,bristol,Solar,Battery,,7.0,,
994,active,2020-04-09,,,middlesex,Solar,Battery,,5.5,,
1011,withdrawn,2020-04-20,,,suffolk,Gas,,,850.0,,
1012,withdrawn,2020-04-20,,,suffolk,Gas,,,850.0,,
1014,withdrawn,2020-04-22,,,penobscot,Battery,,,112.0,,
1015,withdrawn,2020-04-22,,,penobscot,Battery,,,112.0,,
1013,active,2020-04-22,,,sagadahoc,Solar,,,17.0,,
1024,active,2020-04-24,,,barnstable,Solar,Battery,,4.8,,
1019,withdrawn,2020-04-24,,,penobscot,Battery,,,20.0,,
1023,withdrawn,2020-04-24,,,bristol,Solar,Battery,,2.4,,
1017,active,2020-04-24,,,new haven,Battery,,,200.0,,
1022,operational,2020-04-24,,2022-02-15,plymouth,Solar,Battery,,0.0,,
1016,active,2020-04-24,,,hillsborough,Solar,,,16.0,,
1021,active,2020-04-27,,,york,Solar,,,16.0,,
1025,withdrawn,2020-04-27,,,androscoggin,Solar,,,20.0,,
1026,withdrawn,2020-05-08,,,oxford,Solar,,,90.0,,
1027,withdrawn,2020-05-14,,,berkshire,Solar,Battery,,2.0,,
1028,active,2020-05-28,,,somerset,Wind,,,59.0,,
1029,active,2020-05-29,,,penobscot,Solar,,,120.0,,
1030,active,2020-06-02,,,hartford,Solar,,,120.0,,
1031,withdrawn,2020-06-18,2022-10-19,,hampshire,Solar,,,40.0,,
1032,active,2020-06-23,,,bristol,Solar,Battery,,12.0,,
1033,active,2020-06-24,,,ellington,Solar,,,6.0,,
1035,withdrawn,2020-06-29,,,coos,Solar,,,60.0,,
1034,withdrawn,2020-06-29,,,coos,Solar,,,60.0,,
1036,withdrawn,2020-07-20,,,carroll,Solar,Battery,,85.0,,
1037,withdrawn,2020-08-04,,,suffolk,Battery,,,700.0,,
1038,active,2020-08-07,,,merrimack,Solar,,,76.0,,
1046,active,2020-08-19,,,povidence,Solar,,,4.9,,
1049,withdrawn,2020-08-19,,,washington,Solar,,,4.0,,
1048,withdrawn,2020-08-19,,,kent,Solar,,,4.9,,
1040,active,2020-08-19,,,providence,Solar,,,8.0,,
1039,active,2020-08-19,,,kent,Solar,,,6.9,,
1042,active,2020-08-19,,,washington,Solar,,,34.0,,
1041,active,2020-08-19,,,kent,Solar,,,50.0,,
1053,withdrawn,2020-08-19,,,washington,Solar,,,4.9,,
1054,active,2020-08-19,,,washington,Solar,,,9.8,,
1045,active,2020-08-19,,,kent,Solar,,,3.5,,
1047,active,2020-08-19,,,kent,Solar,,,14.0,,
1052,withdrawn,2020-08-19,,,washington,Solar,,,1.6,,
1044,active,2020-08-19,,,kent,Solar,,,5.0,,
1050,active,2020-08-19,,,providence,Solar,,,3.0,,
1051,active,2020-08-19,,,washington,Solar,,,3.1,,
1043,active,2020-08-19,,,washington,Solar,,,7.3,,
1055,active,2020-08-26,,,new haven,Gas,,,14.0,,
1057,withdrawn,2020-08-28,,,middlesex,Battery,,,500.0,,
1056,withdrawn,2020-08-28,,,new haven,Battery,,,50.0,,
1058,active,2020-09-09,,,,Offshore Wind,,,1267.0,,
1059,withdrawn,2020-09-09,2022-12-13,,,Offshore Wind,,,1279.0,,
1060,active,2020-09-09,,,,Offshore Wind,,,1200.0,,
1061,withdrawn,2020-09-10,,,hartford,Solar,,,135.0,,
1062,withdrawn,2020-09-10,,,fairfield,Battery,,,100.0,,
1063,operational,2020-09-15,,,berkshire,Solar,Battery,,10.0,,
1064,withdrawn,2020-09-17,,,washington,Solar,,,12.0,,
1065,withdrawn,2020-09-25,,,penobscot,Solar,,,100.0,,
1067,operational,2020-10-02,,2022-05-03,kennebec,Solar,Battery,,3.8,,
1070,operational,2020-10-02,,,kennebec,Solar,Battery,,4.3,,
1079,active,2020-10-02,,,kennebec,Solar,,,2.5,,
1073,operational,2020-10-02,,2022-06-28,kennebec,Solar,,,3.3,,
1066,active,2020-10-02,,,kennebec,Solar,,,2.0,,
1075,active,2020-10-02,,,sagadahoc,Solar,,,1.8,,
1077,active,2020-10-02,,,kennebec,Solar,,,4.9,,
1069,operational,2020-10-02,,2022-03-25,kennebec,Solar,,,4.0,,
1072,active,2020-10-02,,,kennebec,Solar,,,1.7,,
1074,operational,2020-10-02,,2023-03-28,kennebec,Solar,Battery,,9.5,,
1071,operational,2020-10-02,,,kennebec,Solar,Battery,,9.9,,
1078,active,2020-10-02,,,kennebec,Solar,,,4.9,,
1076,active,2020-10-02,,,kennebec,Solar,Battery,,5.0,,
1068,active,2020-10-02,,,kennebec,Solar,,,10.0,,
1080,active,2020-10-08,,,oxford,Solar,,,67.0,,
1081,withdrawn,2020-10-09,2020-10-21,,penobscot,Solar,,,100.0,,
1082,withdrawn,2020-10-29,,,middlesex,Battery,,,204.0,,
1083,withdrawn,2020-10-29,2020-11-30,,middlesex,Battery,,,204.0,,
1084,withdrawn,2020-11-04,,,kennebec,Battery,,,102.0,,
1085,withdrawn,2020-11-17,,,penobscot,Solar,,,100.0,,
1086,active,2020-11-30,,,knox,Solar,,,75.0,,
1088,withdrawn,2020-12-07,,,grafton,Solar,,,27.0,,
1087,active,2020-12-17,,,somerset,Solar,,,18.0,,
1089,active,2021-01-08,,,new haven,Battery,,,205.0,,
1091,withdrawn,2021-01-14,,,providence,Battery,,,50.0,,
1092,active,2021-01-20,,,hartford,Solar,,,26.0,,
1094,active,2021-02-04,,,kennebec,Solar,Battery,,18.0,,
1095,active,2021-02-04,,,somerset,Solar,,,29.0,,
1096,active,2021-02-04,,,somerset,Solar,Battery,,19.0,,
1097,active,2021-02-15,,,androscoggin,Solar,,,179.0,,
1100,active,2021-02-19,,,somerset,Solar,,,165.0,,
1099,withdrawn,2021-02-19,2022-12-15,,knox,Solar,,,31.0,,
1098,active,2021-02-19,,,hancock,Solar,,,51.0,,
1102,withdrawn,2021-03-01,2021-11-26,,kent,Battery,,,200.0,,
1103,operational,2021-03-10,,,coos,Hydro,,,44.0,,
1104,operational,2021-03-11,,2023-04-20,york,Hydro,,,26.0,,
1106,withdrawn,2021-03-15,,,franklin,Battery,,,55.0,,
1108,active,2021-03-15,,,plymouth,Battery,,,189.0,,
1105,withdrawn,2021-03-15,2021-10-20,,worcester,Battery,,,105.0,,
1107,active,2021-03-16,,,plymouth,Battery,,,182.0,,
1109,active,2021-03-17,,,,Offshore Wind,,,1314.0,,
1110,active,2021-03-18,,,middlesex,Battery,,,204.0,,
1111,withdrawn,2021-03-22,,,norfolk,Battery,,,20.0,,
1113,operational,2021-03-24,,2023-05-05,oxford,Hydro,,,53.0,,
1112,active,2021-03-24,,,franklin,Battery,,,105.0,,
1114,withdrawn,2021-04-01,,,somerset,Solar,,,103.0,,
1115,active,2021-04-08,,,suffolk,Battery,,,250.0,,
1116,active,2021-04-13,,,,Offshore Wind,,,1200.0,,
1119,withdrawn,2021-04-14,,,,Offshore Wind,,,1320.0,,
1118,active,2021-04-14,,,,Offshore Wind,,,1200.0,,
1120,withdrawn,2021-04-14,,,windham,Battery,,,205.0,,
1117,active,2021-04-15,,,hampden,Battery,,,202.0,,
1121,active,2021-04-16,,,,Offshore Wind,,,1200.0,,
1122,withdrawn,2021-04-19,,,addison,Battery,,,20.0,,
1124,withdrawn,2021-04-21,,,hampden,Battery,,,108.0,,
1126,withdrawn,2021-04-21,,,barnstable,Solar,Battery,,4.0,,
1128,withdrawn,2021-04-21,,,berkshire,Solar,Battery,,4.5,,
1125,withdrawn,2021-04-21,,,somerset,Solar,,,72.0,,
1127,withdrawn,2021-04-21,,,barnstable,Solar,Battery,,1.0,,
1129,withdrawn,2021-04-22,,,bristol,Solar,Battery,,2.5,,
1131,withdrawn,2021-04-23,,,barnstable,Solar,Battery,,9.9,,
1130,withdrawn,2021-04-23,,,franklin,Solar,Battery,,2.0,,
1132,withdrawn,2021-04-23,,,hampshire,Solar,Battery,,3.0,,
1134,active,2021-05-06,,,new london,Gas,,,11.0,,
1135,withdrawn,2021-05-13,,,coos,Solar,Battery,,113.0,,
1136,active,2021-05-20,,,strafford,Solar,,,20.0,,
1137,active,2021-05-25,,,providence,Solar,,,9.5,,
1138,active,2021-06-03,,,windham,Solar,,,50.0,,
1139,active,2021-06-04,,,androscoggin,Solar,,,20.0,,
1143,active,2021-06-15,,,middlesex,Battery,,,508.0,,
1144,withdrawn,2021-06-17,2021-10-26,,dukes,Solar,Battery,,1.0,,
1145,active,2021-07-07,,,hancock,Solar,,,21.0,,
1146,active,2021-07-07,,,oxford,Solar,,,41.0,,
1147,active,2021-07-08,,,rensselaer,Solar,,,20.0,,
1148,active,2021-07-12,,,suffolk,Battery,,,301.0,,
1149,active,2021-07-23,,,franklin,Hydro,,,7.0,,
1150,withdrawn,2021-07-29,,,,Offshore Wind,,,12.0,,
1152,withdrawn,2021-08-04,,,hampshire,Solar,Battery,,10.0,,
1151,active,2021-08-04,,,oxford,Solar,Battery,,0.0,,
1153,withdrawn,2021-08-11,,,,Offshore Wind,,,440.0,,
1154,active,2021-08-11,,,,Offshore Wind,,,856.0,,
1155,withdrawn,2021-08-16,,,hartford,Solar,,,101.0,,
1156,withdrawn,2021-08-16,,,hartford,Solar,,,101.0,,
1159,withdrawn,2021-08-27,,,suffolk,Battery,,,276.0,,
1160,withdrawn,2021-08-31,,,berkshire,Solar,Battery,,4.5,,
1161,withdrawn,2021-09-08,,,berkshire,Solar,Battery,,3.6,,
1162,withdrawn,2021-09-21,,,windham,Solar,Battery,,96.0,,
1163,active,2021-09-22,,,washington,Battery,,,205.0,,
1164,withdrawn,2021-09-23,,,coos,Solar,,,20.0,,
1168,active,2021-10-04,,,hartford,Gas,,,8.7,,
1166,active,2021-10-04,,,new haven,Battery,,,20.0,,
1167,withdrawn,2021-10-04,,,windham,Solar,,,4.0,,
1165,active,2021-10-22,,,hancock,Solar,,,0.0,,
1170,withdrawn,2021-10-22,2023-10-11,,franklin,Battery,,,100.0,,
1169,active,2021-10-22,,,oxford,Solar,,,2.0,,
1171,active,2021-10-25,,,oxford,Wind,,,20.0,,
1184,active,2021-10-27,,,worcester,Solar,Battery,,28.0,,
1186,active,2021-10-27,,,worcester,Battery,,,10.0,,
1178,active,2021-10-27,,,worcester,Solar,Battery,,5.8,,
1188,active,2021-10-27,,,hampshire,Solar,Battery,,11.0,,
1175,active,2021-10-27,,,worcester,Solar,Battery,,5.0,,
1179,active,2021-10-27,,,worcester,Solar,Battery,,14.0,,
1187,active,2021-10-27,,,worcester,Battery,,,20.0,,
1189,active,2021-10-27,,,franklin,Solar,Battery,,28.0,,
1174,active,2021-10-27,,,worcester,Battery,,,8.0,,
1177,active,2021-10-27,,,worcester,Battery,,,15.0,,
1182,active,2021-10-27,,,worcester,Battery,,,15.0,,
1172,active,2021-10-27,,,merrimack,Solar,Battery,,122.0,,
1183,active,2021-10-27,,,worcester,Solar,Battery,,5.0,,
1185,active,2021-10-27,,,worcester,Solar,Battery,,22.0,,
1180,active,2021-10-27,,,worcester,Solar,Battery,,12.0,,
1181,active,2021-10-27,,,worcester,Solar,Battery,,20.0,,
1173,active,2021-10-27,,,worcester,Solar,Battery,,12.0,,
1176,active,2021-10-27,,,worcester,Solar,Battery,,35.0,,
1190,active,2021-10-28,,,knox,Solar,,,34.0,,
1191,withdrawn,2021-11-03,,,berkshire,Hydro,,,333.0,,
1192,active,2021-11-04,,,hartford,Solar,,,101.0,,
1193,active,2021-11-09,,,windham,Battery,,,325.0,,
1194,operational,2021-11-09,,2021-11-09,berkshire,Hydro,,,333.0,,
1196,withdrawn,2021-12-14,,,hampden,Battery,,,100.0,,
1197,active,2021-12-20,,,bristol,Battery,,,150.0,,
1200,active,2021-12-28,,,hartford,Solar,,,4.0,,
1203,active,2021-12-28,,,hartford,Solar,,,1.9,,
1202,active,2021-12-28,,,tolland,Solar,,,4.0,,
1201,active,2021-12-28,,,hartford,Solar,,,2.0,,
1199,active,2021-12-28,,,tolland,Solar,,,4.0,,
1204,active,2021-12-28,,,putnam,Solar,,,1.8,,
1205,active,2021-12-30,,,hartford,Solar,,,2.0,,
1206,withdrawn,2021-12-30,,,berkshire,Battery,,,200.0,,
1207,withdrawn,2021-12-30,,,barnstable,Battery,,,200.0,,
1209,withdrawn,2021-12-30,,,providence,Battery,,,170.0,,
1208,withdrawn,2021-12-30,,,new haven,Battery,,,160.0,,
1198,active,2021-12-30,,,bristol,Battery,,,242.0,,
1210,active,2022-01-07,,,aroostook,Wind,,,572.0,,
1211,active,2022-01-10,,,aroostook,Wind,,,527.0,,
1218,active,2022-01-14,,,franklin,Solar,Battery,,9.9,,
1214,active,2022-01-14,,,middlesex,Solar,Battery,,17.0,,
1216,active,2022-01-14,,,hampden,Solar,Battery,,7.7,,
1219,active,2022-01-14,,,franklin,Solar,Battery,,8.9,,
1217,active,2022-01-14,,,franklin,Solar,Battery,,2.5,,
1212,active,2022-01-14,,,middlesex,Solar,Battery,,3.9,,
1220,active,2022-01-14,,,berkshire,Solar,Battery,,7.0,,
1222,active,2022-01-14,,,hampden,Solar,Battery,,7.7,,
1221,active,2022-01-14,,,hampden,Solar,Battery,,5.0,,
1213,active,2022-01-14,,,middlesex,Battery,,,5.0,,
1215,active,2022-01-14,,,middlesex,Solar,Battery,,8.5,,
1223,withdrawn,2022-01-18,,,worcester,Battery,,,10.0,,
1224,withdrawn,2022-01-25,,,worcester,Solar,Battery,,1.0,,
1225,active,2022-02-03,,,,Offshore Wind,,,1200.0,,
1229,withdrawn,2022-02-22,,,hampshire,Solar,Battery,,3.0,,
1232,active,2022-03-04,,,providence,Battery,,,27.0,,
1226,active,2022-03-04,,,sullivan,Solar,,,5.0,,
1233,withdrawn,2022-03-14,,,bristol,Battery,,,20.0,,
1235,withdrawn,2022-03-14,,,bristol,Battery,,,20.0,,
1234,withdrawn,2022-03-14,,,bristol,Battery,,,20.0,,
1238,active,2022-03-22,,,norfolk,Battery,,,301.0,,
1240,active,2022-03-25,,,kent,Battery,,,63.0,,
1239,active,2022-03-25,,,oxford,Solar,Battery,,184.0,,
1241,active,2022-03-28,,,york,Solar,Battery,,66.0,,
1242,active,2022-03-28,,,oxford,Solar,Battery,,88.0,,
1244,withdrawn,2022-03-31,2022-11-14,,franklin,Solar,,,75.0,,
1245,active,2022-03-31,,,hartford,Solar,,,150.0,,
1243,active,2022-03-31,,,aroostook,Solar,,,300.0,,
1246,withdrawn,2022-03-31,,,grafton,Solar,,,150.0,,
1247,active,2022-04-05,,,hartford,Solar,,,25.0,,
1248,active,2022-04-06,,,bristol,Battery,,,155.0,,
1251,withdrawn,2022-04-11,,,hartford,Battery,,,60.0,,
1250,withdrawn,2022-04-14,,,york,Battery,,,51.0,,
1249,withdrawn,2022-04-19,,,new london,Battery,,,16.0,,
1252,active,2022-04-21,,,essex,Battery,,,315.0,,
1255,active,2022-05-02,,,piscataquis,Solar,Battery,,104.0,,
1254,active,2022-05-02,,,york,Solar,Battery,,92.0,,
1256,active,2022-05-03,,,aroostook,Wind,,,905.0,,
1257,active,2022-05-03,,,aroostook,Solar,,,319.0,,
1259,active,2022-05-06,,,berkshire,Battery,,,20.0,,
1261,active,2022-05-06,,,oxford,Solar,Battery,,160.0,,
1260,withdrawn,2022-05-06,,,hampden,Solar,Battery,,2.7,,
1262,active,2022-05-17,,,middlesex,Battery,,,81.0,,
1264,operational,2022-05-19,,2023-01-06,berkshire,Hydro,,,333.0,,
1267,withdrawn,2022-05-20,,,new london,Battery,,,52.0,,
1266,active,2022-05-23,,,hartford,Battery,,,100.0,,
1289,active,2022-06-08,,,middlesex,Solar,Battery,,7.0,,
1276,active,2022-06-08,,,barnstable,Solar,Battery,,3.5,,
1278,active,2022-06-08,,,barnstable,Solar,Battery,,4.0,,
1274,active,2022-06-08,,,plymouth,Solar,Battery,,1.7,,
1284,active,2022-06-08,,,barnstable,Solar,Battery,,10.0,,
1279,active,2022-06-08,,,barnstable,Solar,Battery,,18.0,,
1280,active,2022-06-08,,,barnstable,Solar,Battery,,5.0,,
1288,active,2022-06-08,,,barnstable,Solar,Battery,,4.1,,
1290,active,2022-06-08,,,bristol,Solar,Battery,,15.0,,
1282,active,2022-06-08,,,plymouth,Solar,Battery,,4.6,,
1286,active,2022-06-08,,,plymouth,Solar,Battery,,5.0,,
1281,active,2022-06-08,,,bristol,Solar,Battery,,17.0,,
1275,active,2022-06-08,,,plymouth,Solar,Battery,,6.8,,
1273,active,2022-06-08,,,norfolk,Solar,Battery,,5.0,,
1272,active,2022-06-08,,,hampden,Battery,,,45.0,,
1285,active,2022-06-08,,,barnstable,Solar,Battery,,4.6,,
1283,active,2022-06-08,,,barnstable,Solar,Battery,,1.5,,
1277,active,2022-06-08,,,bristol,Solar,Battery,,3.0,,
1287,active,2022-06-08,,,plymouth,Solar,Battery,,3.7,,
1263,withdrawn,2022-07-01,,,hampshire,Battery,,,0.0,,
1292,withdrawn,2022-07-12,,,worcester,Battery,,,95.0,,
1294,withdrawn,2022-07-27,,,washington,Solar,,,75.0,,
1295,active,2022-08-03,,,aroostook,Solar,Battery,,205.0,,
1296,active,2022-08-10,,,hartford,Battery,,,125.0,,
1297,withdrawn,2022-08-15,,,,Offshore Wind,,,1200.0,,
1298,active,2022-08-16,,,worcester,Battery,,,158.0,,
1299,active,2022-08-18,,,hancock,Solar,,,75.0,,
1300,withdrawn,2022-08-19,,,bristol,Solar,Battery,,2.5,,
1301,withdrawn,2022-09-06,,,worcester,Battery,,,10.0,,
1304,active,2022-09-09,,,worcester,Battery,,,5.0,,
1308,active,2022-09-09,,,worcester,Battery,,,7.0,,
1307,active,2022-09-09,,,worcester,Battery,,,4.9,,
1306,active,2022-09-09,,,worcester,Battery,,,4.9,,
1305,active,2022-09-09,,,worcester,Solar,Battery,,1.5,,
1302,withdrawn,2022-09-22,,,franklin,Battery,,,8.5,,
1303,withdrawn,2022-09-22,,,franklin,Battery,,,12.0,,
1310,withdrawn,2022-09-23,,,berkshire,Battery,,,119.0,,
1314,active,2022-09-26,,,,Offshore Wind,,,470.0,,
1315,active,2022-09-28,,,windham,Battery,,,107.0,,
1316,withdrawn,2022-09-30,,,cheshire,Solar,Battery,,102.0,,
1319,active,2022-10-07,,,litchfield,Battery,,,142.0,,
1320,active,2022-10-07,,,worcester,Battery,,,217.0,,
1324,active,2022-10-18,,,providence,Battery,,,55.0,,
1325,active,2022-10-19,,,providence,Battery,,,308.0,,
1326,withdrawn,2022-10-19,2023-10-13,,kent,Battery,,,40.0,,
1327,withdrawn,2022-10-20,,,norfolk,Battery,,,270.0,,
1329,withdrawn,2022-10-24,,,grafton,Solar,,,54.0,,
1328,withdrawn,2022-10-24,,,grafton,Solar,,,21.0,,
1330,withdrawn,2022-11-01,2022-12-16,,sullivan,Solar,,,47.0,,
1331,withdrawn,2022-11-02,2023-12-19,,hampden,Battery,,,300.0,,
1335,active,2022-11-10,,,bristol,Battery,,,206.0,,
1334,active,2022-11-10,,,new london,Battery,,,93.0,,
1336,active,2022-11-22,,,worcester,Battery,,,130.0,,
1337,withdrawn,2022-11-22,2023-11-17,,berkshire,Battery,,,130.0,,
1338,active,2022-12-06,,,hampden,Battery,,,275.0,,
1339,withdrawn,2022-12-06,,,bristol,Battery,,,257.0,,
1341,withdrawn,2022-12-06,,,bristol,Battery,,,667.0,,
1340,withdrawn,2022-12-06,,,bristol,Battery,,,550.0,,
1343,active,2022-12-19,,,,Offshore Wind,,,1200.0,,
1345,active,2023-01-10,,,new london,Battery,,,75.0,,
1346,active,2023-01-12,,,hartford,Battery,,,196.0,,
1349,active,2023-01-26,,,hartford,Solar,Battery,,5.2,,
1348,active,2023-01-26,,,middlesex,Battery,,,5.1,,
1347,active,2023-01-26,,,hartford,Solar,Battery,,19.0,,
1352,active,2023-02-06,,,new haven,Battery,,,263.0,,
1354,withdrawn,2023-02-06,,,middlesex,Battery,,,289.0,,
1353,active,2023-02-06,,,new london,Battery,,,289.0,,
1355,active,2023-02-06,,,new haven,Battery,,,136.0,,
1351,active,2023-02-06,,,fairfield,Battery,,,156.0,,
1356,active,2023-02-09,,,,Offshore Wind,,,895.0,,
1357,active,2023-02-16,,,hartford,Solar,,,150.0,,
1358,active,2023-02-21,,,hartford,Battery,,,100.0,,
1360,active,2023-02-22,,,middlesex,Battery,,,10.0,,
1359,active,2023-02-22,,,hartford,Fuel Cell,,,1.8,,
1361,withdrawn,2023-02-24,,,,Offshore Wind,,,882.0,,
1362,active,2023-02-24,,,norfolk,Battery,,,603.0,,
1363,active,2023-03-01,,,hampden,Battery,,,301.0,,
1364,active,2023-03-01,,,rockingham,Battery,,,402.0,,
1369,active,2023-03-08,,,somerset,Solar,,,2.0,,
1366,active,2023-03-09,,,fairfield,Battery,,,201.0,,
1365,active,2023-03-09,,,hampden,Battery,,,301.0,,
1368,withdrawn,2023-03-09,,,essex,Battery,,,241.0,,
1367,withdrawn,2023-03-09,2023-11-30,,bristol,Battery,,,271.0,,
1373,active,2023-03-15,,,norfolk,Battery,,,743.0,,
1374,active,2023-03-28,,,merrimack,Battery,,,226.0,,
1376,active,2023-03-29,,,new haven,Battery,,,326.0,,
1375,active,2023-03-29,,,aroostook,Wind,,,217.0,,
1379,active,2023-04-03,,,aroostook,Solar,,,218.0,,
1377,withdrawn,2023-04-03,2023-12-12,,windsor,Battery,,,180.0,,
1378,withdrawn,2023-04-03,2023-12-12,,windsor,Battery,,,105.0,,
1383,withdrawn,2023-04-13,2023-12-15,,penoboscot,Solar,Battery,,139.0,,
1386,active,2023-04-26,,,berkshire,Battery,,,100.0,,
1385,active,2023-04-26,,,worcester,Battery,,,233.0,,
1384,active,2023-04-26,,,worcester,Battery,,,300.0,,
1393,withdrawn,2023-05-03,,,fairfield,Gas,,,233.0,,
1392,active,2023-05-03,,,new haven,Battery,,,54.0,,
1394,active,2023-05-04,,,middlesex,Battery,,,284.0,,
1397,active,2023-05-05,,,worcester,Battery,,,100.0,,
1395,withdrawn,2023-05-05,,,hampshire,Battery,,,20.0,,
1396,active,2023-05-05,,,providence,Battery,,,102.0,,
1398,active,2023-05-08,,,worcester,Battery,,,102.0,,
1399,active,2023-05-18,,,hampden,Battery,,,92.0,,
1400,active,2023-05-18,,,hartford,Battery,,,102.0,,
1402,active,2023-06-07,,,hampden,Battery,,,172.0,,
1403,active,2023-06-09,,,middlesex,Battery,,,305.0,,
1407,active,2023-06-13,,,hampshire,Solar,Battery,,29.0,,
1410,active,2023-06-13,,,hampshire,Battery,,,2.0,,
1408,active,2023-06-13,,,berkshire,Solar,Battery,,4.0,,
1405,active,2023-06-13,,,hampden,Solar,Battery,,7.0,,
1404,active,2023-06-13,,,franklin,Solar,Battery,,2.2,,
1409,active,2023-06-13,,,franklin,Battery,,,5.0,,
1406,active,2023-06-13,,,berkshire,Solar,Battery,,9.1,,
1413,active,2023-06-19,,,hampden,Solar,Battery,,4.0,,
1414,active,2023-06-19,,,hampden,Fuel Cell,,,4.1,,
1415,active,2023-06-20,,,worcester,Battery,,,262.0,,
1412,active,2023-06-20,,,bristol,Battery,,,180.0,,
1417,active,2023-06-26,,,windham,Battery,,,300.0,,
1416,withdrawn,2023-06-26,,,hampshire,Battery,,,196.0,,
1418,withdrawn,2023-06-27,2023-11-30,,providence,Battery,,,109.0,,
1419,active,2023-06-28,,,bristol,Battery,,,109.0,,
1420,active,2023-06-29,,,new london,Battery,,,198.0,,
1421,active,2023-07-06,,,bristol,Battery,,,176.0,,
1422,active,2023-07-07,,,hartford,Battery,,,326.0,,
1424,withdrawn,2023-07-10,,,worcester,Battery,,,41.0,,
1425,active,2023-07-10,,,hampden,Battery,,,152.0,,
1423,active,2023-07-10,,,worcester,Battery,,,202.0,,
1426,active,2023-07-14,,,bristol,Battery,,,530.0,,
1427,active,2023-07-21,,,york,Solar,,,254.0,,
1428,active,2023-07-25,,,rockingham,Solar,,,102.0,,
1429,active,2023-08-08,,,aroostook,Wind,,,197.0,,
1430,active,2023-08-09,,,bristol,Battery,,,238.0,,
1431,active,2023-08-09,,,hartford,Battery,,,7.0,,
1432,active,2023-08-11,,,new london,Battery,,,257.0,,
1434,active,2023-08-15,,,franklin,Battery,,,160.0,,
1433,active,2023-08-15,,,hampden,Battery,,,100.0,,
1436,active,2023-08-29,,,new london,Battery,,,300.0,,
1437,active,2023-08-31,,,new london,Battery,,,104.0,,
1442,active,2023-09-15,,,bristol,Battery,,,152.0,,
1439,active,2023-09-18,,,hampshire,Battery,,,151.0,,
1440,active,2023-09-18,,,hampden,Battery,,,152.0,,
1441,withdrawn,2023-09-18,,,hampden,Battery,,,103.0,,
1443,withdrawn,2023-09-20,2023-11-20,,rockingham,Battery,,,203.0,,
1444,withdrawn,2023-09-21,,,norfolk,Battery,,,250.0,,
1445,withdrawn,2023-09-21,2023-12-15,,somerset,Solar,,,52.0,,
1446,active,2023-09-29,,,cumberland,Solar,,,51.0,,
1447,active,2023-09-29,,,androscoggin,Solar,,,5.0,,
1448,active,2023-09-29,,,oxford,Solar,,,2.0,,
1449,active,2023-09-29,,,franklin,Solar,,,13.0,,
1450,active,2023-09-29,,,oxford,Solar,,,1.6,,
1456,active,2023-10-02,,,waldo,Solar,,,3.9,,
1459,active,2023-10-02,,,lincoln,Solar,,,3.4,,
1451,active,2023-10-02,,,,Offshore Wind,,,1309.0,,
1453,active,2023-10-02,,,lincoln,Solar,,,2.9,,
1458,active,2023-10-02,,,lincoln,Solar,,,4.9,,
1455,active,2023-10-02,,,knox,Solar,,,2.0,,
1457,active,2023-10-02,,,lincoln,Solar,,,3.9,,
1454,active,2023-10-02,,,cumberland,Solar,,,17.0,,
1452,active,2023-10-05,,,worcester,Battery,,,151.0,,
1438,withdrawn,2023-10-10,2023-12-11,,york,Solar,,,16.0,,
1460,active,2023-10-11,,,bristol,Battery,,,716.0,,
1461,active,2023-10-18,,,rockingham,Oil,,,210.0,,
1462,active,2023-11-21,,,norfolk,Battery,,,115.0,,
