n_renewable,n_non_renewable,n_storage,mw_renewable,mw_non_renewable,mw_storage
100.0,79.0,0.0,8971.2,18256.8,0.0
101.0,76.0,0.0,9063.2,17461.8,0.0
102.0,76.0,0.0,9102.2,17461.8,0.0
102.0,77.0,0.0,9102.2,18214.8,0.0
103.0,77.0,0.0,9112.1,18214.8,0.0
103.0,78.0,0.0,9112.1,18399.8,0.0
103.0,79.0,0.0,9112.1,18592.8,0.0
104.0,79.0,0.0,9152.1,18592.8,0.0
105.0,79.0,0.0,9161.0,18592.8,0.0
106.0,79.0,0.0,9161.0,18592.8,0.0
107.0,79.0,0.0,9181.0,18592.8,0.0
108.0,79.0,0.0,9190.1,18592.8,0.0
109.0,79.0,0.0,9196.1,18592.8,0.0
110.0,79.0,0.0,9201.0,18592.8,0.0
109.0,78.0,0.0,9162.0,18462.8,0.0
110.0,78.0,0.0,9227.0,18462.8,0.0
111.0,78.0,0.0,9237.0,18462.8,0.0
110.0,79.0,0.0,9222.0,19237.8,0.0
109.0,78.0,0.0,8927.0,18727.8,0.0
107.0,77.0,0.0,8926.1,18107.8,0.0
107.0,77.0,0.0,8945.800000000001,18107.8,0.0
107.0,78.0,0.0,8945.800000000001,18657.8,0.0
107.0,79.0,0.0,8945.800000000001,18657.8,0.0
107.0,79.0,0.0,8940.800000000001,18657.8,0.0
108.0,79.0,0.0,8950.6,18657.8,0.0
108.0,77.0,0.0,8935.5,18371.7,0.0
107.0,76.0,0.0,8929.5,18371.7,0.0
108.0,75.0,0.0,9009.5,17596.7,0.0
108.0,75.0,0.0,9157.5,17596.7,0.0
108.0,76.0,0.0,9157.5,18371.7,0.0
109.0,76.0,0.0,9217.5,18371.7,0.0
109.0,77.0,0.0,9217.5,18968.7,0.0
109.0,78.0,0.0,9217.5,19218.7,0.0
109.0,79.0,0.0,9217.5,19918.7,0.0
110.0,78.0,0.0,9222.5,19738.7,0.0
111.0,78.0,0.0,9273.5,19738.7,0.0
111.0,78.0,0.0,9237.5,19738.7,0.0
111.0,78.0,0.0,9145.2,19738.7,0.0
112.0,78.0,0.0,9229.2,19738.7,0.0
111.0,75.0,0.0,9227.5,19396.3,0.0
112.0,75.0,0.0,9229.7,19396.3,0.0
111.0,75.0,0.0,9151.7,19396.3,0.0
112.0,75.0,0.0,9202.7,19396.3,0.0
112.0,76.0,0.0,9202.7,19593.3,0.0
113.0,76.0,0.0,9236.7,19593.3,0.0
114.0,76.0,0.0,9326.7,19593.3,0.0
115.0,76.0,0.0,9346.7,19593.3,0.0
116.0,75.0,0.0,9347.01,19544.3,0.0
113.0,75.0,0.0,9222.91,19544.3,0.0
113.0,76.0,0.0,9222.91,19650.3,0.0
114.0,76.0,0.0,9251.91,19650.3,0.0
114.0,76.0,0.0,9251.91,19099.3,0.0
114.0,77.0,0.0,9251.91,19307.3,0.0
114.0,78.0,0.0,9251.91,19515.3,0.0
114.0,79.0,0.0,9251.91,20048.3,0.0
113.0,79.0,0.0,9251.6,20393.3,0.0
114.0,79.0,0.0,9260.2,20393.3,0.0
115.0,79.0,0.0,9278.2,20393.3,0.0
116.0,79.0,0.0,9528.2,20393.3,0.0
116.0,80.0,0.0,9528.2,20430.3,0.0
117.0,80.0,0.0,9561.2,20430.3,0.0
118.0,80.0,0.0,9634.2,20430.3,0.0
119.0,80.0,0.0,9708.2,20430.3,0.0
120.0,80.0,0.0,9708.85,20430.3,0.0
119.0,80.0,0.0,9616.85,20430.3,0.0
119.0,80.0,0.0,9616.85,20299.3,0.0
120.0,80.0,0.0,9720.85,20299.3,0.0
120.0,81.0,0.0,9720.85,20634.3,0.0
121.0,81.0,0.0,9720.85,20634.3,0.0
121.0,82.0,0.0,9720.85,21117.3,0.0
121.0,83.0,0.0,9720.85,21467.3,0.0
121.0,84.0,0.0,9720.85,21532.3,0.0
122.0,84.0,0.0,9721.04,21532.3,0.0
122.0,85.0,0.0,9721.04,21954.3,0.0
122.0,86.0,0.0,9721.04,22199.3,0.0
122.0,87.0,0.0,9721.04,22204.899999999998,0.0
122.0,88.0,0.0,9721.04,22549.899999999998,0.0
122.0,89.0,0.0,9721.04,22885.899999999998,0.0
122.0,90.0,0.0,9721.04,22945.899999999998,0.0
122.0,91.0,0.0,9721.04,23049.899999999998,0.0
123.0,91.0,0.0,9806.04,23049.899999999998,0.0
