q_id,q_status,q_date,wd_date,on_date,county_1,type1,type2,type3,mw1,mw2,mw3
732,withdrawn,2011-03-31,,,kern,Solar,,,200.0,,
760,withdrawn,2011-03-31,,,kern,Solar,,,20.0,,
765,withdrawn,2011-03-31,,,stanislaus,Solar,,,30.0,,
801,withdrawn,2011-03-31,,,butte,Solar,,,75.0,,
813,withdrawn,2011-03-31,,,fresno,Solar,,,20.0,,
720,active,2011-03-31,,,tehama,Hydro,,,4.5,,
806,withdrawn,2011-03-31,,,fresno,Solar,,,0.1,,
779,active,2011-03-31,,,merced,Solar,Battery,,200.0,80.0,
749,withdrawn,2011-03-31,,,kern,Solar,,,5.0,,
785,withdrawn,2011-03-31,,,kern,Solar,,,16.0,,
667,withdrawn,2011-03-31,,,imperial,Solar,,,150.0,,
701,withdrawn,2011-03-31,,,san diego,Solar,,,28.0,,
775,operational,2011-03-31,,,kern,Solar,,,15.0,,
728,withdrawn,2011-03-31,,,kings,Solar,,,20.0,,
705,operational,2011-03-31,,2019-02-05,kern,Solar,,,20.0,,
850,withdrawn,2011-03-31,,,los angeles,Solar,,,25.0,,
727,withdrawn,2011-03-31,,,kern,Solar,,,150.0,,
787,withdrawn,2011-03-31,,,kern,Solar,,,8.0,,
759,withdrawn,2011-03-31,,,fresno,Solar,,,20.0,,
829,operational,2011-03-31,,,san benito,Solar,,,140.0,,
686,withdrawn,2011-03-31,,,riverside,Solar,,,48.0,,
745,withdrawn,2011-03-31,,,fresno,Solar,,,20.0,,
746,operational,2011-03-31,,,kern,Solar,,,175.0,,
774,withdrawn,2011-03-31,,,churchill,Steam Turbine,,,38.0,,
816,withdrawn,2011-03-31,,,fresno,Solar,,,0.1,,
796,operational,2011-03-31,,2016-04-30,kern,Solar,,,20.0,,
699,withdrawn,2011-03-31,,,san diego,Solar,,,45.0,,
804,withdrawn,2011-03-31,,,kern,Steam Turbine,,,540.0,,
682,withdrawn,2011-03-31,,,fresno,Solar,,,1.3,,
755,withdrawn,2011-03-31,,,fresno,Solar,,,20.0,,
741,withdrawn,2011-03-31,,,platte,Wind,,,3000.0,,
803,withdrawn,2011-03-31,,,kern,Steam Turbine,,,1080.0,,
678,active,2011-03-31,,,fresno,Solar,Battery,,60.0,60.0,
848,withdrawn,2011-03-31,,,imperial,Solar,,,20.0,,
841,withdrawn,2011-03-31,,,yuma,Steam Turbine,,,250.0,,
761,withdrawn,2011-03-31,,,kern,Solar,,,20.0,,
711,withdrawn,2011-03-31,,,tulare,Solar,,,120.0,,
708,withdrawn,2011-03-31,,,alameda,Wind,,,50.0,,
752,withdrawn,2011-03-31,,,kings,Solar,,,12.0,,
721,withdrawn,2011-03-31,,,alameda,Wind,,,299.0,,
691,withdrawn,2011-03-31,2011-12-29,,solano,Solar,,,3.0,,
799,withdrawn,2011-03-31,,,fresno,Solar,,,0.1,,
858,withdrawn,2011-03-31,,,riverside,Solar,,,21.0,,
762,withdrawn,2011-03-31,,,contra costa,Solar,,,70.0,,
844,withdrawn,2011-03-31,,,kern,Solar,,,20.0,,
716,withdrawn,2011-03-31,,,riverside,Solar,,,100.0,,
797,withdrawn,2011-03-31,,,riverside,Solar,,,0.5,,
676,withdrawn,2011-03-31,,,san diego,Solar,,,30.0,,
825,withdrawn,2011-03-31,,,fresno,Solar,,,20.0,,
831,withdrawn,2011-03-31,,,riverside,Steam Turbine,,,270.0,,
836,withdrawn,2011-03-31,,,yuma,Steam Turbine,,,150.0,,
684,withdrawn,2011-03-31,,,fresno,Solar,,,7.0,,
747,withdrawn,2011-03-31,,,kern,Solar,,,20.0,,
743,withdrawn,2011-03-31,,,kern,Solar,,,100.0,,
776,withdrawn,2011-03-31,,,kings,Solar,,,25.0,,
683,withdrawn,2011-03-31,,,fresno,Solar,,,14.0,,
845,withdrawn,2011-03-31,,,kern,Solar,,,15.0,,
673,withdrawn,2011-03-31,,,maricopa,Solar,,,250.0,,
695,withdrawn,2011-03-31,,,churchill,Steam Turbine,,,38.0,,
722,withdrawn,2011-03-31,,,kern,Wind,,,299.0,,
857,withdrawn,2011-03-31,,,tulare,Solar,,,150.0,,
689,withdrawn,2011-03-31,,,lincoln,Wind,,,1700.0,,
675,withdrawn,2011-03-31,,,san joaquin,Solar,,,100.0,,
808,withdrawn,2011-03-31,,,maricopa,Solar,,,700.0,,
757,withdrawn,2011-03-31,,,fresno,Solar,,,20.0,,
782,withdrawn,2011-03-31,,,san bernardino,Solar,,,100.0,,
710,withdrawn,2011-03-31,2011-12-29,,solano,Solar,,,3.0,,
810,withdrawn,2011-03-31,,,fresno,Solar,,,100.0,,
778,operational,2011-03-31,,,los angeles,Solar,,,20.0,,
731,withdrawn,2011-03-31,,,fresno,Solar,,,75.0,,
729,withdrawn,2011-03-31,,,fresno,Solar,,,75.0,,
837,withdrawn,2011-03-31,,,san diego,Solar,,,20.0,,
715,withdrawn,2011-03-31,,,kings,Solar,,,14.0,,
703,withdrawn,2011-03-31,,,fresno,Solar,,,100.0,,
756,withdrawn,2011-03-31,,,san diego,Solar,,,60.0,,
714,withdrawn,2011-03-31,,,nye,Solar,,,540.0,,
735,withdrawn,2011-03-31,2011-12-21,,imperial,Solar,,,200.0,,
863,withdrawn,2011-03-31,,,kings,Solar,,,7.8,,
864,withdrawn,2011-03-31,,,fresno,Solar,,,20.0,,
690,withdrawn,2011-03-31,,,san diego,Gas,,,300.0,,
700,withdrawn,2011-03-31,,,kern,Solar,,,20.0,,
688,withdrawn,2011-03-31,,,kings,Solar,,,19.0,,
771,withdrawn,2011-03-31,,,los angeles,Solar,,,14.0,,
679,operational,2011-03-31,,2017-06-16,fresno,Solar,,,20.0,,
828,withdrawn,2011-03-31,,,kern,Solar,,,50.0,,
674,withdrawn,2011-03-31,,,kern,Solar,,,20.0,,
702,withdrawn,2011-03-31,,,los angeles,Gas,,,435.0,,
790,withdrawn,2011-03-31,,,kern,Solar,,,45.0,,
758,withdrawn,2011-03-31,,,kern,Solar,,,20.0,,
854,withdrawn,2011-03-31,,,riverside,Solar,,,37.0,,
798,withdrawn,2011-03-31,,,riverside,Solar,,,221.0,,
802,withdrawn,2011-03-31,,,imperial,Wind,,,150.0,,
719,withdrawn,2011-03-31,2011-12-29,,solano,Solar,,,3.0,,
838,operational,2011-03-31,,2022-11-04,imperial,Solar,,,100.0,,
726,withdrawn,2011-03-31,,,kern,Solar,,,150.0,,
773,withdrawn,2011-03-31,,,glenn,Solar,,,18.0,,
840,withdrawn,2011-03-31,,,riverside,Solar,,,300.0,,
718,withdrawn,2011-03-31,,,kings,Solar,,,20.0,,
814,withdrawn,2011-03-31,,,fresno,Solar,,,0.1,,
834,withdrawn,2011-03-31,,,kern,Gas,,,49.0,,
823,withdrawn,2011-03-31,,,fresno,Solar,,,0.1,,
805,withdrawn,2011-03-31,,,fresno,Solar,,,0.1,,
737,withdrawn,2011-03-31,,,san diego,Gas,,,4.7,,
812,withdrawn,2011-03-31,,,fresno,Solar,,,20.0,,
861,withdrawn,2011-03-31,2012-10-31,,san joaquin,Solar,,,5.0,,
849,withdrawn,2011-03-31,,,kern,Solar,,,100.0,,
811,withdrawn,2011-03-31,,,fresno,Solar,,,20.0,,
739,withdrawn,2011-03-31,,,san diego,Gas,,,20.0,,
753,withdrawn,2011-03-31,,,fresno,Solar,,,3.0,,
736,withdrawn,2011-03-31,,,riverside,Solar,,,150.0,,
713,withdrawn,2011-03-31,,,imperial,Solar,,,400.0,,
827,withdrawn,2011-03-31,,,san joaquin,Solar,,,100.0,,
777,withdrawn,2011-03-31,,,kern,Gas,,,400.0,,
821,withdrawn,2011-03-31,,,madera,Solar,,,60.0,,
791,withdrawn,2011-03-31,,,los angeles,Solar,,,150.0,,
860,operational,2011-03-31,,,contra costa,Wind,,,3.1,,
818,withdrawn,2011-03-31,,,merced,Solar,,,20.0,,
767,withdrawn,2011-03-31,,,kern,Wind,,,400.0,,
865,withdrawn,2011-03-31,,,kings,Solar,,,13.0,,
792,withdrawn,2011-03-31,,,san bernardino,Wind,,,200.0,,
709,operational,2011-03-31,,,alameda,Wind,,,36.0,,
712,withdrawn,2011-03-31,,,los angeles,Gas,,,28.0,,
852,withdrawn,2011-03-31,,,kern,Solar,,,25.0,,
851,withdrawn,2011-03-31,,,churchill,Steam Turbine,,,70.0,,
665,withdrawn,2011-03-31,,,fresno,Solar,,,5.0,,
839,withdrawn,2011-03-31,,,imperial,Solar,,,100.0,,
680,withdrawn,2011-03-31,,,kern,Solar,,,1000.0,,
704,withdrawn,2011-03-31,,,san bernardino,Solar,,,240.0,,
800,withdrawn,2011-03-31,,,fresno,Solar,,,0.1,,
847,withdrawn,2011-03-31,,,san bernardino,Solar,,,20.0,,
770,withdrawn,2011-03-31,,,imperial,Steam Turbine,,,1080.0,,
794,withdrawn,2011-03-31,,,san diego,Solar,,,45.0,,
706,withdrawn,2011-03-31,,,fresno,Solar,,,18.0,,
846,withdrawn,2011-03-31,,,imperial,Solar,,,510.0,,
786,withdrawn,2011-03-31,,,kern,Solar,,,80.0,,
842,withdrawn,2011-03-31,,,san bernardino,Steam Turbine,,,540.0,,
809,withdrawn,2011-03-31,,,fresno,Solar,,,0.1,,
853,withdrawn,2011-03-31,,,kern,Solar,,,20.0,,
832,withdrawn,2011-03-31,,,stanislaus,Solar,,,75.0,,
793,withdrawn,2011-03-31,,,kern,Solar,,,75.0,,
820,withdrawn,2011-03-31,,,fresno,Solar,,,0.1,,
768,active,2011-03-31,,,los angeles,Solar,Battery,,320.0,163.0,
677,withdrawn,2011-03-31,,,imperial,Steam Turbine,,,470.0,,
781,withdrawn,2011-03-31,,,san diego,Solar,,,0.1,,
696,withdrawn,2011-03-31,,,yolo,Wind,,,301.0,,
784,withdrawn,2011-03-31,,,san joaquin,Solar,,,50.0,,
819,withdrawn,2011-03-31,,,kings,Solar,,,250.0,,
744,active,2011-03-31,,,kern,Solar,,,90.0,,
685,withdrawn,2011-03-31,,,imperial,Solar,,,45.0,,
830,withdrawn,2011-03-31,,,solano,Solar,,,80.0,,
666,withdrawn,2011-03-31,,,contra costa,Solar,,,5.0,,
788,withdrawn,2011-03-31,,,los angeles,Solar,,,100.0,,
764,withdrawn,2011-03-31,,,ensenada,Wind,,,508.0,,
783,withdrawn,2011-03-31,,,san bernardino,Solar,,,200.0,,
824,withdrawn,2011-03-31,,,fresno,Solar,,,20.0,,
772,withdrawn,2011-03-31,,,san joaquin,Solar,,,100.0,,
822,withdrawn,2011-03-31,,,kings,Solar,,,110.0,,
766,withdrawn,2011-03-31,,,imperial,Solar,,,150.0,,
669,withdrawn,2011-03-31,,,kern,Wind,,,502.0,,
748,withdrawn,2011-03-31,,,kern,Solar,,,20.0,,
855,operational,2011-03-31,,2016-12-02,clark,Solar,,,92.0,,
833,withdrawn,2011-03-31,,,fresno,Solar,,,20.0,,
780,withdrawn,2011-03-31,,,yolo,Solar,,,30.0,,
795,operational,2011-03-31,,2016-04-30,kern,Solar,,,20.0,,
742,withdrawn,2011-03-31,,,yolo,Solar,,,20.0,,
835,withdrawn,2011-03-31,,,kings,Solar,,,800.0,,
807,withdrawn,2011-03-31,,,maricopa,Solar,,,300.0,,
862,withdrawn,2011-03-31,,,kings,Solar,,,5.0,,
724,withdrawn,2011-03-31,,,kings,Solar,,,500.0,,
687,active,2011-03-31,,,contra costa,Solar,Battery,,20.0,20.0,
754,withdrawn,2011-03-31,,,riverside,Solar,,,300.0,,
750,withdrawn,2011-03-31,,,kern,Solar,,,20.0,,
815,withdrawn,2011-03-31,,,fresno,Solar,,,0.1,,
717,withdrawn,2011-03-31,,,kings,Solar,,,20.0,,
817,withdrawn,2011-03-31,,,tulare,Solar,,,20.0,,
751,withdrawn,2011-03-31,,,fresno,Solar,,,5.0,,
734,withdrawn,2011-03-31,,,solano,Wind,,,250.0,,
694,withdrawn,2011-03-31,,,riverside,Solar,,,200.0,,
693,withdrawn,2011-03-31,,,los angeles,Solar,,,38.0,,
692,withdrawn,2011-03-31,,,mineral,Steam Turbine,,,27.0,,
697,withdrawn,2011-03-31,,,riverside,Hydro,,,1400.0,,
789,active,2011-03-31,,,san diego,Solar,,,72.0,,
668,withdrawn,2011-03-31,,,fresno,Solar,,,118.0,,
681,withdrawn,2011-03-31,,,kern,Solar,Wind,,100.0,383.0,
740,withdrawn,2011-03-31,,,clark,Steam Turbine,,,270.0,,
672,withdrawn,2011-03-31,,,kern,Solar,,,51.0,,
2011,withdrawn,2011-04-15,2022-12-28,,kern,Solar,Battery,,140.0,140.0,
869,withdrawn,2011-11-15,2014-10-27,,fresno,Solar,,,23.0,,
872,withdrawn,2011-11-15,,,kern,Solar,,,75.0,,
868,withdrawn,2011-11-15,,,napa,Wind,,,301.0,,
867,withdrawn,2011-11-15,,,siskiyou,Wind,,,132.0,,
870,withdrawn,2011-11-15,,,kern,Gas,,,340.0,,
873,withdrawn,2011-11-15,,,maricopa,Solar,,,200.0,,
875,withdrawn,2011-11-15,,,imperial,Solar,,,60.0,,
866,withdrawn,2011-11-15,,,humboldt,Wind,,,72.0,,
871,withdrawn,2011-11-15,,,riverside,Solar,,,80.0,,
874,withdrawn,2011-11-15,,,riverside,Solar,,,500.0,,
876,withdrawn,2011-11-21,,,santa barbara,Solar,,,5.0,,
933,withdrawn,2012-04-02,,,kern,Other,,,49.0,,
926,withdrawn,2012-04-02,,,kern,Gas,,,550.0,,
891,withdrawn,2012-04-02,,,clark,Solar,,,180.0,,
892,withdrawn,2012-04-02,,,san bernardino,Solar,,,140.0,,
881,withdrawn,2012-04-02,,,riverside,Solar,,,500.0,,
938,withdrawn,2012-04-02,,,kern,Gas,,,300.0,,
920,withdrawn,2012-04-02,,,kern,Solar,,,75.0,,
928,withdrawn,2012-04-02,2014-10-31,,solano,Wind,,,175.0,,
925,withdrawn,2012-04-02,,,kern,Battery,,,20.0,,
893,withdrawn,2012-04-02,,,orange,Gas,,,939.0,,
890,withdrawn,2012-04-02,,,kern,Solar,,,50.0,,
897,active,2012-04-02,,,san bernardino,Solar,Battery,,200.0,50.0,
883,withdrawn,2012-04-02,,,san joaquin,Gas,,,11.0,,
889,withdrawn,2012-04-02,,,clark,Steam Turbine,,,540.0,,
927,withdrawn,2012-04-02,,,kern,Solar,,,45.0,,
912,withdrawn,2012-04-02,,,kern,Solar,,,150.0,,
921,withdrawn,2012-04-02,,,tulare,Solar,,,40.0,,
924,withdrawn,2012-04-02,,,merced,Wind,,,150.0,,
932,withdrawn,2012-04-02,,,clark,Gas,Solar,,100.0,200.0,
942,withdrawn,2012-04-02,,,kern,Solar,,,250.0,,
934,withdrawn,2012-04-02,,,merced,Other,,,49.0,,
906,withdrawn,2012-04-02,,,san bernardino,Solar,,,100.0,,
904,withdrawn,2012-04-02,,,riverside,Solar,,,150.0,,
878,withdrawn,2012-04-02,,,lassen,Wind,,,51.0,,
896,withdrawn,2012-04-02,,,san diego,Solar,,,100.0,,
895,withdrawn,2012-04-02,,,san diego,Solar,,,15.0,,
908,withdrawn,2012-04-02,,,nye,Solar,,,50.0,160.0,
877,operational,2012-04-02,,2019-03-05,monterey,Solar,Battery,,280.0,60.0,
914,withdrawn,2012-04-02,,,nye,Solar,,,20.0,,
913,withdrawn,2012-04-02,,,riverside,Solar,,,150.0,,
939,withdrawn,2012-04-02,,,los angeles,Gas,,,1903.0,,
919,withdrawn,2012-04-02,,,imperial,Solar,,,75.0,,
888,withdrawn,2012-04-02,,,san bernardino,Solar,,,100.0,,
922,withdrawn,2012-04-02,2014-10-13,,kern,Gas,,,291.0,,
885,operational,2012-04-02,,2017-01-05,kern,Solar,,,10.0,,
910,withdrawn,2012-04-02,,,lassen,Steam Turbine,,,20.0,,
907,withdrawn,2012-04-02,,,fresno,Solar,,,80.0,,
936,withdrawn,2012-04-02,,,fresno,Solar,,,20.0,,
900,operational,2012-04-02,,,kern,Solar,,,20.0,,
917,withdrawn,2012-04-02,,,kings,Solar,,,20.0,,
879,withdrawn,2012-04-02,,,tehama,Hydro,,,1.4,,
882,withdrawn,2012-04-02,,,tulare,Solar,,,120.0,,
915,withdrawn,2012-04-02,,,nye,Solar,,,20.0,,
894,withdrawn,2012-04-02,,,yuba,Gas,,,310.0,,
937,withdrawn,2012-04-02,,,kings,Other,,,49.0,,
887,withdrawn,2012-04-02,,,clark,Solar,,,300.0,,
902,withdrawn,2012-04-02,,,riverside,Solar,,,150.0,,
916,withdrawn,2012-04-02,,,kings,Solar,,,20.0,,
880,withdrawn,2012-04-02,,,nye,Solar,,,180.0,,
930,withdrawn,2012-04-02,,,clark,Gas,Solar,,50.0,200.0,
899,withdrawn,2012-04-02,,,yolo,Wind,,,100.0,,
931,withdrawn,2012-04-02,,,clark,Solar,Gas,,150.0,150.0,
911,operational,2012-04-02,,2016-04-01,kern,Gas,,,50.0,,
884,withdrawn,2012-04-02,,,nye,Solar,,,250.0,,
903,withdrawn,2012-04-02,,,los angeles,Solar,,,387.0,,
909,operational,2012-04-02,,,san bernardino,Solar,,,25.0,,
901,operational,2012-04-02,,2017-01-11,kern,Solar,,,15.0,,
935,withdrawn,2012-04-02,,,yolo,Other,,,49.0,,
923,withdrawn,2012-04-02,,,san bernardino,Gas,,,402.0,,
918,withdrawn,2012-04-02,,,fresno,Solar,,,200.0,,
886,withdrawn,2012-04-02,,,san joaquin,Steam Turbine,,,15.0,,
940,withdrawn,2012-04-02,,,hyder,Solar,,,238.0,,
941,withdrawn,2012-04-02,2013-11-21,,los angeles,Gas,,,476.0,,
929,withdrawn,2012-04-02,,,clark,Gas,Solar,,50.0,200.0,
905,withdrawn,2012-04-02,,,kern,Solar,,,80.0,,
898,withdrawn,2012-04-02,,,kern,Gas,,,45.0,,
1002,active,2013-04-30,,,tehama,Hydro,,,0.5,,
962,withdrawn,2013-04-30,,,placer,Hydro,,,16.0,,
988,withdrawn,2013-04-30,,,kern,Solar,,,20.0,,
1000,withdrawn,2013-04-30,,,kern,Gas,,,300.0,,
1003A,operational,2013-04-30,,,los angeles,Solar,,,9.5,,
947,withdrawn,2013-04-30,,,tulare,Solar,,,120.0,,
955,withdrawn,2013-04-30,,,,Gas,,,60.0,48.0,
981,withdrawn,2013-04-30,,,ventura,Gas,,,200.0,,
971,operational,2013-04-30,,2021-08-19,kern,Solar,Battery,,200.0,88.0,
963,operational,2013-04-30,,2019-03-04,contra costa,Gas,,,72.0,,
986,withdrawn,2013-04-30,,,kern,Solar,,,245.0,,
980,withdrawn,2013-04-30,,,san diego,Gas,,,200.0,,
979,withdrawn,2013-04-30,,,san diego,Gas,,,99.0,,
946,active,2013-04-30,,,kern,Solar,Battery,,100.0,92.0,
965,operational,2013-04-30,,,kings,Solar,,,14.0,,
998,withdrawn,2013-04-30,,,maricopa,Steam Turbine,,,300.0,,
969,withdrawn,2013-04-30,,,san diego,Gas,,,110.0,,
948,withdrawn,2013-04-30,,,san diego,Solar,,,20.0,,
951,withdrawn,2013-04-30,,,alameda,Solar,,,20.0,,
994,operational,2013-04-30,,,nye,Solar,,,50.0,,
960,withdrawn,2013-04-30,,,orange,Gas,,,59.0,,
982,withdrawn,2013-04-30,,,san diego,Gas,,,50.0,,
1001,withdrawn,2013-04-30,,,kings,Solar,,,20.0,,
972,operational,2013-04-30,,,kern,Solar,,,20.0,,
992,withdrawn,2013-04-30,,,sutter,Solar,,,20.0,,
950,withdrawn,2013-04-30,,,san bernardino,Solar,,,200.0,,
970,withdrawn,2013-04-30,,,riverside,Solar,,,150.0,,
952,operational,2013-04-30,,,maricopa,Solar,,,101.0,,
961,withdrawn,2013-04-30,,,baja california,Solar,,,201.0,,
957,withdrawn,2013-04-30,,,san diego,Gas,,,205.0,,
984,withdrawn,2013-04-30,,,imperial,Gas,,,344.0,,
991,withdrawn,2013-04-30,,,los angeles,Gas,,,1047.0,,
967,withdrawn,2013-04-30,,,kern,Solar,,,33.0,,
997,withdrawn,2013-04-30,,,sonoma,Solar,,,16.0,,
956,withdrawn,2013-04-30,,,solano,Wind,,,65.0,,
976,withdrawn,2013-04-30,,,butte,Wind,,,60.0,,
964,withdrawn,2013-04-30,,,kern,Other,,,48.0,,
958,withdrawn,2013-04-30,,,san diego,Gas,,,50.0,,
978,withdrawn,2013-04-30,,,san diego,Gas,,,99.0,,
995,withdrawn,2013-04-30,,,kings,Solar,,,150.0,,
999,withdrawn,2013-04-30,,,kern,Wind,,,250.0,,
944,withdrawn,2013-04-30,,,san diego,Solar,,,20.0,,
993,active,2013-04-30,,,nye,Solar,Battery,,50.0,40.0,
1003,withdrawn,2013-04-30,,,kern,Gas,,,86.0,,
975,withdrawn,2013-04-30,,,stanislaus,Solar,,,20.0,,
968,operational,2013-04-30,,2021-07-30,san diego,Gas,,,35.0,,
945,operational,2013-04-30,,2017-04-24,san joaquin,Gas,,,24.0,,
983,withdrawn,2013-04-30,,,los angeles,Gas,,,200.0,,
974,withdrawn,2013-04-30,,,kings,Wind,,,150.0,,
996,withdrawn,2013-04-30,,,kern,Solar,,,150.0,,
949,withdrawn,2013-04-30,,,san diego,Solar,,,20.0,,
973,withdrawn,2013-04-30,,,clark,Solar,,,150.0,,
989,withdrawn,2013-04-30,,,san joaquin,Solar,,,20.0,,
959,withdrawn,2013-04-30,,,san diego,Solar,,,30.0,,
985,withdrawn,2013-04-30,,,imperial,Solar,,,150.0,,
943,withdrawn,2013-04-30,,,kern,Solar,,,50.0,,
977,withdrawn,2013-04-30,,,ventura,Gas,,,778.0,,
987,withdrawn,2013-04-30,,,san luis obispo,Solar,,,20.0,,
966,withdrawn,2013-04-30,,,kern,Other,,,48.0,,
954,operational,2013-04-30,,,fresno,Solar,Battery,,150.0,117.0,
990,withdrawn,2013-04-30,,,los angeles,Gas,,,910.0,,
1004,withdrawn,2014-01-23,,,kern,Solar,,,5.0,,
1005,operational,2014-03-11,,2014-07-30,merced,Steam Turbine,,,0.5,,
1006,withdrawn,2014-03-28,2014-10-15,,churchill,Steam Turbine,,,5.0,,
1038,withdrawn,2014-04-30,,,kern,Solar,,,60.0,,
1084,withdrawn,2014-04-30,,,orange,Gas,,,220.0,,
1041,withdrawn,2014-04-30,,,imperial,Solar,Battery,,20.0,20.0,
1026,withdrawn,2014-04-30,,,san joaquin,Battery,,,25.0,,
1073,withdrawn,2014-04-30,,,ventura,Gas,,,305.0,,
1015,withdrawn,2014-04-30,,,placer,Battery,,,20.0,,
1025,withdrawn,2014-04-30,,,solano,Battery,,,15.0,,
1009,withdrawn,2014-04-30,,,contra costa,Battery,,,20.0,,
1077,withdrawn,2014-04-30,,,los angeles,Battery,,,300.0,,
1071,withdrawn,2014-04-30,,,riverside,Solar,,,150.0,,
1085,withdrawn,2014-04-30,,,san bernardino,Gas,,,455.0,50.0,405.0
1078,withdrawn,2014-04-30,,,orange,Battery,,,118.0,,
1088,withdrawn,2014-04-30,,,riverside,Battery,,,50.0,405.0,455.0
1055,withdrawn,2014-04-30,,,san diego,Gas,Battery,,384.0,60.0,
1057,withdrawn,2014-04-30,,,san diego,Gas,,,35.0,,
1018,withdrawn,2014-04-30,,,san mateo,Battery,,,50.0,,
1081,withdrawn,2014-04-30,,,orange,Battery,,,118.0,,
1011,withdrawn,2014-04-30,,,alameda,Battery,,,30.0,,
1030,withdrawn,2014-04-30,,,fresno,Solar,Battery,,15.0,5.0,
1052,withdrawn,2014-04-30,,,san diego,Solar,,,20.0,,
1087,withdrawn,2014-04-30,,,orange,Gas,,,700.0,,
1049,withdrawn,2014-04-30,,,san diego,Solar,,,20.0,,
1079,withdrawn,2014-04-30,,,orange,Gas,,,378.0,,
1014,withdrawn,2014-04-30,2016-11-30,,san joaquin,Battery,,,10.0,,
1008,withdrawn,2014-04-30,,,contra costa,Gas,,,309.0,,
1046,withdrawn,2014-04-30,,,san diego,Battery,,,10.0,,
1080,withdrawn,2014-04-30,,,orange,Gas,Battery,,507.0,118.0,
1024,withdrawn,2014-04-30,,,san joaquin,Battery,,,30.0,,
1064,active,2014-04-30,,,nye,Battery,,,44.0,,
1054,withdrawn,2014-04-30,,,san diego,Battery,,,150.0,,
1031,withdrawn,2014-04-30,,,fresno,Solar,,,20.0,,
1032,operational,2014-04-30,,2018-04-17,fresno,Solar,,,206.0,,
1083,withdrawn,2014-04-30,,,orange,Gas,Battery,,507.0,118.0,
1066,withdrawn,2014-04-30,,,nye,Solar,,,50.0,,
1029,operational,2014-04-30,,2020-12-02,fresno,Solar,,,20.0,,
1033,withdrawn,2014-04-30,,,kern,Solar,,,20.0,,
1028,operational,2014-04-30,,2020-12-02,fresno,Solar,,,20.0,,
1074,active,2014-04-30,,,kern,Solar,Battery,,125.0,62.0,
1089,withdrawn,2014-04-30,,,san bernardino,Solar,,,90.0,,
1045,active,2014-04-30,,,san diego,Battery,,,50.0,,
1035,withdrawn,2014-04-30,,,kern,Solar,,,20.0,,
1016,operational,2014-04-30,,2019-04-11,contra costa,Steam Turbine,,,0.01,,
1012,withdrawn,2014-04-30,,,santa clara,Battery,,,20.0,,
1059,withdrawn,2014-04-30,,,san diego,Battery,,,20.0,,
1060,withdrawn,2014-04-30,,,san diego,Wind,,,160.0,,
1061,operational,2014-04-30,,2018-06-26,san diego,Battery,,,20.0,,
1051,withdrawn,2014-04-30,,,san diego,Solar,Battery,,90.0,30.0,
1044,withdrawn,2014-04-30,,,san diego,Gas,Battery,,448.0,60.0,
1068,withdrawn,2014-04-30,,,nye,Solar,,,65.0,,
1021,withdrawn,2014-04-30,2018-10-25,,san joaquin,Steam Turbine,,,5.0,,
1042,withdrawn,2014-04-30,,,san diego,Solar,,,20.0,,
1019,withdrawn,2014-04-30,,,el dorado,Battery,,,40.0,,
1023,withdrawn,2014-04-30,,,santa clara,Battery,,,20.0,,
1037,withdrawn,2014-04-30,,,kern,Steam Turbine,,,300.0,,
1048,active,2014-04-30,,,san diego,Battery,,,50.0,,
1027,operational,2014-04-30,,,fresno,Battery,,,20.0,,
1022,withdrawn,2014-04-30,,,alameda,Battery,,,30.0,,
1070,withdrawn,2014-04-30,,,riverside,Solar,,,250.0,,
1034,withdrawn,2014-04-30,,,kings,Solar,,,20.0,,
1058,operational,2014-04-30,,,san diego,Gas,,,10.0,,
1036,operational,2014-04-30,,,kings,Solar,,,153.0,,
1017,withdrawn,2014-04-30,,,alameda,Battery,,,50.0,,
1076,active,2014-04-30,,,kern,Battery,,,50.0,,
1010,operational,2014-04-30,,,san joaquin,Wind,,,46.0,,
1082,withdrawn,2014-04-30,,,orange,Gas,,,378.0,,
1067,withdrawn,2014-04-30,,,nye,Solar,,,100.0,,
1013,withdrawn,2014-04-30,,,placer,Hydro,,,16.0,,
1056,withdrawn,2014-04-30,,,san diego,Gas,Solar,Battery,448.0,30.0,60.0
1020,withdrawn,2014-04-30,,,solano,Wind,,,50.0,,
1053,operational,2014-04-30,,,maricopa,Solar,,,152.0,,
1072,withdrawn,2014-04-30,,,riverside,Solar,,,100.0,,
1047,active,2014-04-30,,,san diego,Battery,,,50.0,,
1065,withdrawn,2014-04-30,,,nye,Solar,,,50.0,,
1069,withdrawn,2014-04-30,2016-12-29,,clark,Solar,,,250.0,,
1043,withdrawn,2014-04-30,,,san diego,Solar,,,20.0,,
1062,active,2014-04-30,,,yuma,Solar,Battery,,200.0,200.0,
1050,withdrawn,2014-04-30,,,san diego,Solar,,,20.0,,
1040,operational,2014-04-30,,2014-01-03,maricopa,Solar,,,127.0,,
1063,withdrawn,2014-04-30,,,san diego,Solar,,,20.0,,
1007,withdrawn,2014-04-30,,,santa clara,Battery,,,20.0,,
1075,withdrawn,2014-04-30,,,kern,Battery,,,50.0,,
1039,withdrawn,2014-04-30,,,kern,Solar,,,20.0,,
1091,withdrawn,2014-05-14,,,fresno,Solar,,,1.5,,
1090,withdrawn,2014-06-11,,,imperial,Battery,,,2.0,,
