q_id,q_status,q_date,wd_date,on_date,county_1,type1,type2,type3,mw1,mw2,mw3
03INR0015,withdrawn,2001-09-06,,,cameron,Wind,,,80.0,,
03INR0024,withdrawn,2002-01-23,,,coke,Wind,,,80.0,,
05INR0010,operational,2002-06-06,,,jack,Gas,,,620.0,,
03INR0030b,withdrawn,2002-07-16,,,cottle,Wind,,,39.0,,
06INR0006,withdrawn,2002-07-29,,,hunt,Other Storage,,,2023.0,,
03INR0030a,withdrawn,2002-07-29,,,cottle,Wind,,,60.0,,
03INR0034,operational,2002-10-07,,,erath,Wind,,,60.0,,
04INR0012,withdrawn,2002-12-23,,,callahan,Wind,,,75.0,,
04INR0011d,operational,2002-12-23,,,shackelford,Wind,,,200.0,,
03INR0035,withdrawn,2003-06-24,,,howard,Wind,,,108.0,,
04INR0015,operational,2003-06-26,,,taylor,Wind,,,120.0,,
05INR0013,operational,2003-09-15,,,harris,Gas,,,66.0,,
04INR0017,operational,2003-09-15,,,howard,Wind,,,59.0,,
08INR0002,withdrawn,2003-09-25,,,milam,Coal,,,430.0,,
06INR0008,operational,2003-12-15,,,howard,Gas,,,16.0,,
05INR0014,operational,2003-12-16,,,scurry,Gas,,,0.0,,
09INR0001,operational,2003-12-24,,2013-07-16,mclennan,Coal,,,925.0,,
09INR0002,operational,2004-04-13,,,bexar,Coal,,,750.0,,
06INR0012b,operational,2004-06-03,,,pecos,Wind,,,150.0,,
06INR0012a,operational,2004-06-03,,,pecos,Wind,,,150.0,,
06INR0014,withdrawn,2004-06-10,,,nueces,Wind,,,230.0,,
06INR0015,withdrawn,2004-06-10,,,san patricio,Wind,,,230.0,,
06INR0016,operational,2004-06-21,,,brazoria,Gas,,,0.0,,
05INR0015a,operational,2004-08-05,,,kenedy,Wind,,,283.0,,
05INR0015b,withdrawn,2004-08-05,,,kenedy,Wind,,,400.0,,
05INR0015c,withdrawn,2004-08-05,,,kenedy,Wind,,,400.0,,
10INR0002,withdrawn,2004-09-07,,,anderson,Coal,,,500.0,,
05INR0017,operational,2004-09-24,,,borden,Wind,,,84.0,,
05INR0018b,operational,2004-10-18,,,taylor,Wind,,,220.0,,
05INR0018a,operational,2004-10-18,,,nolan,Wind,,,186.0,,
05INR0019,operational,2004-11-02,,,sterling,Wind,,,215.0,,
06INR0019,withdrawn,2004-12-13,,,jack,Wind,,,120.0,,
06INR0021,operational,2004-12-13,,,jack,Wind,,,120.0,,
06INR0022e,withdrawn,2004-12-20,,,kenedy,Wind,,,200.0,,
06INR0022a,operational,2004-12-20,,,kenedy,Wind,,,202.0,,
06INR0022c,operational,2004-12-20,,2016-06-24,kenedy,Wind,,,202.0,,
06INR0022f,withdrawn,2004-12-20,,,kenedy,Wind,,,200.0,,
06INR0022b,operational,2004-12-20,,,kenedy,Wind,,,202.0,,
06INR0022d,withdrawn,2004-12-20,,,kenedy,Wind,,,200.0,,
06INR0028,withdrawn,2005-03-03,,,nolan,Wind,,,100.0,,
06INR0029,withdrawn,2005-03-03,,,nolan,Wind,,,90.0,,
06INR0026,withdrawn,2005-03-03,,,howard,Wind,,,120.0,,
06INR0034,withdrawn,2005-03-03,,,webb,Wind,,,100.0,,
07INR0003,operational,2005-04-29,,,floyd,Wind,,,60.0,,
09INR0004,withdrawn,2005-05-09,,,milam,Coal,,,0.0,,
06INR0036b,operational,2005-05-11,,,ector,Coal,,,275.0,,
06INR0035b,operational,2005-05-11,,,wharton,Gas,,,275.0,,
06INR0035a,operational,2005-05-11,,,wharton,Gas,,,275.0,,
06INR0036a,operational,2005-05-11,,,ector,Gas,,,275.0,,
07INR0004,withdrawn,2005-05-17,,,gray,Coal,,,165.0,,
06INR0037,operational,2005-06-28,,,taylor,Wind,,,226.0,,
06INR0038,operational,2005-07-05,,,scurry,Wind,,,130.0,,
06INR0039,withdrawn,2005-07-12,,,dallas,Biomass,,,45.0,,
09INR0006b,operational,2005-07-27,,,robertson,Coal,,,855.0,,
09INR0006a,operational,2005-07-27,,,robertson,Coal,,,855.0,,
06INR0040,operational,2005-07-29,,,nolan,Wind,,,224.0,,
11INR0001,withdrawn,2005-08-30,,,robertson,Biomass,,,630.0,,
07INR0005,operational,2005-09-07,,,ector,Wind,,,93.0,,
01INR0036,operational,2005-09-07,,,nolan,Wind,,,136.0,,
04INR0011c,withdrawn,2005-10-19,,,shackelford,Wind,,,100.0,,
04INR0011b,withdrawn,2005-10-19,,,shackelford,Wind,,,136.0,,
04INR0011a,operational,2005-10-19,,,shackelford,Wind,,,200.0,,
07INR0008,withdrawn,2005-10-27,,,howard,Wind,,,35.0,,
09INR0007,operational,2005-11-03,,,nacogdoches,Biomass,,,100.0,,
06INR0041,withdrawn,2005-11-03,,,newton,Gas,,,1160.0,,
08INR0003,operational,2005-11-10,,,milam,Coal,,,581.0,,
07INR0010,operational,2005-11-14,,,martin,Wind,,,120.0,,
07INR0011,operational,2005-12-05,,,nolan,Wind,,,170.0,,
07INR0012,withdrawn,2005-12-06,,,ector,Wind,,,240.0,,
07INR0013,withdrawn,2005-12-12,,,coke,Wind,,,200.0,,
07INR0018,operational,2005-12-19,,,coke,Wind,,,200.0,,
07INR0017,withdrawn,2005-12-19,,,erath,Wind,,,210.0,,
07INR0014a,withdrawn,2005-12-19,,,wilbarger,Wind,,,140.0,,
07INR0015,withdrawn,2005-12-19,,,foard,Wind,,,180.0,,
07INR0021,withdrawn,2005-12-21,,,coke,Wind,,,249.0,,
07INR0022,operational,2005-12-21,,,howard,Wind,,,150.0,,
07INR0027,operational,2006-01-06,,,galveston,Gas,,,244.0,,
07INR0023,operational,2006-01-18,,,nolan,Wind,,,300.0,,
07INR0025,withdrawn,2006-01-26,,,dawson,Wind,,,183.0,,
07INR0026,withdrawn,2006-01-26,,,baylor,Wind,,,400.0,,
07INR0028b,operational,2006-01-30,,,sterling,Wind,,,70.0,,
07INR0028,operational,2006-01-30,,,sterling,Wind,,,70.0,,
08INR0005,withdrawn,2006-02-14,,,wise,Gas,,,291.0,,
07INR0029,operational,2006-02-20,,,taylor,Wind,,,98.0,,
07INR0035,withdrawn,2006-03-14,,,tom green,Wind,,,270.0,,
07INR0032,withdrawn,2006-03-14,,,tom green,Wind,,,249.0,,
07INR0033,withdrawn,2006-03-14,,,taylor,Wind,,,200.0,,
07INR0031,withdrawn,2006-03-14,,,schleicher,Wind,,,149.0,,
07INR0036,withdrawn,2006-03-14,,,borden,Wind,,,225.0,,
07INR0030,operational,2006-03-14,,,nolan,Wind,,,138.0,,
07INR0034,operational,2006-03-14,,,cooke,Wind,,,113.0,,
07INR0037,operational,2006-03-17,,,borden,Wind,,,180.0,,
07INR0045e,operational,2006-03-31,,,scurry,Wind,,,209.0,,
11INR0002,withdrawn,2006-04-24,,,mclennan,Coal,,,800.0,,
08INR0008,withdrawn,2006-04-24,,,willacy,Wind,,,200.0,,
08INR0009,withdrawn,2006-04-24,,,jack,Wind,,,150.0,,
09INR0011,withdrawn,2006-05-08,,,titus,Coal,,,858.0,,
09INR0013b,withdrawn,2006-05-08,,,mclennan,Coal,,,858.0,,
09INR0008,withdrawn,2006-05-08,,,freestone,Coal,,,858.0,,
08INR0010,withdrawn,2006-05-08,,,dickens,Wind,,,300.0,,
09INR0009,withdrawn,2006-05-08,,,mclennan,Coal,,,858.0,,
09INR0010,withdrawn,2006-05-08,,,rusk,Coal,,,858.0,,
09INR0012,withdrawn,2006-05-08,,,mitchell,Coal,,,858.0,,
09INR0013a,withdrawn,2006-05-08,,,mclennan,Coal,,,858.0,,
09INR0014,withdrawn,2006-05-08,,,fannin,Coal,,,858.0,,
08INR0011,operational,2006-05-30,,,jack,Wind,,,150.0,,
08INR0014,withdrawn,2006-05-31,,,webb,Wind,,,183.0,,
08INR0012a,operational,2006-05-31,,,san patricio,Wind,,,180.0,,
07INR0039,withdrawn,2006-06-19,,,ector,Wind,,,200.0,,
07INR0040,operational,2006-06-22,,,scurry,Wind,,,120.0,,
07INR0045,withdrawn,2006-07-13,,,scurry,Wind,,,125.0,,
08INR0018,operational,2006-07-17,,2016-09-28,howard,Wind,,,120.0,,
08INR0019a,withdrawn,2006-07-21,,,gray,Wind,,,250.0,,
08INR0019b,withdrawn,2006-07-21,,,gray,Wind,,,249.0,,
08INR0019c,withdrawn,2006-07-21,,,gray,Wind,,,250.0,,
07INR0041,operational,2006-07-26,,,coke,Wind,,,150.0,,
08INR0020,withdrawn,2006-07-27,,,eastland,Wind,,,200.0,,
10INR0004,withdrawn,2006-08-10,,,harris,Gas,,,61.0,,
08INR0025,withdrawn,2006-08-14,,,ector,Wind,,,300.0,,
08INR0023,withdrawn,2006-08-15,,,floyd,Wind,,,100.0,,
08INR0026,withdrawn,2006-08-15,,,galveston,Wind,,,200.0,,
08INR0022,withdrawn,2006-08-15,,,floyd,Wind,,,100.0,,
07INR0042,operational,2006-08-21,,,hall,Wind,,,1.0,,
09INR0016,withdrawn,2006-08-21,,,yoakum,Gas,,,291.0,,
07INR0045c,withdrawn,2006-08-28,,,mitchell,Wind,,,516.0,,
09INR0018,withdrawn,2006-09-15,,,concho,Wind,,,249.0,,
10INR0008,withdrawn,2006-09-15,,,pecos,Wind,,,500.0,,
15INR0002,withdrawn,2006-09-15,,,somervell,Nuclear,,,3200.0,,
08INR0028,operational,2006-09-26,,,dickens,Wind,,,300.0,,
08INR0031,withdrawn,2006-10-23,,,childress,Wind,,,120.0,,
08INR0033,operational,2006-10-30,,,angelina,Gas,,,45.0,,
15INR0003,withdrawn,2006-10-31,,,matagorda,Nuclear,,,3200.0,,
08INR0012b,operational,2006-11-02,,,san patricio,Wind,,,198.0,,
08INR0036,withdrawn,2006-11-16,,,scurry,Wind,,,91.0,,
08INR0035,operational,2006-11-16,,,chambers,Gas,,,535.0,,
10INR0009,withdrawn,2006-11-28,,,castro,Wind,,,300.0,,
08INR0037,operational,2006-11-29,,,howard,Wind,,,115.0,,
07INR0045d,operational,2006-12-05,,,scurry,Wind,,,126.0,,
07INR0045a,operational,2006-12-05,,,scurry,Wind,,,249.0,,
07INR0045b,operational,2006-12-05,,,scurry,Wind,,,197.0,,
10INR0011,withdrawn,2006-12-05,,,johnson,Gas,,,275.0,,
10INR0010,operational,2006-12-05,,,jack,Gas,,,565.0,,
15INR0008,withdrawn,2006-12-12,,,matagorda,Nuclear,,,2700.0,,
10INR0012,withdrawn,2006-12-12,,,nacogdoches,Gas,,,300.0,,
09INR0022,withdrawn,2007-01-02,,,galveston,Wind,,,300.0,,
08INR0038,withdrawn,2007-01-02,,,andrews,Wind,,,194.0,,
11INR0005,withdrawn,2007-01-03,,,upton,Wind,,,500.0,,
12INR0002c,withdrawn,2007-01-03,,,briscoe,Wind,,,350.0,,
12INR0002b,withdrawn,2007-01-03,,,briscoe,Wind,,,200.0,,
12INR0002a,withdrawn,2007-01-03,,,briscoe,Wind,,,200.0,,
08INR0039,withdrawn,2007-01-08,,,hamilton,Wind,,,90.0,,
09INR0023,withdrawn,2007-01-08,,,bastrop,Gas,,,0.0,,
08INR0041,withdrawn,2007-01-19,,,coke,Wind,,,200.0,,
08INR0042,withdrawn,2007-01-19,,,coke,Wind,,,200.0,,
08INR0040,withdrawn,2007-01-19,,,martin,Wind,,,251.0,,
08INR0044,withdrawn,2007-01-19,,,concho,Wind,,,200.0,,
12INR0003,withdrawn,2007-01-24,,,throckmorton,Wind,,,400.0,,
08INR0046,operational,2007-01-29,,,bosque,Gas,,,255.0,,
08INR0047,withdrawn,2007-01-30,,,nolan,Wind,,,378.0,,
08INR0065,withdrawn,2007-01-30,,,nolan,Wind,,,465.0,,
08INR0048,withdrawn,2007-01-30,,,nolan,Wind,,,249.0,,
09INR0024,withdrawn,2007-02-01,,,carson,Wind,,,1001.0,,
09INR0026,withdrawn,2007-02-05,,,sterling,Wind,,,300.0,,
09INR0025,withdrawn,2007-02-05,,,concho,Wind,,,180.0,,
08INR0049,operational,2007-02-09,,2013-03-28,clay,Wind,,,163.0,,
08INR0050,operational,2007-02-20,,,victoria,Gas,,,332.0,,
09INR0027,operational,2007-02-20,,,fayette,Gas,,,178.0,,
09INR0028,operational,2007-02-21,,,bexar,Gas,,,185.0,,
09INR0029,operational,2007-03-05,,,calhoun,Coal,,,260.0,,
09INR0034,withdrawn,2007-03-09,,,coryell,Wind,,,200.0,,
11INR0006,withdrawn,2007-03-13,,,lamar,Gas,,,579.0,,
10INR0013,withdrawn,2007-03-15,,,upton,Wind,,,100.0,,
08INR0051,withdrawn,2007-03-15,,,motley,Wind,,,30.0,,
09INR0035,withdrawn,2007-03-16,,,concho,Wind,,,750.0,,
09INR0037,withdrawn,2007-03-20,,,scurry,Wind,,,350.0,,
09INR0036,withdrawn,2007-03-20,,,dickens,Wind,,,500.0,,
09INR0031,withdrawn,2007-03-30,,,ector,Gas,,,275.0,,
09INR0030,withdrawn,2007-03-30,,,wharton,Gas,,,275.0,,
07INR0046,operational,2007-04-03,,,fannin,Gas,,,175.0,,
08INR0053,operational,2007-04-16,,,howard,Wind,,,117.0,,
08INR0054,withdrawn,2007-04-24,,,comanche,Wind,,,401.0,,
10INR0015,withdrawn,2007-04-26,,,mitchell,Wind,,,350.0,,
09INR0041,withdrawn,2007-04-26,,,mitchell,Wind,,,300.0,,
08INR0056,withdrawn,2007-05-01,,,nolan,Wind,,,149.0,,
08INR0055,operational,2007-05-01,,,coke,Wind,,,249.0,,
08INR0057,withdrawn,2007-05-15,,,cooke,Wind,,,60.0,,
09INR0044,withdrawn,2007-05-15,,,coke,Wind,,,60.0,,
10INR0016,withdrawn,2007-05-18,,,childress,Wind,,,150.0,,
08INR0059,withdrawn,2007-05-22,,,borden,Wind,,,141.0,,
09INR0047,operational,2007-06-11,,,mitchell,Wind,,,251.0,,
09INR0048,withdrawn,2007-06-18,,,jack,Wind,,,113.0,,
12INR0004,withdrawn,2007-06-20,,,tom green,Wind,,,400.0,,
08INR0063,operational,2007-06-25,,,coke,Wind,,,105.0,,
08INR0061,withdrawn,2007-06-25,,,hardeman,Wind,,,200.0,,
08INR0062,operational,2007-06-25,,,young,Wind,,,225.0,,
12INR0005,withdrawn,2007-06-29,,,floyd,Wind,,,1100.0,,
14INR0001,withdrawn,2007-06-29,,,pecos,Wind,,,500.0,,
09INR0050,withdrawn,2007-06-29,,,fannin,Gas,,,1200.0,,
09INR0051,operational,2007-06-29,,2015-04-15,borden,Wind,,,211.0,,
09INR0054,withdrawn,2007-07-03,,,stonewall,Wind,,,149.0,,
09INR0045,operational,2007-07-16,,,travis,Gas,,,94.0,,
10INR0017,withdrawn,2007-07-19,,,chambers,Gas,,,685.0,,
09INR0055,withdrawn,2007-07-24,,,mcculloch,Wind,,,200.0,,
09INR0058,withdrawn,2007-07-26,,,howard,Wind,,,250.0,,
08INR0064,operational,2007-07-31,,,webb,Gas,,,193.0,,
10INR0018,withdrawn,2007-08-01,,,madison,Gas,,,550.0,,
09INR0060,withdrawn,2007-08-03,,,borden,Wind,,,141.0,,
12INR0006,withdrawn,2007-08-08,,,limestone,Coal,,,875.0,,
11INR0008b,withdrawn,2007-08-21,,,roberts,Coal,,,750.0,,
11INR0008c,withdrawn,2007-08-21,,,roberts,Gas,,,600.0,,
11INR0008a,withdrawn,2007-08-21,,,roberts,Wind,,,1000.0,,
09INR0061,operational,2007-08-22,,,kent,Wind,,,30.0,,
09INR0063,withdrawn,2007-09-05,,,nueces,Gas,,,289.0,,
10INR0020a,operational,2007-09-05,,2014-07-28,bell,Gas,,,790.0,,
10INR0020b,operational,2007-09-05,,2015-05-07,bell,Gas,,,790.0,,
10INR0021,operational,2007-09-05,,2014-08-07,grayson,Gas,,,809.0,,
09INR0062,withdrawn,2007-09-05,,,brown,Wind,,,140.0,,
09INR0064,withdrawn,2007-09-10,,,borden,Wind,,,41.0,,
10INR0022,withdrawn,2007-09-10,,,harris,Gas,,,925.0,,
09INR0065,withdrawn,2007-09-17,,,webb,Wind,,,150.0,,
12INR0007,withdrawn,2007-09-17,,,lamar,Gas,,,296.0,,
11INR0009,withdrawn,2007-09-27,,,navarro,Gas,,,1200.0,,
10INR0019,withdrawn,2007-09-27,,,deaf smith,Wind,,,609.0,,
10INR0023,withdrawn,2007-10-02,,,haskell,Wind,,,400.0,,
10INR0026,operational,2007-10-03,,,tom green,Wind,,,150.0,,
10INR0024,withdrawn,2007-10-22,,,briscoe,Wind,,,2940.0,,
10INR0025,operational,2007-10-24,,,chambers,Gas,,,0.0,,
10INR0027,withdrawn,2007-10-30,,,nueces,Wind,,,35.0,,
11INR0015,operational,2007-11-01,,,sterling,Wind,,,200.0,,
11INR0012,withdrawn,2007-11-07,,,duval,Wind,,,400.0,,
11INR0011,withdrawn,2007-11-07,,,victoria,Nuclear,,,3200.0,,
11INR0014,operational,2007-11-07,,,harris,Gas,,,50.0,,
11INR0013,operational,2007-11-08,,2014-05-29,mills,Wind,,,149.0,,
09INR0070,withdrawn,2007-11-29,,,reagan,Wind,,,42.0,,
10INR0029,withdrawn,2007-11-29,,,hood,Gas,,,810.0,,
10INR0028,withdrawn,2007-11-29,,,harris,Gas,,,641.0,,
09INR0069,withdrawn,2007-11-29,,,reagan,Wind,,,36.0,,
10INR0032,withdrawn,2007-12-11,,,navarro,Gas,,,775.0,,
10INR0033a,withdrawn,2007-12-18,,,armstrong,Wind,,,171.0,,
12INR0009,withdrawn,2007-12-18,,,nueces,Gas,,,875.0,,
10INR0033b,withdrawn,2007-12-18,,,armstrong,Wind,,,249.0,,
09INR0026a,withdrawn,2007-12-21,,,sterling,Wind,,,200.0,,
10INR0035,withdrawn,2008-01-02,,,harris,Gas,,,416.0,,
14INR0002,withdrawn,2008-01-18,,,goliad,Coal,,,660.0,,
09INR0072,operational,2008-01-22,,,brazos,Gas,,,48.0,,
09INR0073,withdrawn,2008-01-30,,,scurry,Wind,,,200.0,,
11INR0020,withdrawn,2008-02-07,,,upton,Wind,,,200.0,,
11INR0021,withdrawn,2008-02-07,,,tom green,Wind,,,200.0,,
11INR0022,withdrawn,2008-02-07,,,tom green,Wind,,,200.0,,
11INR0019,withdrawn,2008-02-07,,,upton,Wind,,,200.0,,
14INR0003,withdrawn,2008-02-19,,,nolan,Coal,,,850.0,,
11INR0023,withdrawn,2008-02-25,,,king,Wind,,,400.0,,
11INR0025,withdrawn,2008-02-25,,,crockett,Wind,,,400.0,,
11INR0026,withdrawn,2008-02-27,,,webb,Wind,,,100.0,,
11INR0028,withdrawn,2008-03-11,,,grimes,Gas,,,1280.0,,
10INR0039,withdrawn,2008-03-18,,,dickens,Wind,,,200.0,,
10INR0038,withdrawn,2008-03-18,,,glasscock,Wind,,,350.0,,
11INR0029,withdrawn,2008-03-28,,,throckmorton,Wind,,,200.0,,
11INR0030,withdrawn,2008-03-28,,,throckmorton,Wind,,,200.0,,
07INR0014b,withdrawn,2008-04-01,,,wilbarger,Wind,,,70.0,,
10INR0041,withdrawn,2008-04-04,,,floyd,Wind,,,135.0,,
10INR0042,withdrawn,2008-04-11,,,mason,Wind,,,170.0,,
11INR0036b,withdrawn,2008-04-15,,,matagorda,Wind,,,200.0,,
11INR0036a,withdrawn,2008-04-15,,,matagorda,Wind,,,200.0,,
11INR0033,operational,2008-04-15,,2013-08-30,cameron,Wind,,,400.0,,
09INR0074,withdrawn,2008-04-15,,,motley,Wind,,,70.0,,
09INR0075,withdrawn,2008-04-25,,,kinney,Wind,,,248.0,,
09INR0076,withdrawn,2008-04-25,,,jackson,Wind,,,300.0,,
11INR0037,withdrawn,2008-05-01,,,smith,Gas,,,50.0,,
10INR0045,withdrawn,2008-05-14,,,webb,Wind,,,734.0,,
10INR0046,withdrawn,2008-05-14,,,jim hogg,Wind,,,264.0,,
09INR0077,withdrawn,2008-05-27,,,reagan,Wind,,,500.0,,
12INR0016a,withdrawn,2008-06-05,,,nueces,Gas,,,660.0,,
12INR0016b,withdrawn,2008-06-05,,,nueces,Gas,,,660.0,,
10INR0049,withdrawn,2008-06-06,,,pecos,Wind,,,200.0,,
10INR0047,operational,2008-06-06,,,kendall,Wind,,,0.0,,
10INR0048,withdrawn,2008-06-06,,,hardeman,Wind,,,1000.0,,
11INR0039,withdrawn,2008-06-11,,,starr,Wind,,,201.0,,
11INR0040,withdrawn,2008-06-18,,,freestone,Gas,,,640.0,,
10INR0051,withdrawn,2008-06-18,,,brazoria,Wind,,,200.0,,
10INR0052a,withdrawn,2008-06-19,,,knox,Wind,,,21.0,,
09INR0079b,operational,2008-07-02,,,frio,Gas,,,100.0,,
09INR0079a,operational,2008-07-02,,,frio,Gas,,,100.0,,
10INR0054,withdrawn,2008-07-08,,,palo pinto,Wind,,,36.0,,
11INR0043,withdrawn,2008-07-08,,,coke,Wind,,,300.0,,
10INR0056,withdrawn,2008-07-10,,,borden,Wind,,,249.0,,
10INR0057,withdrawn,2008-08-19,,,taylor,Wind,,,200.0,,
11INR0046,withdrawn,2008-08-26,,,brazoria,Gas,,,300.0,,
10INR0059,withdrawn,2008-08-26,,,zapata,Wind,,,251.0,,
09INR0080,withdrawn,2008-09-02,,,erath,Wind,,,300.0,,
14INR0005,withdrawn,2008-09-08,,,matagorda,Coal,,,1200.0,,
10INR0060,operational,2008-09-10,,2012-09-27,willacy,Wind,,,206.0,,
12INR0018,withdrawn,2008-09-15,,,gray,Wind,,,500.0,,
10INR0062b,withdrawn,2008-09-29,,,pecos,Wind,,,220.0,,
10INR0062c,withdrawn,2008-09-29,,,pecos,Wind,,,201.0,,
10INR0062a,withdrawn,2008-09-29,,,pecos,Wind,,,80.0,,
09INR0081,operational,2008-10-10,,,rusk,Coal,,,18.0,,
10INR0070,operational,2008-10-10,,,hunt,Gas,,,25.0,,
10INR0069,operational,2008-10-10,,,rusk,Coal,,,13.0,,
10INR0071,withdrawn,2008-10-21,,,matagorda,Wind,,,75.0,,
11INR0047,withdrawn,2008-10-27,,,deaf smith,Wind,,,600.0,,
12INR0020,withdrawn,2008-10-28,,,wharton,Gas,,,660.0,,
11INR0048,withdrawn,2008-11-06,,,harris,Gas,,,300.0,,
12INR0021,withdrawn,2008-11-14,,,edwards,Wind,,,165.0,,
11INR0049,withdrawn,2008-11-19,,,wharton,Gas,,,275.0,,
11INR0050,withdrawn,2008-11-20,,,crosby,Wind,,,149.0,,
12INR0022,withdrawn,2008-12-17,,,hidalgo,Wind,,,200.0,,
10INR0077,withdrawn,2008-12-22,,,callahan,Wind,,,101.0,,
10INR0076,withdrawn,2008-12-22,,,webb,Wind,,,225.0,,
09INR0082,operational,2009-01-09,,,webb,Wind,,,150.0,,
10INR0079,withdrawn,2009-01-29,,,nolan,Wind,,,60.0,,
13INR0004,withdrawn,2009-02-20,,,deaf smith,Wind,,,500.0,,
12INR0027,withdrawn,2009-02-20,,,gray,Wind,,,200.0,,
12INR0026,withdrawn,2009-02-20,,,randall,Wind,,,400.0,,
11INR0054,operational,2009-02-26,,2019-08-15,san patricio,Wind,,,163.0,,
11INR0057,operational,2009-03-02,,2016-01-27,cameron,Wind,,,165.0,,
12INR0029,withdrawn,2009-03-02,,,swisher,Wind,,,500.0,,
13INR0006,withdrawn,2009-03-26,,,gray,Wind,,,750.0,,
13INR0005a,operational,2009-03-26,,,carson,Wind,,,211.0,,
13INR0005b,operational,2009-03-26,,2016-05-18,carson,Wind,,,201.0,,
13INR0005c,withdrawn,2009-03-26,,,carson,Wind,,,188.0,,
11INR0060,withdrawn,2009-04-07,,,tom green,Solar,,,90.0,,
11INR0058,withdrawn,2009-04-07,,,pecos,Solar,,,135.0,,
11INR0061,withdrawn,2009-04-07,,,presidio,Solar,,,90.0,,
11INR0062,operational,2009-04-23,,2021-06-08,nueces,Wind,,,226.0,,
10INR0080,withdrawn,2009-04-23,,,presidio,Solar,,,81.0,,
11INR0065,withdrawn,2009-05-07,,,nueces,Wind,,,350.0,,
11INR0067,withdrawn,2009-05-11,,,cameron,Wind,,,78.0,,
10INR0081a,withdrawn,2009-06-03,,,clay,Wind,,,30.0,,
10INR0081b,withdrawn,2009-06-03,,,clay,Wind,,,19.0,,
10INR0082,operational,2009-06-17,,,travis,Solar,,,30.0,,
12INR0033,withdrawn,2009-06-24,,,motley,Wind,,,150.0,,
11INR0071,operational,2009-06-26,,,harris,Gas,,,7.0,,
13INR0010e,withdrawn,2009-06-29,,,parmer,Wind,,,200.0,,
13INR0010c,withdrawn,2009-06-29,,,parmer,Wind,,,218.0,,
13INR0010b,operational,2009-06-29,,2017-03-08,parmer,Wind,,,230.0,,
13INR0010def,withdrawn,2009-06-29,,,parmer,Wind,,,600.0,,
13INR0010f,withdrawn,2009-06-29,,,parmer,Wind,,,200.0,,
13INR0007,withdrawn,2009-07-13,,,pecos,Wind,,,200.0,,
11INR0070,withdrawn,2009-07-13,,,reeves,Solar,,,50.0,,
10INR0085,withdrawn,2009-08-27,,,ector,Solar,,,57.0,,
12INR0034a,operational,2009-09-01,,,borden,Wind,,,211.0,,
12INR0034b,operational,2009-09-01,,2015-05-21,borden,Wind,,,165.0,,
12INR0035,withdrawn,2009-09-04,,,nueces,Wind,,,249.0,,
13INR0016,withdrawn,2009-10-05,,,deaf smith,Wind,,,251.0,,
11INR0076,withdrawn,2009-10-15,,,archer,Wind,,,94.0,,
13INR0017,withdrawn,2009-11-11,,,childress,Wind,,,200.0,,
11INR0079a,operational,2009-11-16,,,clay,Wind,,,200.0,,
10INR0089,withdrawn,2009-11-19,,,harris,Battery,,,40.0,,
13INR0020a,operational,2009-12-10,,2015-09-21,glasscock,Wind,,,211.0,,
13INR0020b,withdrawn,2009-12-10,,,glasscock,Wind,,,158.0,,
16INR0002,withdrawn,2009-12-16,,,brazoria,Coal,,,700.0,,
11INR0081,withdrawn,2010-01-04,,,live oak,Wind,,,72.0,,
11INR0082b,withdrawn,2010-01-11,,,val verde,Wind,,,82.0,,
11INR0082,withdrawn,2010-01-11,,,val verde,Wind,,,180.0,,
11INR0083A,withdrawn,2010-01-11,,,crockett,Wind,,,50.0,,
11INR0083B,withdrawn,2010-01-11,,,crockett,Wind,,,100.0,,
11INR0082a,operational,2010-01-11,,,val verde,Wind,,,149.0,,
13INR0021,operational,2010-01-15,,2014-08-12,llano,Gas,,,570.0,,
12INR0042b,withdrawn,2010-01-25,,,deaf smith,Wind,,,135.0,,
12INR0042a,withdrawn,2010-01-25,,,deaf smith,Wind,,,265.0,,
12INR0043,withdrawn,2010-02-11,,,ector,Wind,,,290.0,,
11INR0084,withdrawn,2010-02-11,,,ector,Wind,,,45.0,,
11INR0085,withdrawn,2010-03-05,,,nolan,Wind,,,106.0,,
11INR0086,withdrawn,2010-03-10,,,travis,Solar,,,60.0,,
12INR0045,withdrawn,2010-03-22,,,kleberg,Wind,,,135.0,,
13INR0023,withdrawn,2010-03-31,,,ector,Coal,,,240.0,,
14INR0006,withdrawn,2010-04-14,,,floyd,Wind,,,151.0,,
11INR0088,operational,2010-04-29,,,brazos,Gas,,,45.0,,
15INR0011a,withdrawn,2010-05-14,,,borden,Wind,,,112.0,,
11INR0089,withdrawn,2010-06-10,,,hays,Solar,,,20.0,,
12INR0050,withdrawn,2010-06-22,,,king,Wind,,,332.0,,
13INR0026,operational,2010-07-06,,,oldham,Wind,,,210.0,,
12INR0053,withdrawn,2010-08-11,,,crockett,Wind,,,615.0,,
12INR0054,withdrawn,2010-08-30,,,jones,Wind,,,200.0,,
11INR0090,withdrawn,2010-09-28,,,howard,Solar,,,60.0,,
12INR0055,operational,2010-09-28,,2019-08-07,baylor,Wind,,,30.0,,
11INR0091,operational,2010-09-29,,,webb,Wind,,,92.0,,
13INR0028,operational,2010-10-14,,2016-06-07,hale,Gas,,,369.0,,
11INR0093,withdrawn,2010-10-18,,,san patricio,Wind,,,41.0,,
12INR0057,withdrawn,2010-10-20,,,ector,Solar,,,40.0,,
